product_id,gold_product_id,product_sk,source_product_id,brand_id,sku,product_name,description,category,subcategory,unit_price,unit_cost,weight_kg,launch_date,tags
504,775,591,775,7,SKU-100775,Peakgear Compression Shorts 775,Gold catalog product 775 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,37.3,16.87,3.1,2026-03-29,"gold-data,activewear,NetSuite"
505,785,601,785,5,SKU-100785,Canyonridge Pickleball Paddle 785,Gold catalog product 785 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,29.83,14.51,3.6,2026-03-29,"gold-data,racquet-sports,NetSuite"
506,788,604,788,5,SKU-100788,Canyonridge Baseball Glove 788,Gold catalog product 788 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,27.28,12.47,3.75,2026-03-29,"gold-data,team-sports,NetSuite"
507,796,612,796,9,SKU-100796,Aerostride Camping Stove 796,Gold catalog product 796 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,40.96,29.11,4.15,2026-03-29,"gold-data,camping-hiking,NetSuite"
508,829,645,829,1,SKU-100829,Velocityworks Performance Tee 829,Gold catalog product 829 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,32.74,13.65,1.8,2026-03-29,"gold-data,activewear,NetSuite"
509,831,647,831,2,SKU-100831,Trailforge Swim Goggles 831,Gold catalog product 831 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,39.42,24.35,1.9,2026-03-29,"gold-data,uncategorized,NetSuite"
510,835,651,835,6,SKU-100835,Summitpulse Headlamp 835,Gold catalog product 835 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,28.21,19.62,2.1,2026-03-29,"gold-data,outdoor,NetSuite"
511,883,699,883,7,SKU-100883,Peakgear Paddle Leash 883,Gold catalog product 883 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,33.88,20.51,0.5,2026-03-29,"gold-data,water-sports,NetSuite"
512,889,705,889,7,SKU-100889,Peakgear Performance Tee 889,Gold catalog product 889 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,39.13,24.04,0.8,2026-03-29,"gold-data,activewear,NetSuite"
513,920,736,920,8,SKU-100920,Nordcrest Carabiner Set 920,Gold catalog product 920 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,21.09,10.41,2.35,2026-03-29,"gold-data,climbing,NetSuite"
514,922,738,922,1,SKU-100922,Velocityworks Dry Bag 922,Gold catalog product 922 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,17.82,10.65,2.45,2026-03-29,"gold-data,water-sports,NetSuite"
515,947,763,947,5,SKU-100947,Canyonridge Compression Shorts 947,Gold catalog product 947 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,31.72,16.18,3.7,2026-03-29,"gold-data,activewear,NetSuite"
516,954,770,954,5,SKU-100954,Canyonridge Compression Shorts 954,Gold catalog product 954 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,29.34,18.32,4.05,2026-03-29,"gold-data,activewear,NetSuite"
517,967,783,967,6,SKU-100967,Summitpulse Basketball 967,Gold catalog product 967 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,25.54,16.72,0.7,2026-03-29,"gold-data,team-sports,NetSuite"
518,969,785,969,4,SKU-100969,Ironkinetic Training Hoodie 969,Gold catalog product 969 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,48.49,27.58,0.8,2026-03-29,"gold-data,activewear,NetSuite"
519,1039,855,1039,2,SKU-101039,Trailforge Cycling Computer 1039,Gold catalog product 1039 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,37.38,30.61,4.3,2026-03-29,"gold-data,fitness-devices,NetSuite"
520,1051,867,1051,7,SKU-101051,Peakgear Chalk Bag 1051,Gold catalog product 1051 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,23.7,11.35,0.9,2026-03-29,"gold-data,climbing,NetSuite"
521,1066,882,1066,2,SKU-101066,Trailforge Training Hoodie 1066,Gold catalog product 1066 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,16.29,8.91,1.65,2026-03-29,"gold-data,activewear,NetSuite"
522,1088,904,1088,5,SKU-101088,Canyonridge Base Layer Top 1088,Gold catalog product 1088 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,48.21,20.46,2.75,2026-03-29,"gold-data,activewear,NetSuite"
523,1135,951,1135,3,SKU-101135,Hydrawave Trekking Poles 1135,Gold catalog product 1135 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,27.77,17.8,1.1,2026-03-29,"gold-data,outdoor,NetSuite"
524,1181,997,1181,3,SKU-101181,Hydrawave Paddle Leash 1181,Gold catalog product 1181 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,3.8,2.69,3.4,2026-03-29,"gold-data,water-sports,NetSuite"
525,1219,1035,1219,3,SKU-101219,Hydrawave Compression Shorts 1219,Gold catalog product 1219 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,36.41,21.32,1.3,2026-03-29,"gold-data,uncategorized,NetSuite"
526,1226,1042,1226,1,SKU-101226,Velocityworks Trail Runner 1226,Gold catalog product 1226 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,99.0,61.92,1.65,2026-03-29,"gold-data,footwear,NetSuite"
527,1258,1074,1258,5,SKU-101258,Canyonridge Foam Roller 1258,Gold catalog product 1258 sourced from NetSuite in the Running category.,Running,NetSuite,19.29,9.71,3.25,2026-03-29,"gold-data,running,NetSuite"
528,1269,1085,1269,9,SKU-101269,Aerostride Training Hoodie 1269,Gold catalog product 1269 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,20.72,11.34,3.8,2026-03-29,"gold-data,activewear,NetSuite"
529,1291,1107,1291,5,SKU-101291,Canyonridge Compression Shorts 1291,Gold catalog product 1291 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,20.02,12.41,0.9,2026-03-29,"gold-data,activewear,NetSuite"
530,1303,1119,1303,4,SKU-101303,Ironkinetic Running Shoe 1303,Gold catalog product 1303 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,42.66,27.6,1.5,2026-03-29,"gold-data,uncategorized,NetSuite"
531,1334,1150,1334,9,SKU-101334,Aerostride Training Hoodie 1334,Gold catalog product 1334 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,40.23,20.06,3.05,2026-03-29,"gold-data,activewear,NetSuite"
532,1373,1189,1373,3,SKU-101373,Hydrawave Compression Shorts 1373,Gold catalog product 1373 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,36.15,18.26,1.0,2026-03-29,"gold-data,activewear,NetSuite"
533,1410,1226,1410,1,SKU-101410,Velocityworks Performance Tee 1410,Gold catalog product 1410 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,10.8,6.1,2.85,2026-03-29,"gold-data,activewear,NetSuite"
534,1412,1228,1412,2,SKU-101412,Trailforge Training Hoodie 1412,Gold catalog product 1412 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,21.04,8.95,2.95,2026-03-29,"gold-data,activewear,NetSuite"
535,1424,1240,1424,6,SKU-101424,Summitpulse Headlamp 1424,Gold catalog product 1424 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,47.58,33.65,3.55,2026-03-29,"gold-data,outdoor,NetSuite"
536,1426,1242,1426,7,SKU-101426,Peakgear Cycling Jersey 1426,Gold catalog product 1426 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,34.55,24.77,3.65,2026-03-29,"gold-data,cycling,NetSuite"
537,1500,1316,1500,7,SKU-101500,Peakgear Training Hoodie 1500,Gold catalog product 1500 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,28.69,14.71,3.35,2026-03-29,"gold-data,activewear,NetSuite"
538,1515,1331,1515,9,SKU-101515,Aerostride Dry Bag 1515,Gold catalog product 1515 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,36.14,21.74,4.1,2026-03-29,"gold-data,water-sports,NetSuite"
539,1596,1412,1596,6,SKU-101596,Summitpulse Compression Shorts 1596,Gold catalog product 1596 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,23.69,9.48,4.15,2026-03-29,"gold-data,activewear,NetSuite"
540,1609,1425,1609,2,SKU-101609,Trailforge Base Layer Top 1609,Gold catalog product 1609 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,37.72,15.92,0.8,2026-03-29,"gold-data,activewear,NetSuite"
541,1625,1441,1625,5,SKU-101625,Canyonridge Hydration Belt 1625,Gold catalog product 1625 sourced from NetSuite in the Running category.,Running,NetSuite,38.63,20.2,1.6,2026-03-29,"gold-data,running,NetSuite"
542,1652,1468,1652,2,SKU-101652,Trailforge Grip Tape 1652,Gold catalog product 1652 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,14.77,10.85,2.95,2026-03-29,"gold-data,racquet-sports,NetSuite"
543,1674,1490,1674,5,SKU-101674,Canyonridge Training Hoodie 1674,Gold catalog product 1674 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,32.18,14.0,4.05,2026-03-29,"gold-data,activewear,NetSuite"
544,1730,1546,1730,7,SKU-101730,Peakgear Adjustable Dumbbells 1730,Gold catalog product 1730 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,29.4,14.07,2.85,2026-03-29,"gold-data,strength-training,NetSuite"
545,1829,1829,1829,8,SKU-101829,Nordcrest Performance Tee 1829,Gold catalog product 1829 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,23.32,10.83,3.8,2026-03-29,"gold-data,activewear,NetSuite"
546,1836,1836,1836,9,SKU-101836,Aerostride Trail Runner 1836,Gold catalog product 1836 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,29.19,18.07,4.15,2026-03-29,"gold-data,footwear,NetSuite"
547,1840,1840,1840,1,SKU-101840,Velocityworks Performance Tee 1840,Gold catalog product 1840 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,21.69,12.28,0.35,2026-03-29,"gold-data,uncategorized,NetSuite"
548,1869,1869,1869,8,SKU-101869,Nordcrest Performance Tee 1869,Gold catalog product 1869 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,50.11,26.4,1.8,2026-03-29,"gold-data,activewear,NetSuite"
549,1891,1891,1891,4,SKU-101891,Ironkinetic Base Layer Top 1891,Gold catalog product 1891 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,30.49,15.05,2.9,2026-03-29,"gold-data,activewear,NetSuite"
550,1901,1901,1901,8,SKU-101901,Nordcrest Kettlebell 1901,Gold catalog product 1901 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,7.88,4.86,3.4,2026-03-29,"gold-data,strength-training,NetSuite"
551,1997,1997,1997,7,SKU-101997,Peakgear Performance Tee 1997,Gold catalog product 1997 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,33.78,18.15,4.2,2026-03-29,"gold-data,activewear,NetSuite"
552,2096,2096,2096,2,SKU-102096,Trailforge Performance Tee 2096,Gold catalog product 2096 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,39.38,24.06,1.15,2026-03-29,"gold-data,activewear,NetSuite"
553,2110,2110,2110,6,SKU-102110,Summitpulse Compression Shorts 2110,Gold catalog product 2110 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,38.87,16.66,1.85,2026-03-29,"gold-data,activewear,NetSuite"
554,2122,2122,2122,7,SKU-102122,Peakgear Performance Tee 2122,Gold catalog product 2122 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,27.9,12.56,2.45,2026-03-29,"gold-data,activewear,NetSuite"
555,2140,2140,2140,3,SKU-102140,Hydrawave Compression     Shorts  2140,Gold catalog product 2140 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,13.49,7.36,3.35,2026-03-29,"gold-data,activewear,NetSuite"
556,2182,2182,2182,2,SKU-102182,Trailforge Adjustable Dumbbells 2182,Gold catalog product 2182 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,36.03,18.23,1.45,2026-03-29,"gold-data,strength-training,NetSuite"
557,2194,2194,2194,1,SKU-102194,Velocityworks Baseball Glove 2194,Gold catalog product 2194 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,22.13,13.87,2.05,2026-03-29,"gold-data,team-sports,NetSuite"
558,2208,2208,2208,4,SKU-102208,Ironkinetic Belay Device 2208,Gold catalog product 2208 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,39.58,19.53,2.75,2026-03-29,"gold-data,climbing,NetSuite"
559,2217,2217,2217,2,SKU-102217,Trailforge Basketball 2217,Gold catalog product 2217 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,22.77,11.71,3.2,2026-03-29,"gold-data,team-sports,NetSuite"
560,2232,2232,2232,3,SKU-102232,Hydrawave Chalk Bag 2232,Gold catalog product 2232 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,3.06,2.18,3.95,2026-03-29,"gold-data,climbing,NetSuite"
561,2243,2243,2243,5,SKU-102243,Canyonridge Performance Tee 2243,Gold catalog product 2243 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,42.06,25.2,0.5,2026-03-29,"gold-data,activewear,NetSuite"
562,2278,2278,2278,8,SKU-102278,Nordcrest Compression Shorts 2278,Gold catalog product 2278 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,33.09,14.38,2.25,2026-03-29,"gold-data,activewear,NetSuite"
563,2324,2324,2324,1,SKU-102324,Velocityworks Energy Gel Pack 2324,Gold catalog product 2324 sourced from NetSuite in the Nutrition category.,Nutrition,NetSuite,41.4,28.15,0.55,2026-03-29,"gold-data,nutrition,NetSuite"
564,2410,2410,2410,9,SKU-102410,Aerostride Climbing Harness 2410,Gold catalog product 2410 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,16.72,11.47,0.85,2026-03-29,"gold-data,climbing,NetSuite"
565,2443,2443,2443,8,SKU-102443,Nordcrest Performance Tee 2443,Gold catalog product 2443 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,31.67,12.96,2.5,2026-03-29,"gold-data,activewear,NetSuite"
566,2469,2469,2469,8,SKU-102469,Nordcrest Heart Rate Strap 2469,Gold catalog product 2469 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,37.51,28.72,3.8,2026-03-29,"gold-data,fitness-devices,NetSuite"
567,2478,2478,2478,5,SKU-102478,Canyonridge Training Hoodie 2478,Gold catalog product 2478 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,27.59,13.84,4.25,2026-03-29,"gold-data,activewear,NetSuite"
568,2499,2499,2499,6,SKU-102499,Summitpulse Compression Shorts 2499,Gold catalog product 2499 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,37.31,18.92,1.3,2026-03-29,"gold-data,activewear,NetSuite"
569,2540,2540,2540,8,SKU-102540,Nordcrest Running Shoe 2540,Gold catalog product 2540 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,37.37,20.79,3.35,2026-03-29,"gold-data,footwear,NetSuite"
570,2544,2544,2544,5,SKU-102544,Canyonridge Volleyball 2544,Gold catalog product 2544 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,8.45,5.57,3.55,2026-03-29,"gold-data,team-sports,NetSuite"
571,2552,2552,2552,3,SKU-102552,Hydrawave Base Layer Top 2552,Gold catalog product 2552 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,39.28,24.21,3.95,2026-03-29,"gold-data,activewear,NetSuite"
572,2562,2562,2562,8,SKU-102562,Nordcrest Foam Roller 2562,Gold catalog product 2562 sourced from NetSuite in the Running category.,Running,NetSuite,48.34,28.83,0.45,2026-03-29,"gold-data,running,NetSuite"
573,2613,2613,2613,1,SKU-102613,Velocityworks Base Layer Top 2613,Gold catalog product 2613 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,29.96,12.99,3.0,2026-03-29,"gold-data,activewear,NetSuite"
574,2633,2633,2633,7,SKU-102633,Peakgear Performance Tee 2633,Gold catalog product 2633 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,31.45,13.57,4.0,2026-03-29,"gold-data,activewear,NetSuite"
575,2650,2650,2650,5,SKU-102650,Canyonridge Carabiner Set 2650,Gold catalog product 2650 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,37.13,26.95,0.85,2026-03-29,"gold-data,climbing,NetSuite"
576,2853,2853,2853,2,SKU-102853,Trailforge Tent 2853,Gold catalog product 2853 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,21.79,16.46,3.0,2026-03-29,"gold-data,camping-hiking,NetSuite"
577,2875,2875,2875,1,SKU-102875,Velocityworks Base Layer Top 2875,Gold catalog product 2875 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,28.54,15.35,4.1,2026-03-29,"gold-data,activewear,NetSuite"
578,3097,3097,3097,4,SKU-103097,Ironkinetic Baseball Glove 3097,Gold catalog product 3097 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,47.43,27.92,3.2,2026-03-29,"gold-data,team-sports,NetSuite"
579,3115,3115,3115,2,SKU-103115,Trailforge Tennis Racket  3115,Gold catalog product 3115 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,15.37,7.58,4.1,2026-03-29,"gold-data,racquet-sports,NetSuite"
580,3136,3136,3136,4,SKU-103136,Ironkinetic Basketball 3136,Gold catalog product 3136 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,31.72,15.8,1.15,2026-03-29,"gold-data,team-sports,NetSuite"
581,3216,3216,3216,3,SKU-103216,Hydrawave Base Layer Top 3216,Gold catalog product 3216 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,36.33,19.67,1.15,2026-03-29,"gold-data,activewear,NetSuite"
582,3376,3376,3376,7,SKU-103376,Peakgear Hydration Belt 3376,Gold catalog product 3376 sourced from NetSuite in the Running category.,Running,NetSuite,35.45,19.1,1.15,2026-03-29,"gold-data,running,NetSuite"
583,3853,3853,3853,4,SKU-103853,Ironkinetic Compression Shorts 3853,Gold catalog product 3853 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,22.95,9.97,1.0,2026-03-29,"gold-data,activewear,NetSuite"
584,3954,3954,3954,7,SKU-103954,Peakgear Baseball Glove 3954,Gold catalog product 3954 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,40.32,25.74,2.05,2026-03-29,"gold-data,team-sports,NetSuite"
585,4172,4172,4172,6,SKU-104172,Summitpulse Training Hoodie 4172,Gold catalog product 4172 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,46.6,28.57,0.95,2026-03-29,"gold-data,activewear,NetSuite"
586,4250,4250,4250,8,SKU-104250,Nordcrest Wetsuit 4250,Gold catalog product 4250 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,29.32,16.03,0.85,2026-03-29,"gold-data,water-sports,NetSuite"
587,4350,4350,4350,8,SKU-104350,Nordcrest Base Layer Top 4350,Gold catalog product 4350 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,12.42,6.6,1.85,2026-03-29,"gold-data,activewear,NetSuite"
588,4438,4438,4438,6,SKU-104438,Summitpulse Trekking Poles 4438,Gold catalog product 4438 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,38.78,30.45,2.25,2026-03-29,"gold-data,outdoor,NetSuite"
589,4577,4577,4577,8,SKU-104577,Nordcrest Running Shoe 4577,Gold catalog product 4577 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,37.81,20.83,1.2,2026-03-29,"gold-data,uncategorized,NetSuite"
590,4581,4581,4581,9,SKU-104581,Aerostride Camping Stove 4581,Gold catalog product 4581 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,25.67,15.67,1.4,2026-03-29,"gold-data,camping-hiking,NetSuite"
591,4785,4785,4785,7,SKU-104785,Peakgear Adjustable Dumbbells 4785,Gold catalog product 4785 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,14.56,10.34,3.6,2026-03-29,"gold-data,strength-training,NetSuite"
592,4849,4849,4849,3,SKU-104849,Hydrawave Repair Kit 4849,Gold catalog product 4849 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,20.28,10.24,2.8,2026-03-29,"gold-data,cycling,NetSuite"
593,5056,5056,5056,6,SKU-105056,Summitpulse Headlamp 5056,Gold catalog product 5056 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,21.21,15.48,1.15,2026-03-29,"gold-data,outdoor,NetSuite"
594,5235,6819,5235,4,SKU-105235,Ironkinetic Daypack 5235,Gold catalog product 5235 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,18.73,13.11,2.1,2026-03-29,"gold-data,outdoor,NetSuite"
595,5265,6849,5265,6,SKU-105265,Summitpulse Water Filter 5265,Gold catalog product 5265 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,27.0,18.37,3.6,2026-03-29,"gold-data,camping-hiking,NetSuite"
596,5275,6859,5275,4,SKU-105275,Ironkinetic Performance Tee 5275,Gold catalog product 5275 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,30.93,16.87,4.1,2026-03-29,"gold-data,activewear,NetSuite"
597,5730,7314,5730,2,SKU-105730,Trailforge Base Layer Top 5730,Gold catalog product 5730 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,31.55,15.65,2.85,2026-03-29,"gold-data,activewear,NetSuite"
598,6047,7631,6047,2,SKU-106047,Trailforge Compression Shorts 6047,Gold catalog product 6047 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,39.37,20.45,2.7,2026-03-29,"gold-data,activewear,NetSuite"
599,6067,7651,6067,1,SKU-106067,Velocityworks Hydration Belt 6067,Gold catalog product 6067 sourced from NetSuite in the Running category.,Running,NetSuite,47.06,27.7,3.7,2026-03-29,"gold-data,running,NetSuite"
600,6180,7764,6180,8,SKU-106180,Nordcrest Compression Shorts 6180,Gold catalog product 6180 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,16.6,9.12,1.35,2026-03-29,"gold-data,activewear,NetSuite"
601,6818,5228,6818,5,SKU-106818,Canyonridge Dry Bag 6818,Gold catalog product 6818 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,9.84,5.73,1.25,2026-03-29,"gold-data,water-sports,NetSuite"
602,6894,5304,6894,6,SKU-106894,Summitpulse Baseball Glove 6894,Gold catalog product 6894 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,13.62,6.83,1.05,2026-03-29,"gold-data,team-sports,NetSuite"
603,6901,5311,6901,3,SKU-106901,Hydrawave Sleeping Bag 6901,Gold catalog product 6901 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,14.4,9.52,1.4,2026-03-29,"gold-data,camping-hiking,NetSuite"
604,6943,5353,6943,5,SKU-106943,Canyonridge Running Shoe 6943,Gold catalog product 6943 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,42.12,24.56,3.5,2026-03-29,"gold-data,footwear,NetSuite"
605,7009,5419,7009,7,SKU-107009,Peakgear Camping Stove 7009,Gold catalog product 7009 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,29.87,19.74,2.8,2026-03-29,"gold-data,camping-hiking,NetSuite"
606,7013,5423,7013,4,SKU-107013,Ironkinetic Repair Kit 7013,Gold catalog product 7013 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,22.71,10.46,3.0,2026-03-29,"gold-data,cycling,NetSuite"
607,7237,5647,7237,3,SKU-107237,Hydrawave Electrolyte Mix 7237,Gold catalog product 7237 sourced from NetSuite in the Nutrition category.,Nutrition,NetSuite,38.45,22.28,2.2,2026-03-29,"gold-data,nutrition,NetSuite"
608,7717,6127,7717,6,SKU-107717,Summitpulse Compression Shorts 7717,Gold catalog product 7717 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,49.49,24.02,2.2,2026-03-29,"gold-data,activewear,NetSuite"
609,8174,6584,8174,1,SKU-108174,Velocityworks  Reflective             Vest 8174,Gold catalog product 8174 sourced from NetSuite in the Running category.,Running,NetSuite,33.84,17.67,1.05,2026-03-29,"gold-data,running,NetSuite"
610,8334,6744,8334,5,SKU-108334,Canyonridge Foam Roller 8334,Gold catalog product 8334 sourced from NetSuite in the Running category.,Running,NetSuite,40.1,20.04,1.05,2026-03-29,"gold-data,running,NetSuite"
611,8429,8429,8429,3,SKU-108429,Hydrawave Belay Device 8429,Gold catalog product 8429 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,21.19,14.57,1.8,2026-03-29,"gold-data,climbing,NetSuite"
612,8569,8569,8569,4,SKU-108569,Ironkinetic Compression Shorts 8569,Gold catalog product 8569 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,39.17,19.82,0.8,2026-03-29,"gold-data,activewear,NetSuite"
613,8791,8791,8791,8,SKU-108791,Nordcrest Volleyball 8791,Gold catalog product 8791 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,33.28,17.89,3.9,2026-03-29,"gold-data,team-sports,NetSuite"
614,9045,9045,9045,8,SKU-109045,Nordcrest Soccer Ball 9045,Gold catalog product 9045 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,47.38,24.56,0.6,2026-03-29,"gold-data,team-sports,NetSuite"
615,9211,9211,9211,2,SKU-109211,Trailforge Resistance Band Set 9211,Gold catalog product 9211 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,20.24,9.77,0.9,2026-03-29,"gold-data,strength-training,NetSuite"
616,9379,9379,9379,5,SKU-109379,Canyonridge Training Hoodie 9379,Gold catalog product 9379 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,15.27,6.35,1.3,2026-03-29,"gold-data,activewear,NetSuite"
617,9437,9437,9437,4,SKU-109437,Ironkinetic Paddle Leash 9437,Gold catalog product 9437 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,28.29,18.3,4.2,2026-03-29,"gold-data,water-sports,NetSuite"
618,9634,9634,9634,3,SKU-109634,Hydrawave Hiking Boot 9634,Gold catalog product 9634 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,33.15,22.87,2.05,2026-03-29,"gold-data,footwear,NetSuite"
619,9674,9674,9674,1,SKU-109674,Velocityworks Snow Helmet    9674,Gold catalog product 9674 sourced from NetSuite in the Winter Sports category.,Winter Sports,NetSuite,41.55,28.97,4.05,2026-03-29,"gold-data,winter-sports,NetSuite"
620,10144,10144,10144,2,SKU-110144,Trailforge Training Hoodie 10144,Gold catalog product 10144 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,21.1,11.51,3.55,2026-03-29,"gold-data,activewear,NetSuite"
621,10852,10852,10852,2,SKU-110852,Trailforge Running Socks 10852,Gold catalog product 10852 sourced from NetSuite in the Running category.,Running,NetSuite,11.76,6.25,2.95,2026-03-29,"gold-data,running,NetSuite"
622,10993,10993,10993,2,SKU-110993,Trailforge Performance Tee 10993,Gold catalog product 10993 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,41.08,17.14,2.0,2026-03-29,"gold-data,activewear,NetSuite"
623,11070,11070,11070,5,SKU-111070,Canyonridge Running Shoe     11070,Gold catalog product 11070 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,43.67,29.82,1.85,2026-03-29,"gold-data,footwear,NetSuite"
624,11138,11138,11138,4,SKU-111138,Ironkinetic Pickleball Paddle 11138,Gold catalog product 11138 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,16.22,11.13,1.25,2026-03-29,"gold-data,racquet-sports,NetSuite"
625,11307,11307,11307,6,SKU-111307,Summitpulse Kettlebell 11307,Gold catalog product 11307 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,27.74,14.56,1.7,2026-03-29,"gold-data,strength-training,NetSuite"
