signal_part_mention_id,production_signal_id,manufactured_part_id,confidence_score,mention_type,created_at
1867,2646,21,0.849,semantic,2026-06-29T21:44:57Z
1868,2647,2,0.761,hashtag,2026-06-29T21:44:57Z
1869,2648,2,0.913,visual,2026-06-29T21:44:57Z
1870,2649,1,0.838,inferred,2026-06-29T21:44:57Z
1871,2650,10,0.803,direct,2026-06-29T21:44:57Z
1872,2651,3,0.91,semantic,2026-06-29T21:44:57Z
1873,2654,26,0.844,inferred,2026-06-29T21:44:57Z
1874,2656,20,0.789,semantic,2026-06-29T21:44:57Z
1875,2657,15,0.702,hashtag,2026-06-29T21:44:57Z
1876,2659,14,0.811,inferred,2026-06-29T21:44:57Z
1877,2663,16,0.762,visual,2026-06-29T21:44:57Z
1878,2664,31,0.71,inferred,2026-06-29T21:44:57Z
1879,2665,18,0.982,direct,2026-06-29T21:44:57Z
1880,2666,20,0.981,semantic,2026-06-29T21:44:57Z
1881,2668,4,0.963,visual,2026-06-29T21:44:57Z
1882,2669,14,0.858,inferred,2026-06-29T21:44:57Z
1883,2670,5,0.75,direct,2026-06-29T21:44:57Z
1884,2672,8,0.733,hashtag,2026-06-29T21:44:57Z
1885,2675,14,0.736,direct,2026-06-29T21:44:57Z
1886,2676,9,0.885,semantic,2026-06-29T21:44:57Z
1887,2677,3,0.984,hashtag,2026-06-29T21:44:57Z
1888,2680,11,0.834,direct,2026-06-29T21:44:57Z
1889,2681,4,0.737,semantic,2026-06-29T21:44:57Z
1890,2682,11,0.914,hashtag,2026-06-29T21:44:57Z
1891,2683,14,0.792,visual,2026-06-29T21:44:57Z
1892,2684,23,0.968,inferred,2026-06-29T21:44:57Z
1893,2685,13,0.935,direct,2026-06-29T21:44:57Z
1894,2686,28,0.924,semantic,2026-06-29T21:44:57Z
1895,2687,21,0.98,hashtag,2026-06-29T21:44:57Z
1896,2688,22,0.873,visual,2026-06-29T21:44:57Z
1897,2692,17,0.718,hashtag,2026-06-29T21:44:57Z
1898,2694,29,0.978,inferred,2026-06-29T21:44:57Z
1899,2695,13,0.873,direct,2026-06-29T21:44:57Z
1900,2697,25,0.797,hashtag,2026-06-29T21:44:57Z
1901,2699,13,0.736,inferred,2026-06-29T21:44:57Z
1902,2700,1,0.711,direct,2026-06-29T21:44:57Z
1903,2701,21,0.789,semantic,2026-06-29T21:44:57Z
1904,2703,8,0.756,visual,2026-06-29T21:44:57Z
1905,2704,4,0.797,inferred,2026-06-29T21:44:57Z
1906,2705,21,0.89,direct,2026-06-29T21:44:57Z
1907,2706,18,0.945,semantic,2026-06-29T21:44:57Z
1908,2707,5,0.722,hashtag,2026-06-29T21:44:57Z
1909,2708,12,0.961,visual,2026-06-29T21:44:57Z
1910,2709,22,0.877,inferred,2026-06-29T21:44:57Z
1911,2711,21,0.997,semantic,2026-06-29T21:44:57Z
1912,2712,31,0.709,hashtag,2026-06-29T21:44:57Z
1913,2714,26,0.919,inferred,2026-06-29T21:44:57Z
1914,2715,16,0.942,direct,2026-06-29T21:44:57Z
1915,2717,22,0.753,hashtag,2026-06-29T21:44:57Z
1916,2719,18,0.701,inferred,2026-06-29T21:44:57Z
1917,2721,19,0.754,semantic,2026-06-29T21:44:57Z
1918,2723,24,0.776,visual,2026-06-29T21:44:57Z
1919,2726,9,0.985,semantic,2026-06-29T21:44:57Z
1920,2727,8,0.836,hashtag,2026-06-29T21:44:57Z
1921,2728,20,0.982,visual,2026-06-29T21:44:57Z
1922,2729,22,0.707,inferred,2026-06-29T21:44:57Z
1923,2730,22,0.989,direct,2026-06-29T21:44:57Z
1924,2731,13,0.987,semantic,2026-06-29T21:44:57Z
1925,2733,4,0.783,visual,2026-06-29T21:44:57Z
1926,2734,29,0.706,inferred,2026-06-29T21:44:57Z
1927,2735,13,0.953,direct,2026-06-29T21:44:57Z
1928,2736,21,0.763,semantic,2026-06-29T21:44:57Z
1929,2737,28,0.949,hashtag,2026-06-29T21:44:57Z
1930,2738,13,0.717,visual,2026-06-29T21:44:57Z
1931,2742,7,0.834,hashtag,2026-06-29T21:44:57Z
1932,2743,7,0.86,visual,2026-06-29T21:44:57Z
1933,2745,12,0.711,direct,2026-06-29T21:44:57Z
1934,2746,6,0.723,semantic,2026-06-29T21:44:57Z
1935,2747,28,0.96,hashtag,2026-06-29T21:44:57Z
1936,2748,26,0.791,visual,2026-06-29T21:44:57Z
1937,2750,4,0.73,direct,2026-06-29T21:44:57Z
1938,2753,29,0.778,visual,2026-06-29T21:44:57Z
1939,2755,16,0.974,direct,2026-06-29T21:44:57Z
1940,2756,10,0.737,semantic,2026-06-29T21:44:57Z
1941,2757,26,0.716,hashtag,2026-06-29T21:44:57Z
1942,2758,7,0.906,visual,2026-06-29T21:44:57Z
1943,2760,9,0.718,direct,2026-06-29T21:44:57Z
1944,2762,16,0.768,hashtag,2026-06-29T21:44:57Z
1945,2763,30,0.861,visual,2026-06-29T21:44:57Z
1946,2764,24,0.764,inferred,2026-06-29T21:44:57Z
1947,2765,9,0.728,direct,2026-06-29T21:44:57Z
1948,2766,21,0.784,semantic,2026-06-29T21:44:57Z
1949,2767,27,0.898,hashtag,2026-06-29T21:44:57Z
1950,2768,19,0.768,visual,2026-06-29T21:44:57Z
1951,2769,21,0.782,inferred,2026-06-29T21:44:57Z
1952,2770,5,0.881,direct,2026-06-29T21:44:57Z
1953,2771,27,0.751,semantic,2026-06-29T21:44:57Z
1954,2772,1,0.962,hashtag,2026-06-29T21:44:57Z
1955,2777,22,0.862,hashtag,2026-06-29T21:44:57Z
1956,2778,30,0.836,visual,2026-06-29T21:44:57Z
1957,2780,29,0.975,direct,2026-06-29T21:44:57Z
1958,2781,13,0.872,semantic,2026-06-29T21:44:57Z
1959,2782,21,0.782,hashtag,2026-06-29T21:44:57Z
1960,2783,6,0.905,visual,2026-06-29T21:44:57Z
1961,2784,23,0.912,inferred,2026-06-29T21:44:57Z
1962,2786,20,0.924,semantic,2026-06-29T21:44:57Z
1963,2787,15,0.835,hashtag,2026-06-29T21:44:57Z
1964,2789,29,0.702,inferred,2026-06-29T21:44:57Z
1965,2792,8,0.945,hashtag,2026-06-29T21:44:57Z
1966,2793,20,0.967,visual,2026-06-29T21:44:57Z
1967,2794,29,0.812,inferred,2026-06-29T21:44:57Z
1968,2797,17,0.743,hashtag,2026-06-29T21:44:57Z
1969,2799,2,0.887,inferred,2026-06-29T21:44:57Z
1970,2801,3,0.821,semantic,2026-06-29T21:44:57Z
1971,2803,15,0.748,visual,2026-06-29T21:44:57Z
1972,2805,18,0.786,direct,2026-06-29T21:44:57Z
1973,2806,5,0.743,semantic,2026-06-29T21:44:57Z
1974,2810,1,0.954,direct,2026-06-29T21:44:57Z
1975,2811,4,0.814,semantic,2026-06-29T21:44:57Z
1976,2813,25,0.879,visual,2026-06-29T21:44:57Z
1977,2815,21,0.86,direct,2026-06-29T21:44:57Z
1978,2816,21,0.817,semantic,2026-06-29T21:44:57Z
1979,2817,7,0.994,hashtag,2026-06-29T21:44:57Z
1980,2818,27,0.739,visual,2026-06-29T21:44:57Z
1981,2819,3,0.881,inferred,2026-06-29T21:44:57Z
1982,2821,14,0.997,semantic,2026-06-29T21:44:57Z
1983,2822,28,0.921,hashtag,2026-06-29T21:44:57Z
1984,2823,26,0.985,visual,2026-06-29T21:44:57Z
1985,2824,25,0.771,inferred,2026-06-29T21:44:57Z
1986,2825,22,0.805,direct,2026-06-29T21:44:57Z
1987,2826,20,0.912,semantic,2026-06-29T21:44:57Z
1988,2827,10,0.995,hashtag,2026-06-29T21:44:57Z
1989,2828,31,0.742,visual,2026-06-29T21:44:57Z
1990,2829,17,0.79,inferred,2026-06-29T21:44:57Z
1991,2830,18,0.926,direct,2026-06-29T21:44:57Z
1992,2832,30,0.743,hashtag,2026-06-29T21:44:57Z
1993,2833,21,0.84,visual,2026-06-29T21:44:57Z
1994,2834,2,0.717,inferred,2026-06-29T21:44:57Z
1995,2835,11,0.833,direct,2026-06-29T21:44:57Z
1996,2837,18,0.83,hashtag,2026-06-29T21:44:57Z
1997,2839,11,0.947,inferred,2026-06-29T21:44:57Z
1998,2841,20,0.884,semantic,2026-06-29T21:44:57Z
1999,2842,24,0.779,hashtag,2026-06-29T21:44:57Z
2000,2844,16,0.973,inferred,2026-06-29T21:44:57Z
2001,2845,5,0.725,direct,2026-06-29T21:44:57Z
2002,2850,27,0.743,direct,2026-06-29T21:44:57Z
2003,2851,24,0.994,semantic,2026-06-29T21:44:57Z
2004,2853,7,0.998,visual,2026-06-29T21:44:57Z
2005,2855,22,0.72,direct,2026-06-29T21:44:57Z
2006,2856,10,0.796,semantic,2026-06-29T21:44:57Z
2007,2857,11,0.955,hashtag,2026-06-29T21:44:57Z
2008,2859,6,0.947,inferred,2026-06-29T21:44:57Z
2009,2862,4,0.812,hashtag,2026-06-29T21:44:57Z
2010,2864,21,0.894,inferred,2026-06-29T21:44:57Z
2011,2865,27,0.877,direct,2026-06-29T21:44:57Z
2012,2867,4,0.902,hashtag,2026-06-29T21:44:57Z
2013,2869,4,0.968,inferred,2026-06-29T21:44:57Z
2014,2870,22,0.852,direct,2026-06-29T21:44:57Z
2015,2871,9,0.895,semantic,2026-06-29T21:44:57Z
2016,2874,6,0.998,inferred,2026-06-29T21:44:57Z
2017,2875,31,0.878,direct,2026-06-29T21:44:57Z
2018,2876,22,0.713,semantic,2026-06-29T21:44:57Z
2019,2877,2,0.826,hashtag,2026-06-29T21:44:57Z
2020,2880,12,0.8,direct,2026-06-29T21:44:57Z
2021,2881,3,0.856,semantic,2026-06-29T21:44:57Z
2022,2882,5,0.711,hashtag,2026-06-29T21:44:57Z
2023,2884,7,0.91,inferred,2026-06-29T21:44:57Z
2024,2886,24,0.928,semantic,2026-06-29T21:44:57Z
2025,2887,20,0.745,hashtag,2026-06-29T21:44:57Z
2026,2888,5,0.857,visual,2026-06-29T21:44:57Z
2027,2889,21,0.703,inferred,2026-06-29T21:44:57Z
2028,2890,20,0.798,direct,2026-06-29T21:44:57Z
2029,2892,2,0.89,hashtag,2026-06-29T21:44:57Z
2030,2893,13,0.832,visual,2026-06-29T21:44:57Z
2031,2895,22,0.841,direct,2026-06-29T21:44:57Z
2032,2897,9,0.734,hashtag,2026-06-29T21:44:57Z
2033,2899,4,0.726,inferred,2026-06-29T21:44:57Z
2034,2900,24,0.813,direct,2026-06-29T21:44:57Z
2035,2902,23,0.966,hashtag,2026-06-29T21:44:57Z
2036,2903,9,0.934,visual,2026-06-29T21:44:57Z
2037,2904,6,0.935,inferred,2026-06-29T21:44:57Z
2038,2906,24,0.777,semantic,2026-06-29T21:44:57Z
2039,2907,18,0.967,hashtag,2026-06-29T21:44:57Z
2040,2908,31,0.988,visual,2026-06-29T21:44:57Z
2041,2909,4,0.748,inferred,2026-06-29T21:44:57Z
2042,2911,28,0.726,semantic,2026-06-29T21:44:57Z
2043,2912,1,0.834,hashtag,2026-06-29T21:44:57Z
2044,2914,9,0.812,inferred,2026-06-29T21:44:57Z
2045,2916,7,0.807,semantic,2026-06-29T21:44:57Z
2046,2917,24,0.702,hashtag,2026-06-29T21:44:57Z
2047,2918,22,0.925,visual,2026-06-29T21:44:57Z
2048,2920,6,1,direct,2026-06-29T21:44:57Z
2049,2922,18,0.866,hashtag,2026-06-29T21:44:57Z
2050,2923,30,0.939,visual,2026-06-29T21:44:57Z
2051,2924,15,0.98,inferred,2026-06-29T21:44:57Z
2052,2925,8,0.928,direct,2026-06-29T21:44:57Z
2053,2926,16,0.827,semantic,2026-06-29T21:44:57Z
2054,2928,13,0.744,visual,2026-06-29T21:44:57Z
2055,2929,17,0.982,inferred,2026-06-29T21:44:57Z
2056,2931,12,0.981,semantic,2026-06-29T21:44:57Z
2057,2932,24,0.771,hashtag,2026-06-29T21:44:57Z
2058,2933,17,0.745,visual,2026-06-29T21:44:57Z
2059,2934,5,0.741,inferred,2026-06-29T21:44:57Z
2060,2936,12,0.912,semantic,2026-06-29T21:44:57Z
2061,2937,8,0.863,hashtag,2026-06-29T21:44:57Z
2062,2938,24,0.732,visual,2026-06-29T21:44:57Z
2063,2939,27,0.816,inferred,2026-06-29T21:44:57Z
2064,2940,22,0.977,direct,2026-06-29T21:44:57Z
2065,2941,11,0.912,semantic,2026-06-29T21:44:57Z
2066,2942,10,0.823,hashtag,2026-06-29T21:44:57Z
2067,2943,8,0.706,visual,2026-06-29T21:44:57Z
2068,2945,4,0.786,direct,2026-06-29T21:44:57Z
2069,2946,13,0.98,semantic,2026-06-29T21:44:57Z
2070,2948,3,0.906,visual,2026-06-29T21:44:57Z
2071,2950,26,0.714,direct,2026-06-29T21:44:57Z
2072,2952,21,0.943,hashtag,2026-06-29T21:44:57Z
2073,2953,19,0.966,visual,2026-06-29T21:44:57Z
2074,2954,6,0.971,inferred,2026-06-29T21:44:57Z
2075,2955,20,0.779,direct,2026-06-29T21:44:57Z
2076,2956,16,0.821,semantic,2026-06-29T21:44:57Z
2077,2957,8,0.987,hashtag,2026-06-29T21:44:57Z
2078,2958,29,0.872,visual,2026-06-29T21:44:57Z
2079,2959,7,0.878,inferred,2026-06-29T21:44:57Z
2080,2960,30,0.893,direct,2026-06-29T21:44:57Z
2081,2961,14,0.937,semantic,2026-06-29T21:44:57Z
2082,2962,4,0.874,hashtag,2026-06-29T21:44:57Z
2083,2965,28,0.889,direct,2026-06-29T21:44:57Z
2084,2966,7,0.908,semantic,2026-06-29T21:44:57Z
2085,2967,3,0.91,hashtag,2026-06-29T21:44:57Z
2086,2968,14,0.95,visual,2026-06-29T21:44:57Z
2087,2969,1,0.96,inferred,2026-06-29T21:44:57Z
2088,2970,21,0.703,direct,2026-06-29T21:44:57Z
2089,2971,4,0.74,semantic,2026-06-29T21:44:57Z
2090,2972,30,0.874,hashtag,2026-06-29T21:44:57Z
2091,2973,23,0.905,visual,2026-06-29T21:44:57Z
2092,2976,20,0.861,semantic,2026-06-29T21:44:57Z
2093,2977,20,0.878,hashtag,2026-06-29T21:44:57Z
2094,2978,15,0.814,visual,2026-06-29T21:44:57Z
2095,2979,9,0.813,inferred,2026-06-29T21:44:57Z
2096,2981,5,0.992,semantic,2026-06-29T21:44:57Z
2097,2982,24,0.716,hashtag,2026-06-29T21:44:57Z
2098,2983,19,0.716,visual,2026-06-29T21:44:57Z
2099,2985,31,0.852,direct,2026-06-29T21:44:57Z
2100,2986,28,0.757,semantic,2026-06-29T21:44:57Z
2101,2988,6,0.753,visual,2026-06-29T21:44:57Z
2102,2989,30,0.882,inferred,2026-06-29T21:44:57Z
2103,2990,5,0.957,direct,2026-06-29T21:44:57Z
2104,2994,24,0.791,inferred,2026-06-29T21:44:57Z
2105,2996,25,0.986,semantic,2026-06-29T21:44:57Z
2106,2998,26,0.849,visual,2026-06-29T21:44:57Z
2107,3000,7,0.901,direct,2026-06-29T21:44:57Z
2108,3001,15,0.919,semantic,2026-06-29T21:44:57Z
2109,3002,19,0.806,hashtag,2026-06-29T21:44:57Z
2110,3003,21,0.725,visual,2026-06-29T21:44:57Z
2111,3006,9,0.902,semantic,2026-06-29T21:44:57Z
2112,3008,18,0.865,visual,2026-06-29T21:44:57Z
2113,3009,9,0.863,inferred,2026-06-29T21:44:57Z
2114,3010,11,0.909,direct,2026-06-29T21:44:57Z
2115,3012,30,0.896,hashtag,2026-06-29T21:44:57Z
2116,3013,17,0.943,visual,2026-06-29T21:44:57Z
2117,3014,3,0.951,inferred,2026-06-29T21:44:57Z
2118,3015,15,0.857,direct,2026-06-29T21:44:57Z
2119,3016,3,0.817,semantic,2026-06-29T21:44:57Z
2120,3019,30,0.913,inferred,2026-06-29T21:44:57Z
2121,3020,14,0.842,direct,2026-06-29T21:44:57Z
2122,3021,31,0.703,semantic,2026-06-29T21:44:57Z
2123,3022,29,0.865,hashtag,2026-06-29T21:44:57Z
2124,3023,21,0.993,visual,2026-06-29T21:44:57Z
2125,3025,29,0.701,direct,2026-06-29T21:44:57Z
2126,3026,7,0.735,semantic,2026-06-29T21:44:57Z
2127,3027,23,0.718,hashtag,2026-06-29T21:44:57Z
2128,3028,9,0.937,visual,2026-06-29T21:44:57Z
2129,3030,14,0.878,direct,2026-06-29T21:44:57Z
2130,3031,20,0.7,semantic,2026-06-29T21:44:57Z
2131,3033,6,0.768,visual,2026-06-29T21:44:57Z
2132,3034,1,0.759,inferred,2026-06-29T21:44:57Z
2133,3035,26,0.819,direct,2026-06-29T21:44:57Z
2134,3036,5,0.763,semantic,2026-06-29T21:44:57Z
2135,3037,8,0.815,hashtag,2026-06-29T21:44:57Z
2136,3038,2,0.731,visual,2026-06-29T21:44:57Z
2137,3040,13,0.761,direct,2026-06-29T21:44:57Z
2138,3041,3,0.964,semantic,2026-06-29T21:44:57Z
2139,3043,16,0.884,visual,2026-06-29T21:44:57Z
2140,3044,5,0.842,inferred,2026-06-29T21:44:57Z
2141,3045,3,0.802,direct,2026-06-29T21:44:57Z
2142,3046,11,0.711,semantic,2026-06-29T21:44:57Z
2143,3047,21,0.717,hashtag,2026-06-29T21:44:57Z
2144,3049,2,0.984,inferred,2026-06-29T21:44:57Z
2145,3050,6,0.77,direct,2026-06-29T21:44:57Z
2146,3051,10,0.758,semantic,2026-06-29T21:44:57Z
2147,3054,26,0.779,inferred,2026-06-29T21:44:57Z
2148,3055,2,0.72,direct,2026-06-29T21:44:57Z
2149,3056,27,0.957,semantic,2026-06-29T21:44:57Z
2150,3057,12,0.749,hashtag,2026-06-29T21:44:57Z
2151,3059,13,0.747,inferred,2026-06-29T21:44:57Z
2152,3061,19,0.708,semantic,2026-06-29T21:44:57Z
2153,3063,4,0.894,visual,2026-06-29T21:44:57Z
2154,3065,8,0.723,direct,2026-06-29T21:44:57Z
2155,3067,20,0.909,hashtag,2026-06-29T21:44:57Z
2156,3068,29,0.992,visual,2026-06-29T21:44:57Z
2157,3071,13,0.776,semantic,2026-06-29T21:44:57Z
2158,3072,25,0.702,hashtag,2026-06-29T21:44:57Z
2159,3073,16,0.937,visual,2026-06-29T21:44:57Z
2160,3074,4,0.805,inferred,2026-06-29T21:44:57Z
2161,3075,26,0.934,direct,2026-06-29T21:44:57Z
2162,3076,1,0.856,semantic,2026-06-29T21:44:57Z
2163,3077,18,0.899,hashtag,2026-06-29T21:44:57Z
2164,3079,28,0.908,inferred,2026-06-29T21:44:57Z
2165,3080,12,0.941,direct,2026-06-29T21:44:57Z
2166,3081,24,0.86,semantic,2026-06-29T21:44:57Z
2167,3083,7,0.898,visual,2026-06-29T21:44:57Z
2168,3084,23,0.838,inferred,2026-06-29T21:44:57Z
2169,3085,9,0.814,direct,2026-06-29T21:44:57Z
2170,3086,26,0.869,semantic,2026-06-29T21:44:57Z
2171,3087,23,0.963,hashtag,2026-06-29T21:44:57Z
2172,3089,6,0.871,inferred,2026-06-29T21:44:57Z
2173,3090,4,0.939,direct,2026-06-29T21:44:57Z
2174,3092,1,0.987,hashtag,2026-06-29T21:44:57Z
2175,3093,15,0.8,visual,2026-06-29T21:44:57Z
2176,3094,20,0.866,inferred,2026-06-29T21:44:57Z
2177,3095,17,0.803,direct,2026-06-29T21:44:57Z
2178,3096,3,0.734,semantic,2026-06-29T21:44:57Z
2179,3097,28,0.74,hashtag,2026-06-29T21:44:57Z
2180,3098,20,0.978,visual,2026-06-29T21:44:57Z
2181,3099,16,0.702,inferred,2026-06-29T21:44:57Z
2182,3101,31,0.738,semantic,2026-06-29T21:44:57Z
2183,3102,3,0.913,hashtag,2026-06-29T21:44:57Z
2184,3103,28,0.977,visual,2026-06-29T21:44:57Z
2185,3105,22,0.792,direct,2026-06-29T21:44:57Z
2186,3107,25,0.949,hashtag,2026-06-29T21:44:57Z
2187,3109,19,0.736,inferred,2026-06-29T21:44:57Z
2188,3111,18,0.764,semantic,2026-06-29T21:44:57Z
2189,3112,14,0.918,hashtag,2026-06-29T21:44:57Z
2190,3113,23,0.98,visual,2026-06-29T21:44:57Z
2191,3117,9,0.809,hashtag,2026-06-29T21:44:57Z
2192,3118,16,0.957,visual,2026-06-29T21:44:57Z
2193,3119,9,0.957,inferred,2026-06-29T21:44:57Z
2194,3120,16,0.757,direct,2026-06-29T21:44:57Z
2195,3121,11,0.947,semantic,2026-06-29T21:44:57Z
2196,3122,29,0.88,hashtag,2026-06-29T21:44:57Z
2197,3123,12,0.95,visual,2026-06-29T21:44:57Z
2198,3124,11,0.767,inferred,2026-06-29T21:44:57Z
2199,3125,5,0.749,direct,2026-06-29T21:44:57Z
2200,3126,7,0.788,semantic,2026-06-29T21:44:57Z
2201,3127,31,0.86,hashtag,2026-06-29T21:44:57Z
2202,3128,8,0.753,visual,2026-06-29T21:44:57Z
2203,3131,12,0.954,semantic,2026-06-29T21:44:57Z
2204,3132,13,0.843,hashtag,2026-06-29T21:44:57Z
2205,3133,11,0.978,visual,2026-06-29T21:44:57Z
2206,3134,16,0.852,inferred,2026-06-29T21:44:57Z
2207,3135,3,0.86,direct,2026-06-29T21:44:57Z
2208,3136,24,0.875,semantic,2026-06-29T21:44:57Z
2209,3137,24,0.865,hashtag,2026-06-29T21:44:57Z
2210,3138,24,0.749,visual,2026-06-29T21:44:57Z
2211,3139,13,0.932,inferred,2026-06-29T21:44:57Z
2212,3140,1,0.786,direct,2026-06-29T21:44:57Z
2213,3142,19,0.939,hashtag,2026-06-29T21:44:57Z
2214,3143,25,0.766,visual,2026-06-29T21:44:57Z
2215,3145,15,0.914,direct,2026-06-29T21:44:57Z
2216,3146,8,0.728,semantic,2026-06-29T21:44:57Z
2217,3147,12,0.729,hashtag,2026-06-29T21:44:57Z
2218,3149,16,0.841,inferred,2026-06-29T21:44:57Z
2219,3150,16,0.974,direct,2026-06-29T21:44:57Z
2220,3153,25,0.849,visual,2026-06-29T21:44:57Z
2221,3154,8,0.741,inferred,2026-06-29T21:44:57Z
2222,3156,20,0.963,semantic,2026-06-29T21:44:57Z
2223,3158,20,0.738,visual,2026-06-29T21:44:57Z
2224,3160,17,0.985,direct,2026-06-29T21:44:57Z
2225,3161,24,0.96,semantic,2026-06-29T21:44:57Z
2226,3162,22,0.78,hashtag,2026-06-29T21:44:57Z
2227,3163,1,0.704,visual,2026-06-29T21:44:57Z
2228,3164,13,0.961,inferred,2026-06-29T21:44:57Z
2229,3165,17,0.73,direct,2026-06-29T21:44:57Z
2230,3166,19,0.721,semantic,2026-06-29T21:44:57Z
2231,3167,30,0.919,hashtag,2026-06-29T21:44:57Z
2232,3168,21,0.941,visual,2026-06-29T21:44:57Z
2233,3170,13,0.953,direct,2026-06-29T21:44:57Z
2234,3171,21,0.979,semantic,2026-06-29T21:44:57Z
2235,3172,3,0.85,hashtag,2026-06-29T21:44:57Z
2236,3173,25,0.947,visual,2026-06-29T21:44:57Z
2237,3176,23,0.868,semantic,2026-06-29T21:44:57Z
2238,3178,7,0.706,visual,2026-06-29T21:44:57Z
2239,3179,26,0.736,inferred,2026-06-29T21:44:57Z
2240,3180,11,0.979,direct,2026-06-29T21:44:57Z
2241,3182,25,0.78,hashtag,2026-06-29T21:44:57Z
2242,3183,27,0.992,visual,2026-06-29T21:44:57Z
2243,3184,11,0.81,inferred,2026-06-29T21:44:57Z
2244,3185,30,0.974,direct,2026-06-29T21:44:57Z
2245,3186,22,0.706,semantic,2026-06-29T21:44:57Z
2246,3188,20,0.777,visual,2026-06-29T21:44:57Z
2247,3189,15,0.881,inferred,2026-06-29T21:44:57Z
2248,3190,7,0.855,direct,2026-06-29T21:44:57Z
2249,3191,12,0.989,semantic,2026-06-29T21:44:57Z
2250,3192,19,0.758,hashtag,2026-06-29T21:44:57Z
2251,3195,18,0.948,direct,2026-06-29T21:44:57Z
2252,3196,14,0.802,semantic,2026-06-29T21:44:57Z
2253,3197,17,0.758,hashtag,2026-06-29T21:44:57Z
2254,3198,21,0.778,visual,2026-06-29T21:44:57Z
2255,3199,18,0.828,inferred,2026-06-29T21:44:57Z
2256,3200,25,0.795,direct,2026-06-29T21:44:57Z
2257,3201,9,0.975,semantic,2026-06-29T21:44:57Z
2258,3202,8,0.967,hashtag,2026-06-29T21:44:57Z
2259,3203,22,0.748,visual,2026-06-29T21:44:57Z
2260,3204,22,0.8,inferred,2026-06-29T21:44:57Z
2261,3205,16,0.778,direct,2026-06-29T21:44:57Z
2262,3207,31,0.968,hashtag,2026-06-29T21:44:57Z
2263,3208,16,0.735,visual,2026-06-29T21:44:57Z
2264,3209,3,0.961,inferred,2026-06-29T21:44:57Z
2265,3213,22,0.932,visual,2026-06-29T21:44:57Z
2266,3216,5,0.801,semantic,2026-06-29T21:44:57Z
2267,3217,25,0.857,hashtag,2026-06-29T21:44:57Z
2268,3218,21,0.747,visual,2026-06-29T21:44:57Z
2269,3219,25,0.833,inferred,2026-06-29T21:44:57Z
2270,3220,25,0.974,direct,2026-06-29T21:44:57Z
2271,3222,7,0.836,hashtag,2026-06-29T21:44:57Z
2272,3223,28,0.943,visual,2026-06-29T21:44:57Z
2273,3224,5,0.934,inferred,2026-06-29T21:44:57Z
2274,3225,25,0.752,direct,2026-06-29T21:44:57Z
2275,3226,2,0.946,semantic,2026-06-29T21:44:57Z
2276,3228,5,0.935,visual,2026-06-29T21:44:57Z
2277,3229,27,0.765,inferred,2026-06-29T21:44:57Z
2278,3231,26,0.984,semantic,2026-06-29T21:44:57Z
2279,3232,20,0.715,hashtag,2026-06-29T21:44:57Z
2280,3233,12,0.775,visual,2026-06-29T21:44:57Z
2281,3235,4,0.705,direct,2026-06-29T21:44:57Z
2282,3237,30,0.892,hashtag,2026-06-29T21:44:57Z
2283,3241,3,0.988,semantic,2026-06-29T21:44:57Z
2284,3242,14,0.88,hashtag,2026-06-29T21:44:57Z
2285,3245,8,0.83,direct,2026-06-29T21:44:57Z
2286,3246,19,0.988,semantic,2026-06-29T21:44:57Z
2287,3247,7,0.867,hashtag,2026-06-29T21:44:57Z
2288,3248,25,0.825,visual,2026-06-29T21:44:57Z
2289,3249,19,0.857,inferred,2026-06-29T21:44:57Z
2290,3251,18,0.895,semantic,2026-06-29T21:44:57Z
2291,3252,22,0.757,hashtag,2026-06-29T21:44:57Z
2292,3254,16,0.998,inferred,2026-06-29T21:44:57Z
2293,3255,21,0.877,direct,2026-06-29T21:44:57Z
2294,3256,29,0.704,semantic,2026-06-29T21:44:57Z
2295,3258,25,0.804,visual,2026-06-29T21:44:57Z
2296,3260,15,0.889,direct,2026-06-29T21:44:57Z
2297,3261,22,0.868,semantic,2026-06-29T21:44:57Z
2298,3262,15,0.854,hashtag,2026-06-29T21:44:57Z
2299,3264,5,0.921,inferred,2026-06-29T21:44:57Z
2300,3265,4,0.703,direct,2026-06-29T21:44:57Z
2301,3266,18,0.982,semantic,2026-06-29T21:44:57Z
2302,3267,14,0.945,hashtag,2026-06-29T21:44:57Z
2303,3268,18,0.976,visual,2026-06-29T21:44:57Z
2304,3269,3,0.881,inferred,2026-06-29T21:44:57Z
2305,3270,23,0.866,direct,2026-06-29T21:44:57Z
2306,3271,21,0.708,semantic,2026-06-29T21:44:57Z
2307,3272,3,0.871,hashtag,2026-06-29T21:44:57Z
2308,3273,30,0.759,visual,2026-06-29T21:44:57Z
2309,3274,16,0.768,inferred,2026-06-29T21:44:57Z
2310,3276,19,0.969,semantic,2026-06-29T21:44:57Z
2311,3277,14,0.946,hashtag,2026-06-29T21:44:57Z
2312,3278,23,0.859,visual,2026-06-29T21:44:57Z
2313,3280,11,0.906,direct,2026-06-29T21:44:57Z
2314,3281,26,0.837,semantic,2026-06-29T21:44:57Z
2315,3282,2,0.755,hashtag,2026-06-29T21:44:57Z
2316,3284,13,0.868,inferred,2026-06-29T21:44:57Z
2317,3285,22,0.868,direct,2026-06-29T21:44:57Z
2318,3286,27,0.884,semantic,2026-06-29T21:44:57Z
