post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
120,415,tiktok,pg_tiktok_00000120,Operations signal added Customer Propensity Offer Pack 4; RecoveryFit Wellness allocation workflow requested,2026-04-12T23:05:05Z,997,79,8,11442,0.639,,120,normal,,2026-04-13T09:16:48Z
121,313,threads,pg_threads_00000121,ElectraRide Devices saw creator demand spike for SummitStride Trail Runner 5; store allocation should be reviewed,2026-04-11T17:39:05Z,13,88,30,15745,0.696,,121,normal,,2026-04-13T09:16:48Z
122,291,twitter,pg_twitter_00000122,Dynamic price match alert references RidgeRunner Hiking Boot 5; ReCycle Outdoor Exchange competitor pricing moved in two regions,2026-04-11T09:41:48Z,51,98,44,13867,0.612,,122,normal,,2026-04-13T09:16:48Z
123,,twitter,pg_twitter_00000123,POS transaction surge detected for VelocityFit Court Shoe 5; DemandDesk Analytics replenishment plan should be refreshed,2026-04-12T07:44:07Z,747,47,25,5483,0.254,,123,normal,,2026-04-13T09:16:48Z
124,169,youtube,pg_youtube_00000124,Returns audit note mentions GoldLayer Training Hoodie 5; HealthPeak Wearables product content and sizing guidance need review,2026-04-12T03:20:08Z,814,92,14,1747,0.797,,124,normal,,2026-04-13T09:16:48Z
125,,threads,pg_threads_00000125,Store pickup demand increased for SilverRidge Trail Shell 5; CleanTrail Apparel nearby inventory should be repositioned,2026-03-21T20:56:27Z,198,95,40,13302,0.504,,125,normal,,2026-04-13T09:16:48Z
126,182,tiktok,pg_tiktok_00000126,E-commerce search trend rising for BronzeTrail Base Tee 5; BridgeLine B2B Gear campaign targeting score improved,2026-04-12T21:57:19Z,886,53,2,18277,0.222,,126,normal,,2026-04-13T09:16:48Z
127,366,twitter,pg_twitter_00000127,Weather and trail conditions lifted demand for MotionFlex Compression Tight 5; StockGuard Advisors regional forecast moved up,2026-04-11T12:01:36Z,175,56,45,19298,0.829,,127,normal,,2026-04-13T09:16:48Z
128,,twitter,pg_twitter_00000128,B2B team order inquiry references StormGuard Rain Jacket 5; FinePoint Digital school athletics pipeline is increasing,2026-03-29T18:42:13Z,451,99,26,11319,0.543,,128,normal,,2026-04-13T09:16:48Z
129,185,threads,pg_threads_00000129,Product image enrichment requested for ZeroCopy Hydration Vest 5; Portside Outdoor Supply catalog completeness needs attention,2026-04-03T05:40:51Z,186,42,7,4028,0.621,,129,normal,,2026-04-13T09:16:48Z
130,66,instagram,pg_instagram_00000130,Product manual search spike mentions SilverRidge Backpack 35L 5; AltitudeYield Gear service content should be promoted,2026-04-04T20:55:18Z,925,63,28,4407,0.654,,130,normal,,2026-04-13T09:16:48Z
131,262,youtube,pg_youtube_00000131,Influencer review mentions TrailForge Trekking Poles 5; PurePack Travel sentiment and conversion likelihood improved,2026-03-28T19:29:55Z,4601,336,283,80489,-0.196,,131,rising,,2026-04-13T09:16:48Z
132,220,threads,pg_threads_00000132,Inventory transfer signal raised for SummitCore Sleeping Bag 5; SiliconFit Labs west-region stock is below plan,2026-04-06T02:02:39Z,1165,643,633,99053,0.065,,132,rising,,2026-04-13T09:16:48Z
133,183,twitter,pg_twitter_00000133,Assortment planner flagged substitute demand for ApexCamp 3P Tent 5; CarbonActive Outdoor pickup incentives should be tested,2026-04-08T18:47:45Z,72,23,33,17189,0.879,,133,normal,,2026-04-13T09:16:48Z
134,213,twitter,pg_twitter_00000134,Customer propensity model ranked PulseTrack GPS Watch 5; ReturnGuard Operations loyalty audience likely to convert,2026-03-27T23:09:28Z,309,54,5,18012,0.76,,134,normal,,2026-04-13T09:16:48Z
135,89,youtube,pg_youtube_00000135,Safety update references ApexBand HR Sensor 5; GearVault Product Data store teams should confirm return reason codes,2026-04-11T23:01:33Z,486,87,26,13663,0.552,,135,normal,,2026-04-13T09:16:48Z
136,388,threads,pg_threads_00000136,Peak season forecast raised for CadencePro Bike Computer 5; Coastal Perimeter Surf demand multiplier is accelerating,2026-04-04T08:44:42Z,327,83,23,11422,0.855,,136,normal,,2026-04-13T09:16:48Z
137,285,tiktok,pg_tiktok_00000137,Marketplace listing change mentions RecoveryPulse Massage Sleeve 5; CivicSure Team Sports channel margin should be monitored,2026-04-12T16:54:24Z,857,13,15,3322,0.286,,137,normal,,2026-04-13T09:16:48Z
138,231,instagram,pg_instagram_00000138,Store master update affects PowerRack Adjustable Kettlebell 5; IPA Direct Equipment location eligibility needs validation,2026-04-07T20:28:21Z,4727,1594,399,27423,0.484,,138,rising,,2026-04-13T09:16:48Z
139,109,youtube,pg_youtube_00000139,Lakehouse catalog enrichment matched CoreBalance Yoga Kit 5; ApexOne Outdoors semantic search coverage improved,2026-04-08T17:14:09Z,728,33,48,7504,0.512,,139,normal,,2026-04-13T09:16:48Z
140,401,twitter,pg_twitter_00000140,Operations signal added CourtCore Basketball 5; Propel Performance allocation workflow requested,2026-03-21T08:14:43Z,556,22,22,10647,0.261,,140,normal,,2026-04-13T09:16:48Z
141,108,twitter,pg_twitter_00000141,Continuity Supply Ops saw creator demand spike for GoalLine Team Kit 5; store allocation should be reviewed,2026-04-13T08:46:19Z,406,38,13,4541,0.723,,141,normal,,2026-04-13T09:16:48Z
142,48,twitter,pg_twitter_00000142,Dynamic price match alert references DiamondPro Baseball Glove 5; BatteryStreet Fitness Tech competitor pricing moved in two regions,2026-03-20T21:33:33Z,17,95,7,4281,0.545,,142,normal,,2026-04-13T09:16:48Z
143,436,twitter,pg_twitter_00000143,POS transaction surge detected for Waterline SUP Board 5; TrendWatch Market Signals replenishment plan should be refreshed,2026-03-25T20:08:48Z,699,30,44,10892,0.497,,143,normal,,2026-04-13T09:16:48Z
144,,youtube,pg_youtube_00000144,Returns audit note mentions CoastalDry Duffel 5; Safety Updates Desk product content and sizing guidance need review,2026-04-05T04:02:38Z,799,88,41,8425,0.834,,144,normal,,2026-04-13T09:16:48Z
145,229,youtube,pg_youtube_00000145,Store pickup demand increased for TeamPack Sideline Bundle 5; MarketPulse Sports Signals nearby inventory should be repositioned,2026-03-27T08:35:24Z,8232,363,872,84414,0.903,,145,rising,,2026-04-13T09:16:48Z
146,28,twitter,pg_twitter_00000146,E-commerce search trend rising for Dynamic Price Match Bundle 5; StoreOps campaign targeting score improved,2026-04-08T15:05:22Z,293,46,13,16541,0.542,,146,normal,,2026-04-13T09:16:48Z
147,462,youtube,pg_youtube_00000147,Weather and trail conditions lifted demand for Returns Audit Starter Kit 5; AssortmentDesk regional forecast moved up,2026-04-12T12:08:12Z,330,75,15,8941,-0.254,,147,normal,,2026-04-13T09:16:48Z
148,238,twitter,pg_twitter_00000148,B2B team order inquiry references Product Image Enrichment Pack 5; LedgerGrade Product Data school athletics pipeline is increasing,2026-03-28T11:38:45Z,423,31,21,16626,-0.002,,148,normal,,2026-04-13T09:16:48Z
149,391,twitter,pg_twitter_00000149,Product image enrichment requested for Store Master Info Kit 5; Specialty Gear Exchange catalog completeness needs attention,2026-03-25T22:36:32Z,979,83,27,7144,0.407,,149,normal,,2026-04-13T09:16:48Z
150,410,tiktok,pg_tiktok_00000150,Product manual search spike mentions Customer Propensity Offer Pack 5; NorthStar Pickup service content should be promoted,2026-03-28T21:14:47Z,707,50,43,14776,0.467,,150,normal,,2026-04-13T09:16:48Z
151,315,tiktok,pg_tiktok_00000151,Influencer review mentions SummitStride Trail Runner 6; PeakGear Core sentiment and conversion likelihood improved,2026-04-11T10:24:43Z,17359,3936,4803,243722,-0.189,,151,viral,,2026-04-13T09:16:48Z
152,482,youtube,pg_youtube_00000152,Inventory transfer signal raised for RidgeRunner Hiking Boot 6; SummitTrail Outfitters west-region stock is below plan,2026-03-26T04:35:40Z,722,82,20,4936,-0.058,,152,normal,,2026-04-13T09:16:48Z
153,472,youtube,pg_youtube_00000153,Assortment planner flagged substitute demand for VelocityFit Court Shoe 6; RidgeRunner Performance pickup incentives should be tested,2026-04-02T17:47:29Z,47492,11036,7898,266814,0.263,,153,viral,,2026-04-13T09:16:48Z
154,402,youtube,pg_youtube_00000154,Customer propensity model ranked GoldLayer Training Hoodie 6; VelocityFit Devices loyalty audience likely to convert,2026-03-27T12:49:41Z,93,40,18,880,0.325,,154,normal,,2026-04-13T09:16:48Z
155,472,youtube,pg_youtube_00000155,Safety update references SilverRidge Trail Shell 6; AlpineForge Gear store teams should confirm return reason codes,2026-04-01T12:34:25Z,75,51,13,11624,0.438,,155,normal,,2026-04-13T09:16:48Z
156,417,youtube,pg_youtube_00000156,Peak season forecast raised for BronzeTrail Base Tee 6; Trailhead Team Sales demand multiplier is accelerating,2026-04-09T01:28:41Z,296,5,38,2605,0.31,,156,normal,,2026-04-13T09:16:48Z
157,46,instagram,pg_instagram_00000157,Marketplace listing change mentions MotionFlex Compression Tight 6; GearPay Commerce channel margin should be monitored,2026-03-30T03:17:59Z,688,22,48,16471,-0.132,,157,normal,,2026-04-13T09:16:48Z
158,,twitter,pg_twitter_00000158,Store master update affects StormGuard Rain Jacket 6; PackGuard Returns Audit location eligibility needs validation,2026-04-11T21:16:24Z,38,60,45,8672,0.654,,158,normal,,2026-04-13T09:16:48Z
159,343,threads,pg_threads_00000159,Lakehouse catalog enrichment matched ZeroCopy Hydration Vest 6; UrbanCourt Sports semantic search coverage improved,2026-03-23T00:47:45Z,392,18,23,13962,0.758,,159,normal,,2026-04-13T09:16:48Z
160,255,tiktok,pg_tiktok_00000160,Operations signal added SilverRidge Backpack 35L 6; EcoPeak Active allocation workflow requested,2026-04-10T08:13:14Z,565,61,33,1128,0.371,,160,normal,,2026-04-13T09:16:48Z
161,352,youtube,pg_youtube_00000161,LoyaltyPeak Offers saw creator demand spike for TrailForge Trekking Poles 6; store allocation should be reviewed,2026-04-02T02:27:03Z,956,51,43,10051,0.929,,161,normal,,2026-04-13T09:16:48Z
162,155,threads,pg_threads_00000162,Dynamic price match alert references SummitCore Sleeping Bag 6; Catalyst Safety Gear competitor pricing moved in two regions,2026-04-12T13:38:49Z,836,58,2,3486,0.36,,162,normal,,2026-04-13T09:16:48Z
163,,twitter,pg_twitter_00000163,POS transaction surge detected for ApexCamp 3P Tent 6; NorthStar Outdoor Advisors replenishment plan should be refreshed,2026-03-30T03:37:46Z,755,61,21,9547,0.867,,163,normal,,2026-04-13T09:16:48Z
164,225,threads,pg_threads_00000164,Returns audit note mentions PulseTrack GPS Watch 6; GulfRun Supply product content and sizing guidance need review,2026-04-11T06:42:58Z,7212,987,645,191856,0.326,,164,rising,,2026-04-13T09:16:48Z
165,134,youtube,pg_youtube_00000165,Store pickup demand increased for ApexBand HR Sensor 6; Midwest Pickup Network nearby inventory should be repositioned,2026-03-29T06:45:13Z,6408,243,890,157955,0.742,,165,rising,,2026-04-13T09:16:48Z
166,157,tiktok,pg_tiktok_00000166,E-commerce search trend rising for CadencePro Bike Computer 6; Pacific Commerce Network campaign targeting score improved,2026-03-18T00:08:27Z,7566,291,141,190799,0.754,,166,rising,,2026-04-13T09:16:48Z
167,146,instagram,pg_instagram_00000167,Weather and trail conditions lifted demand for RecoveryPulse Massage Sleeve 6; ReturnSure Labs regional forecast moved up,2026-04-03T10:15:11Z,497,52,18,17264,0.834,,167,normal,,2026-04-13T09:16:48Z
168,18,twitter,pg_twitter_00000168,B2B team order inquiry references PowerRack Adjustable Kettlebell 6; RouteOne Fulfillment school athletics pipeline is increasing,2026-03-26T08:50:04Z,4107,1842,386,26562,0.504,,168,rising,,2026-04-13T09:16:48Z
169,342,youtube,pg_youtube_00000169,Product image enrichment requested for CoreBalance Yoga Kit 6; Waterline Outdoor catalog completeness needs attention,2026-04-13T02:56:51Z,597,17,18,3211,0.854,,169,normal,,2026-04-13T09:16:48Z
170,135,threads,pg_threads_00000170,Product manual search spike mentions CourtCore Basketball 6; RecoveryFit Wellness service content should be promoted,2026-04-08T16:14:16Z,478,63,37,14865,0.853,,170,normal,,2026-04-13T09:16:48Z
171,140,threads,pg_threads_00000171,Influencer review mentions GoalLine Team Kit 6; ElectraRide Devices sentiment and conversion likelihood improved,2026-03-21T04:41:42Z,36280,7619,4538,560198,0.749,,171,viral,,2026-04-13T09:16:48Z
172,34,youtube,pg_youtube_00000172,Inventory transfer signal raised for DiamondPro Baseball Glove 6; ReCycle Outdoor Exchange west-region stock is below plan,2026-04-11T20:54:06Z,630,12,2,625,-0.199,,172,normal,,2026-04-13T09:16:48Z
173,223,twitter,pg_twitter_00000173,Assortment planner flagged substitute demand for Waterline SUP Board 6; DemandDesk Analytics pickup incentives should be tested,2026-04-13T06:54:41Z,5652,268,147,192585,0.488,,173,rising,,2026-04-13T09:16:48Z
174,307,youtube,pg_youtube_00000174,Customer propensity model ranked CoastalDry Duffel 6; HealthPeak Wearables loyalty audience likely to convert,2026-04-13T09:02:19Z,973,61,11,13348,0.79,,174,normal,,2026-04-13T09:16:48Z
175,240,threads,pg_threads_00000175,Safety update references TeamPack Sideline Bundle 6; CleanTrail Apparel store teams should confirm return reason codes,2026-04-03T14:21:42Z,631,20,2,11674,0.578,,175,normal,,2026-04-13T09:16:48Z
176,253,threads,pg_threads_00000176,Peak season forecast raised for Dynamic Price Match Bundle 6; BridgeLine B2B Gear demand multiplier is accelerating,2026-04-13T02:06:29Z,231,64,4,6849,0.48,,176,normal,,2026-04-13T09:16:48Z
177,134,youtube,pg_youtube_00000177,Marketplace listing change mentions Returns Audit Starter Kit 6; StockGuard Advisors channel margin should be monitored,2026-04-13T09:16:10Z,250427,76973,36731,7014734,0.089,,177,mega_viral,,2026-04-13T09:16:48Z
178,252,youtube,pg_youtube_00000178,Store master update affects Product Image Enrichment Pack 6; FinePoint Digital location eligibility needs validation,2026-04-07T13:03:54Z,241,16,47,1921,0.457,,178,normal,,2026-04-13T09:16:48Z
179,303,threads,pg_threads_00000179,Lakehouse catalog enrichment matched Store Master Info Kit 6; Portside Outdoor Supply semantic search coverage improved,2026-03-15T17:11:05Z,887,55,9,18295,0.644,,179,normal,,2026-04-13T09:16:48Z
180,194,youtube,pg_youtube_00000180,Operations signal added Customer Propensity Offer Pack 6; AltitudeYield Gear allocation workflow requested,2026-04-03T15:08:44Z,64,3,8,12568,0.034,,180,normal,,2026-04-13T09:16:48Z
181,438,threads,pg_threads_00000181,PurePack Travel saw creator demand spike for SummitStride Trail Runner 7; store allocation should be reviewed,2026-04-13T06:45:53Z,782,5,34,18737,0.554,,181,normal,,2026-04-13T09:16:48Z
182,466,twitter,pg_twitter_00000182,Dynamic price match alert references RidgeRunner Hiking Boot 7; SiliconFit Labs competitor pricing moved in two regions,2026-04-13T05:39:15Z,246,59,23,1685,-0.238,,182,normal,,2026-04-13T09:16:48Z
183,427,youtube,pg_youtube_00000183,POS transaction surge detected for VelocityFit Court Shoe 7; CarbonActive Outdoor replenishment plan should be refreshed,2026-04-01T16:40:56Z,969,71,12,8508,0.263,,183,normal,,2026-04-13T09:16:48Z
184,169,youtube,pg_youtube_00000184,Returns audit note mentions GoldLayer Training Hoodie 7; ReturnGuard Operations product content and sizing guidance need review,2026-03-20T22:28:34Z,654,87,27,145,0.33,,184,normal,,2026-04-13T09:16:48Z
185,55,threads,pg_threads_00000185,Store pickup demand increased for SilverRidge Trail Shell 7; GearVault Product Data nearby inventory should be repositioned,2026-04-08T08:09:12Z,2036,1250,127,46470,0.944,,185,rising,,2026-04-13T09:16:48Z
186,156,instagram,pg_instagram_00000186,E-commerce search trend rising for BronzeTrail Base Tee 7; Coastal Perimeter Surf campaign targeting score improved,2026-04-11T13:35:37Z,9467,1223,554,134499,0.849,,186,rising,,2026-04-13T09:16:48Z
187,326,twitter,pg_twitter_00000187,Weather and trail conditions lifted demand for MotionFlex Compression Tight 7; CivicSure Team Sports regional forecast moved up,2026-04-09T10:22:16Z,734,8,23,13377,0.814,,187,normal,,2026-04-13T09:16:48Z
188,60,threads,pg_threads_00000188,B2B team order inquiry references SummitStride Trail Runner; IPA Direct Equipment school athletics pipeline is increasing,2026-04-13T03:26:01Z,244,34,7,19249,0.605,,1,normal,,2026-04-13T09:16:48Z
189,254,instagram,pg_instagram_00000189,Product image enrichment requested for RidgeRunner Hiking Boot; ApexOne Outdoors catalog completeness needs attention,2026-03-25T01:22:32Z,24010,13042,6159,416465,0.906,,2,viral,,2026-04-13T09:16:48Z
190,224,youtube,pg_youtube_00000190,Product manual search spike mentions VelocityFit Court Shoe; Propel Performance service content should be promoted,2026-04-12T19:27:18Z,3869,1391,198,44283,-0.171,,3,rising,,2026-04-13T09:16:48Z
191,,instagram,pg_instagram_00000191,Influencer review mentions GoldLayer Training Hoodie; Continuity Supply Ops sentiment and conversion likelihood improved,2026-04-11T21:02:44Z,10,42,5,12532,0.892,,4,normal,,2026-04-13T09:16:48Z
192,102,tiktok,pg_tiktok_00000192,Inventory transfer signal raised for SilverRidge Trail Shell; BatteryStreet Fitness Tech west-region stock is below plan,2026-03-24T15:11:27Z,176,43,43,236,0.575,,5,normal,,2026-04-13T09:16:48Z
193,468,threads,pg_threads_00000193,Assortment planner flagged substitute demand for BronzeTrail Base Tee; TrendWatch Market Signals pickup incentives should be tested,2026-04-09T16:51:19Z,1595,877,575,74888,0.828,,6,rising,,2026-04-13T09:16:48Z
194,443,threads,pg_threads_00000194,Customer propensity model ranked MotionFlex Compression Tight; Safety Updates Desk loyalty audience likely to convert,2026-03-30T05:58:22Z,30157,10127,3407,248903,-0.049,,7,viral,,2026-04-13T09:16:48Z
195,489,instagram,pg_instagram_00000195,Safety update references StormGuard Rain Jacket; MarketPulse Sports Signals store teams should confirm return reason codes,2026-04-10T15:29:25Z,14571,10308,6346,628982,0.546,,8,viral,,2026-04-13T09:16:48Z
