shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
811,1418,24,Public Works Crew,GOV-TASK-000811,in_transit,67.54,1.4,46.37,2026-05-11T16:00:00Z,,2026-05-11T12:00:00Z
812,1419,7,Partner Outreach,GOV-TASK-000812,delivered,148.06,2.5,80.19,2026-05-10T17:00:00Z,2026-05-11T15:00:00Z,2026-05-10T13:00:00Z
813,1423,28,Agency Fleet,GOV-TASK-000813,preparing,5.04,0.5,20.12,,,2026-05-06T17:00:00Z
814,1424,15,Interagency Courier,GOV-TASK-000814,packed,77.29,1.5,50.46,,,2026-05-05T18:00:00Z
815,1425,13,Public Works Crew,GOV-TASK-000815,in_transit,94.45,1.7,57.67,2026-05-04T15:00:00Z,,2026-05-04T11:00:00Z
816,1426,31,Partner Outreach,GOV-TASK-000816,delivered,8.14,0.5,21.42,2026-05-03T16:00:00Z,2026-05-04T15:00:00Z,2026-05-03T12:00:00Z
817,1430,9,Agency Fleet,GOV-TASK-000817,preparing,39.42,1,34.56,,,2026-04-29T16:00:00Z
818,1431,3,Interagency Courier,GOV-TASK-000818,packed,25.37,0.8,28.66,,,2026-04-28T17:00:00Z
819,1432,6,Public Works Crew,GOV-TASK-000819,in_transit,7.05,0.5,20.96,2026-04-27T22:00:00Z,,2026-04-27T18:00:00Z
820,1433,19,Partner Outreach,GOV-TASK-000820,delivered,75.1,1.5,49.54,2026-04-26T15:00:00Z,2026-04-27T15:00:00Z,2026-04-26T11:00:00Z
821,1437,17,Agency Fleet,GOV-TASK-000821,preparing,144.24,2.5,78.58,,,2026-04-22T15:00:00Z
822,1438,12,Interagency Courier,GOV-TASK-000822,packed,3.01,0.4,19.26,,,2026-04-21T16:00:00Z
823,1439,31,Public Works Crew,GOV-TASK-000823,in_transit,76.08,1.5,49.95,2026-04-20T21:00:00Z,,2026-04-20T17:00:00Z
824,1440,21,Partner Outreach,GOV-TASK-000824,delivered,103.36,1.9,61.41,2026-04-19T22:00:00Z,2026-04-20T15:00:00Z,2026-04-19T18:00:00Z
825,1444,18,Agency Fleet,GOV-TASK-000825,preparing,9.07,0.5,21.81,,,2026-06-14T14:00:00Z
826,1445,2,Interagency Courier,GOV-TASK-000826,packed,67.06,1.4,46.17,,,2026-06-13T15:00:00Z
827,1446,2,Public Works Crew,GOV-TASK-000827,in_transit,128.48,2.2,71.96,2026-06-12T20:00:00Z,,2026-06-12T16:00:00Z
828,1447,21,Partner Outreach,GOV-TASK-000828,delivered,9.12,0.5,21.83,2026-06-11T21:00:00Z,2026-06-12T15:00:00Z,2026-06-11T17:00:00Z
829,1451,26,Agency Fleet,GOV-TASK-000829,preparing,80.19,1.5,51.68,,,2026-06-07T13:00:00Z
830,1452,9,Interagency Courier,GOV-TASK-000830,packed,98.9,1.8,59.54,,,2026-06-06T14:00:00Z
831,1453,27,Public Works Crew,GOV-TASK-000831,in_transit,3.01,0.4,19.26,2026-06-05T19:00:00Z,,2026-06-05T15:00:00Z
832,1454,27,Partner Outreach,GOV-TASK-000832,delivered,120.52,2.1,68.62,2026-06-04T20:00:00Z,2026-06-05T15:00:00Z,2026-06-04T16:00:00Z
833,1458,6,Agency Fleet,GOV-TASK-000833,preparing,16.64,0.6,24.99,,,2026-05-31T12:00:00Z
834,1459,2,Interagency Courier,GOV-TASK-000834,packed,7.07,0.5,20.97,,,2026-05-30T13:00:00Z
835,1460,1,Public Works Crew,GOV-TASK-000835,in_transit,15.03,0.6,24.31,2026-05-29T18:00:00Z,,2026-05-29T14:00:00Z
836,1461,8,Partner Outreach,GOV-TASK-000836,delivered,85.01,1.6,53.7,2026-05-28T19:00:00Z,2026-05-29T15:00:00Z,2026-05-28T15:00:00Z
837,1465,8,Agency Fleet,GOV-TASK-000837,preparing,8.05,0.5,21.38,,,2026-05-24T11:00:00Z
838,1466,4,Interagency Courier,GOV-TASK-000838,packed,50.46,1.1,39.19,,,2026-05-23T12:00:00Z
839,1467,5,Public Works Crew,GOV-TASK-000839,in_transit,56.05,1.2,41.54,2026-05-22T17:00:00Z,,2026-05-22T13:00:00Z
840,1468,11,Partner Outreach,GOV-TASK-000840,delivered,5.04,0.5,20.12,2026-05-21T18:00:00Z,2026-05-22T15:00:00Z,2026-05-21T14:00:00Z
841,1472,29,Agency Fleet,GOV-TASK-000841,preparing,73.98,1.5,49.07,,,2026-05-17T18:00:00Z
842,1473,20,Interagency Courier,GOV-TASK-000842,packed,143.07,2.4,78.09,,,2026-05-16T11:00:00Z
843,1474,17,Public Works Crew,GOV-TASK-000843,in_transit,5.03,0.5,20.11,2026-05-15T16:00:00Z,,2026-05-15T12:00:00Z
844,1475,8,Partner Outreach,GOV-TASK-000844,delivered,44.98,1,36.89,2026-05-14T17:00:00Z,2026-05-15T15:00:00Z,2026-05-14T13:00:00Z
845,1479,21,Agency Fleet,GOV-TASK-000845,preparing,119.39,2.1,68.14,,,2026-05-10T17:00:00Z
846,1480,23,Interagency Courier,GOV-TASK-000846,packed,10.17,0.5,22.27,,,2026-05-09T18:00:00Z
847,1481,23,Public Works Crew,GOV-TASK-000847,in_transit,76.54,1.5,50.15,2026-05-08T15:00:00Z,,2026-05-08T11:00:00Z
848,1482,26,Partner Outreach,GOV-TASK-000848,delivered,80.24,1.5,51.7,2026-05-07T16:00:00Z,2026-05-08T15:00:00Z,2026-05-07T12:00:00Z
849,1486,29,Agency Fleet,GOV-TASK-000849,preparing,4.01,0.5,19.68,,,2026-05-03T16:00:00Z
850,1487,14,Interagency Courier,GOV-TASK-000850,packed,75.33,1.5,49.64,,,2026-05-02T17:00:00Z
851,1488,30,Public Works Crew,GOV-TASK-000851,in_transit,115.35,2,66.45,2026-05-01T22:00:00Z,,2026-05-01T18:00:00Z
852,1489,1,Partner Outreach,GOV-TASK-000852,delivered,3.01,0.4,19.26,2026-04-30T15:00:00Z,2026-05-01T15:00:00Z,2026-04-30T11:00:00Z
853,1493,1,Agency Fleet,GOV-TASK-000853,preparing,14.44,0.6,24.06,,,2026-04-26T15:00:00Z
854,1494,1,Interagency Courier,GOV-TASK-000854,packed,24.06,0.7,28.11,,,2026-04-25T16:00:00Z
855,1495,7,Public Works Crew,GOV-TASK-000855,in_transit,9.12,0.5,21.83,2026-04-24T21:00:00Z,,2026-04-24T17:00:00Z
856,1496,12,Partner Outreach,GOV-TASK-000856,delivered,32.38,0.9,31.6,2026-04-23T22:00:00Z,2026-04-24T15:00:00Z,2026-04-23T18:00:00Z
857,1500,1,Agency Fleet,GOV-TASK-000857,preparing,23.3,0.7,27.79,,,2026-04-19T14:00:00Z
858,1501,13,Interagency Courier,GOV-TASK-000858,packed,6.09,0.5,20.56,,,2026-06-17T15:00:00Z
859,1502,30,Public Works Crew,GOV-TASK-000859,in_transit,71.93,1.4,48.21,2026-06-16T20:00:00Z,,2026-06-16T16:00:00Z
860,1503,17,Partner Outreach,GOV-TASK-000860,delivered,135.48,2.3,74.9,2026-06-15T21:00:00Z,2026-06-16T15:00:00Z,2026-06-15T17:00:00Z
861,1507,19,Agency Fleet,GOV-TASK-000861,preparing,4.03,0.5,19.69,,,2026-06-11T13:00:00Z
862,1508,19,Interagency Courier,GOV-TASK-000862,packed,85.8,1.6,54.04,,,2026-06-10T14:00:00Z
863,1509,22,Public Works Crew,GOV-TASK-000863,in_transit,115.61,2.1,66.56,2026-06-09T19:00:00Z,,2026-06-09T15:00:00Z
864,1510,22,Partner Outreach,GOV-TASK-000864,delivered,7.06,0.5,20.97,2026-06-08T20:00:00Z,2026-06-09T15:00:00Z,2026-06-08T16:00:00Z
865,1514,25,Agency Fleet,GOV-TASK-000865,preparing,81.03,1.6,52.03,,,2026-06-04T12:00:00Z
866,1515,28,Interagency Courier,GOV-TASK-000866,packed,113.69,2,65.75,,,2026-06-03T13:00:00Z
867,1516,28,Public Works Crew,GOV-TASK-000867,in_transit,8.07,0.5,21.39,2026-06-02T18:00:00Z,,2026-06-02T14:00:00Z
868,1517,15,Partner Outreach,GOV-TASK-000868,delivered,71.49,1.4,48.03,2026-06-01T19:00:00Z,2026-06-02T15:00:00Z,2026-06-01T15:00:00Z
869,1521,7,Agency Fleet,GOV-TASK-000869,preparing,81.5,1.6,52.23,,,2026-05-28T11:00:00Z
870,1522,3,Interagency Courier,GOV-TASK-000870,packed,2,0.4,18.84,,,2026-05-27T12:00:00Z
871,1523,9,Public Works Crew,GOV-TASK-000871,in_transit,46.71,1.1,37.62,2026-05-26T17:00:00Z,,2026-05-26T13:00:00Z
872,1524,6,Partner Outreach,GOV-TASK-000872,delivered,25.72,0.8,28.8,2026-05-25T18:00:00Z,2026-05-26T15:00:00Z,2026-05-25T14:00:00Z
873,1528,9,Agency Fleet,GOV-TASK-000873,preparing,8.04,0.5,21.38,,,2026-05-21T18:00:00Z
874,1529,3,Interagency Courier,GOV-TASK-000874,packed,44.61,1,36.74,,,2026-05-20T11:00:00Z
875,1530,17,Public Works Crew,GOV-TASK-000875,in_transit,145.91,2.5,79.28,2026-05-19T16:00:00Z,,2026-05-19T12:00:00Z
876,1531,6,Partner Outreach,GOV-TASK-000876,delivered,8.87,0.5,21.73,2026-05-18T17:00:00Z,2026-05-19T15:00:00Z,2026-05-18T13:00:00Z
877,1535,23,Agency Fleet,GOV-TASK-000877,preparing,117.26,2.1,67.25,,,2026-05-14T17:00:00Z
878,1536,29,Interagency Courier,GOV-TASK-000878,packed,135.4,2.3,74.87,,,2026-05-13T18:00:00Z
879,1537,18,Public Works Crew,GOV-TASK-000879,in_transit,4.02,0.5,19.69,2026-05-12T15:00:00Z,,2026-05-12T11:00:00Z
880,1538,2,Partner Outreach,GOV-TASK-000880,delivered,68.59,1.4,46.81,2026-05-11T16:00:00Z,2026-05-12T15:00:00Z,2026-05-11T12:00:00Z
881,1542,7,Agency Fleet,GOV-TASK-000881,preparing,86.08,1.6,54.15,,,2026-05-07T16:00:00Z
882,1543,24,Interagency Courier,GOV-TASK-000882,packed,6.09,0.5,20.56,,,2026-05-06T17:00:00Z
883,1544,26,Public Works Crew,GOV-TASK-000883,in_transit,80.62,1.6,51.86,2026-05-05T22:00:00Z,,2026-05-05T18:00:00Z
884,1545,9,Partner Outreach,GOV-TASK-000884,delivered,92.65,1.7,56.91,2026-05-04T15:00:00Z,2026-05-05T15:00:00Z,2026-05-04T11:00:00Z
885,1549,30,Agency Fleet,GOV-TASK-000885,preparing,9.14,0.5,21.84,,,2026-04-30T15:00:00Z
886,1550,13,Interagency Courier,GOV-TASK-000886,packed,73.28,1.4,48.78,,,2026-04-29T16:00:00Z
887,1551,3,Public Works Crew,GOV-TASK-000887,in_transit,15.45,0.6,24.49,2026-04-28T21:00:00Z,,2026-04-28T17:00:00Z
888,1552,2,Partner Outreach,GOV-TASK-000888,delivered,6.06,0.5,20.55,2026-04-27T22:00:00Z,2026-04-28T15:00:00Z,2026-04-27T18:00:00Z
889,1556,12,Agency Fleet,GOV-TASK-000889,preparing,15.68,0.6,24.59,,,2026-04-23T14:00:00Z
890,1557,2,Interagency Courier,GOV-TASK-000890,packed,81.5,1.6,52.23,,,2026-04-22T15:00:00Z
891,1558,8,Public Works Crew,GOV-TASK-000891,in_transit,4.02,0.5,19.69,2026-04-21T20:00:00Z,,2026-04-21T16:00:00Z
892,1559,4,Partner Outreach,GOV-TASK-000892,delivered,43.02,1,36.07,2026-04-20T21:00:00Z,2026-04-21T15:00:00Z,2026-04-20T17:00:00Z
893,1563,30,Agency Fleet,GOV-TASK-000893,preparing,85.57,1.6,53.94,,,2026-06-15T13:00:00Z
894,1564,14,Interagency Courier,GOV-TASK-000894,packed,10.13,0.5,22.25,,,2026-06-14T14:00:00Z
895,1565,29,Public Works Crew,GOV-TASK-000895,in_transit,80.12,1.5,51.65,2026-06-13T19:00:00Z,,2026-06-13T15:00:00Z
896,1566,24,Partner Outreach,GOV-TASK-000896,delivered,147.05,2.5,79.76,2026-06-12T20:00:00Z,2026-06-13T15:00:00Z,2026-06-12T16:00:00Z
897,1570,20,Agency Fleet,GOV-TASK-000897,preparing,5.05,0.5,20.12,,,2026-06-08T12:00:00Z
898,1571,14,Interagency Courier,GOV-TASK-000898,packed,102.82,1.9,61.18,,,2026-06-07T13:00:00Z
899,1572,17,Public Works Crew,GOV-TASK-000899,in_transit,116.57,2.1,66.96,2026-06-06T18:00:00Z,,2026-06-06T14:00:00Z
900,1573,23,Partner Outreach,GOV-TASK-000900,delivered,2,0.4,18.84,2026-06-05T19:00:00Z,2026-06-06T15:00:00Z,2026-06-05T15:00:00Z
901,1577,25,Agency Fleet,GOV-TASK-000901,preparing,81.13,1.6,52.07,,,2026-06-01T11:00:00Z
902,1578,25,Interagency Courier,GOV-TASK-000902,packed,197.51,3.2,100.95,,,2026-05-31T12:00:00Z
903,1579,29,Public Works Crew,GOV-TASK-000903,in_transit,8.03,0.5,21.37,2026-05-30T17:00:00Z,,2026-05-30T13:00:00Z
904,1580,14,Partner Outreach,GOV-TASK-000904,delivered,68.6,1.4,46.81,2026-05-29T18:00:00Z,2026-05-30T15:00:00Z,2026-05-29T14:00:00Z
905,1584,5,Agency Fleet,GOV-TASK-000905,preparing,31.35,0.8,31.17,,,2026-05-25T18:00:00Z
906,1585,4,Interagency Courier,GOV-TASK-000906,packed,7.03,0.5,20.95,,,2026-05-24T11:00:00Z
907,1586,1,Public Works Crew,GOV-TASK-000907,in_transit,12.41,0.6,23.21,2026-05-23T16:00:00Z,,2026-05-23T12:00:00Z
908,1587,12,Partner Outreach,GOV-TASK-000908,delivered,18.53,0.7,25.78,2026-05-22T17:00:00Z,2026-05-23T15:00:00Z,2026-05-22T13:00:00Z
909,1591,10,Agency Fleet,GOV-TASK-000909,preparing,3.01,0.4,19.26,,,2026-05-18T17:00:00Z
910,1592,14,Interagency Courier,GOV-TASK-000910,packed,109.04,2,63.8,,,2026-05-17T18:00:00Z
911,1593,8,Public Works Crew,GOV-TASK-000911,in_transit,21.79,0.7,27.15,2026-05-16T15:00:00Z,,2026-05-16T11:00:00Z
912,1594,13,Partner Outreach,GOV-TASK-000912,delivered,6.09,0.5,20.56,2026-05-15T16:00:00Z,2026-05-16T15:00:00Z,2026-05-15T12:00:00Z
913,1598,22,Agency Fleet,GOV-TASK-000913,preparing,122.63,2.2,69.5,,,2026-05-11T16:00:00Z
914,1599,8,Interagency Courier,GOV-TASK-000914,packed,49.2,1.1,38.66,,,2026-05-10T17:00:00Z
915,1600,19,Public Works Crew,GOV-TASK-000915,in_transit,9.12,0.5,21.83,2026-05-09T22:00:00Z,,2026-05-09T18:00:00Z
916,1601,19,Partner Outreach,GOV-TASK-000916,delivered,79.33,1.5,51.32,2026-05-08T15:00:00Z,2026-05-09T15:00:00Z,2026-05-08T11:00:00Z
917,1605,7,Agency Fleet,GOV-TASK-000917,preparing,148.92,2.5,80.55,,,2026-05-04T15:00:00Z
918,1606,25,Interagency Courier,GOV-TASK-000918,packed,3.01,0.4,19.26,,,2026-05-03T16:00:00Z
919,1607,25,Public Works Crew,GOV-TASK-000919,in_transit,80.25,1.5,51.71,2026-05-02T21:00:00Z,,2026-05-02T17:00:00Z
920,1608,26,Partner Outreach,GOV-TASK-000920,delivered,112.15,2,65.1,2026-05-01T22:00:00Z,2026-05-02T15:00:00Z,2026-05-01T18:00:00Z
921,1612,31,Agency Fleet,GOV-TASK-000921,preparing,7.11,0.5,20.99,,,2026-04-27T14:00:00Z
922,1613,5,Interagency Courier,GOV-TASK-000922,packed,12.98,0.6,23.45,,,2026-04-26T15:00:00Z
923,1614,7,Public Works Crew,GOV-TASK-000923,in_transit,89.07,1.7,55.41,2026-04-25T20:00:00Z,,2026-04-25T16:00:00Z
924,1615,3,Partner Outreach,GOV-TASK-000924,delivered,10.08,0.5,22.23,2026-04-24T21:00:00Z,2026-04-25T15:00:00Z,2026-04-24T17:00:00Z
925,1619,19,Agency Fleet,GOV-TASK-000925,preparing,76,1.5,49.92,,,2026-04-20T13:00:00Z
926,1620,6,Interagency Courier,GOV-TASK-000926,packed,34.54,0.9,32.51,,,2026-04-19T14:00:00Z
927,1621,9,Public Works Crew,GOV-TASK-000927,in_transit,5.02,0.5,20.11,2026-06-17T19:00:00Z,,2026-06-17T15:00:00Z
928,1622,3,Partner Outreach,GOV-TASK-000928,delivered,51.28,1.1,39.54,2026-06-15T20:00:00Z,2026-06-16T15:00:00Z,2026-06-15T16:00:00Z
929,1626,21,Agency Fleet,GOV-TASK-000929,preparing,102.8,1.9,61.18,,,2026-06-12T12:00:00Z
930,1627,15,Interagency Courier,GOV-TASK-000930,packed,5.02,0.5,20.11,,,2026-06-11T13:00:00Z
931,1628,23,Public Works Crew,GOV-TASK-000931,in_transit,121.09,2.1,68.86,2026-06-10T18:00:00Z,,2026-06-10T14:00:00Z
932,1629,29,Partner Outreach,GOV-TASK-000932,delivered,128.26,2.2,71.87,2026-06-09T19:00:00Z,2026-06-10T15:00:00Z,2026-06-09T15:00:00Z
933,1633,21,Agency Fleet,GOV-TASK-000933,preparing,10.13,0.5,22.25,,,2026-06-05T11:00:00Z
934,1634,21,Interagency Courier,GOV-TASK-000934,packed,114.87,2,66.25,,,2026-06-04T12:00:00Z
935,1635,7,Public Works Crew,GOV-TASK-000935,in_transit,92.03,1.7,56.65,2026-06-03T17:00:00Z,,2026-06-03T13:00:00Z
936,1636,24,Partner Outreach,GOV-TASK-000936,delivered,7.12,0.5,20.99,2026-06-02T18:00:00Z,2026-06-03T15:00:00Z,2026-06-02T14:00:00Z
937,1640,27,Agency Fleet,GOV-TASK-000937,preparing,121.5,2.1,69.03,,,2026-05-29T18:00:00Z
938,1641,17,Interagency Courier,GOV-TASK-000938,packed,132.71,2.3,73.74,,,2026-05-28T11:00:00Z
939,1642,30,Public Works Crew,GOV-TASK-000939,in_transit,3.02,0.4,19.27,2026-05-27T16:00:00Z,,2026-05-27T12:00:00Z
940,1643,13,Partner Outreach,GOV-TASK-000940,delivered,79.02,1.5,51.19,2026-05-26T17:00:00Z,2026-05-27T15:00:00Z,2026-05-26T13:00:00Z
941,1647,8,Agency Fleet,GOV-TASK-000941,preparing,84.33,1.6,53.42,,,2026-05-22T17:00:00Z
942,1648,5,Interagency Courier,GOV-TASK-000942,packed,9.07,0.5,21.81,,,2026-05-21T18:00:00Z
943,1649,6,Public Works Crew,GOV-TASK-000943,in_transit,10.07,0.5,22.23,2026-05-20T15:00:00Z,,2026-05-20T11:00:00Z
944,1650,23,Partner Outreach,GOV-TASK-000944,delivered,83.04,1.6,52.88,2026-05-19T16:00:00Z,2026-05-20T15:00:00Z,2026-05-19T12:00:00Z
945,1654,11,Agency Fleet,GOV-TASK-000945,preparing,6.05,0.5,20.54,,,2026-05-15T16:00:00Z
946,1655,6,Interagency Courier,GOV-TASK-000946,packed,12.93,0.6,23.43,,,2026-05-14T17:00:00Z
947,1656,30,Public Works Crew,GOV-TASK-000947,in_transit,92.15,1.7,56.7,2026-05-13T22:00:00Z,,2026-05-13T18:00:00Z
948,1657,14,Partner Outreach,GOV-TASK-000948,delivered,3.02,0.4,19.27,2026-05-12T15:00:00Z,2026-05-13T15:00:00Z,2026-05-12T11:00:00Z
949,1661,8,Agency Fleet,GOV-TASK-000949,preparing,45.22,1,36.99,,,2026-05-08T15:00:00Z
950,1662,7,Interagency Courier,GOV-TASK-000950,packed,75.08,1.5,49.53,,,2026-05-07T16:00:00Z
951,1663,20,Public Works Crew,GOV-TASK-000951,in_transit,7.08,0.5,20.97,2026-05-06T21:00:00Z,,2026-05-06T17:00:00Z
952,1664,14,Partner Outreach,GOV-TASK-000952,delivered,98.49,1.8,59.37,2026-05-05T22:00:00Z,2026-05-06T15:00:00Z,2026-05-05T18:00:00Z
953,1668,26,Agency Fleet,GOV-TASK-000953,preparing,80.28,1.5,51.72,,,2026-05-01T14:00:00Z
954,1669,26,Interagency Courier,GOV-TASK-000954,packed,8.04,0.5,21.38,,,2026-04-30T15:00:00Z
955,1670,25,Public Works Crew,GOV-TASK-000955,in_transit,90.2,1.7,55.88,2026-04-29T20:00:00Z,,2026-04-29T16:00:00Z
956,1671,25,Partner Outreach,GOV-TASK-000956,delivered,206.5,3.4,104.73,2026-04-28T21:00:00Z,2026-04-29T15:00:00Z,2026-04-28T17:00:00Z
957,1675,1,Agency Fleet,GOV-TASK-000957,preparing,2,0.4,18.84,,,2026-04-24T13:00:00Z
958,1676,19,Interagency Courier,GOV-TASK-000958,packed,68.59,1.4,46.81,,,2026-04-23T14:00:00Z
959,1677,6,Public Works Crew,GOV-TASK-000959,in_transit,23.39,0.7,27.82,2026-04-22T19:00:00Z,,2026-04-22T15:00:00Z
960,1678,4,Partner Outreach,GOV-TASK-000960,delivered,5.02,0.5,20.11,2026-04-21T20:00:00Z,2026-04-22T15:00:00Z,2026-04-21T16:00:00Z
961,1682,12,Agency Fleet,GOV-TASK-000961,preparing,31.4,0.8,31.19,,,2026-06-16T12:00:00Z
962,1683,8,Interagency Courier,GOV-TASK-000962,packed,82.26,1.6,52.55,,,2026-06-15T13:00:00Z
963,1684,10,Public Works Crew,GOV-TASK-000963,in_transit,10.1,0.5,22.24,2026-06-14T18:00:00Z,,2026-06-14T14:00:00Z
964,1685,14,Partner Outreach,GOV-TASK-000964,delivered,99.94,1.8,59.97,2026-06-13T19:00:00Z,2026-06-14T15:00:00Z,2026-06-13T15:00:00Z
965,1689,17,Agency Fleet,GOV-TASK-000965,preparing,134.98,2.3,74.69,,,2026-06-09T11:00:00Z
966,1690,16,Interagency Courier,GOV-TASK-000966,packed,4.04,0.5,19.7,,,2026-06-08T12:00:00Z
967,1691,22,Public Works Crew,GOV-TASK-000967,in_transit,114.85,2,66.24,2026-06-07T17:00:00Z,,2026-06-07T13:00:00Z
968,1692,5,Partner Outreach,GOV-TASK-000968,delivered,46.64,1.1,37.59,2026-06-06T18:00:00Z,2026-06-07T15:00:00Z,2026-06-06T14:00:00Z
969,1696,22,Agency Fleet,GOV-TASK-000969,preparing,6.05,0.5,20.54,,,2026-06-02T18:00:00Z
970,1697,24,Interagency Courier,GOV-TASK-000970,packed,74.53,1.5,49.3,,,2026-06-01T11:00:00Z
971,1698,7,Public Works Crew,GOV-TASK-000971,in_transit,142.17,2.4,77.71,2026-05-31T16:00:00Z,,2026-05-31T12:00:00Z
972,1699,25,Partner Outreach,GOV-TASK-000972,delivered,9.03,0.5,21.79,2026-05-30T17:00:00Z,2026-05-31T15:00:00Z,2026-05-30T13:00:00Z
973,1703,15,Agency Fleet,GOV-TASK-000973,preparing,70.89,1.4,47.77,,,2026-05-26T17:00:00Z
974,1704,13,Interagency Courier,GOV-TASK-000974,packed,86.99,1.6,54.54,,,2026-05-25T18:00:00Z
975,1705,31,Public Works Crew,GOV-TASK-000975,in_transit,6.09,0.5,20.56,2026-05-24T15:00:00Z,,2026-05-24T11:00:00Z
976,1706,5,Partner Outreach,GOV-TASK-000976,delivered,13.41,0.6,23.63,2026-05-23T16:00:00Z,2026-05-24T15:00:00Z,2026-05-23T12:00:00Z
977,1710,6,Agency Fleet,GOV-TASK-000977,preparing,26.1,0.8,28.96,,,2026-05-19T16:00:00Z
978,1711,6,Interagency Courier,GOV-TASK-000978,packed,4.02,0.5,19.69,,,2026-05-18T17:00:00Z
979,1712,19,Public Works Crew,GOV-TASK-000979,in_transit,68.9,1.4,46.94,2026-05-17T22:00:00Z,,2026-05-17T18:00:00Z
980,1713,6,Partner Outreach,GOV-TASK-000980,delivered,42.12,1,35.69,2026-05-16T15:00:00Z,2026-05-17T15:00:00Z,2026-05-16T11:00:00Z
981,1717,12,Agency Fleet,GOV-TASK-000981,preparing,10.07,0.5,22.23,,,2026-05-12T15:00:00Z
982,1718,31,Interagency Courier,GOV-TASK-000982,packed,83.65,1.6,53.13,,,2026-05-11T16:00:00Z
983,1719,21,Public Works Crew,GOV-TASK-000983,in_transit,98.04,1.8,59.18,2026-05-10T21:00:00Z,,2026-05-10T17:00:00Z
984,1720,15,Partner Outreach,GOV-TASK-000984,delivered,8.04,0.5,21.38,2026-05-09T22:00:00Z,2026-05-10T15:00:00Z,2026-05-09T18:00:00Z
985,1724,2,Agency Fleet,GOV-TASK-000985,preparing,68.84,1.4,46.91,,,2026-05-05T14:00:00Z
986,1725,2,Interagency Courier,GOV-TASK-000986,packed,130.64,2.3,72.87,,,2026-05-04T15:00:00Z
987,1726,21,Public Works Crew,GOV-TASK-000987,in_transit,2,0.4,18.84,2026-05-03T20:00:00Z,,2026-05-03T16:00:00Z
988,1727,17,Partner Outreach,GOV-TASK-000988,delivered,114.84,2,66.23,2026-05-02T21:00:00Z,2026-05-03T15:00:00Z,2026-05-02T17:00:00Z
989,1731,9,Agency Fleet,GOV-TASK-000989,preparing,93.42,1.7,57.24,,,2026-04-28T13:00:00Z
990,1732,27,Interagency Courier,GOV-TASK-000990,packed,8.05,0.5,21.38,,,2026-04-27T14:00:00Z
991,1733,27,Public Works Crew,GOV-TASK-000991,in_transit,113.68,2,65.75,2026-04-26T19:00:00Z,,2026-04-26T15:00:00Z
992,1734,17,Partner Outreach,GOV-TASK-000992,delivered,139.92,2.4,76.77,2026-04-25T20:00:00Z,2026-04-26T15:00:00Z,2026-04-25T16:00:00Z
993,1738,2,Agency Fleet,GOV-TASK-000993,preparing,7.07,0.5,20.97,,,2026-04-21T12:00:00Z
994,1739,1,Interagency Courier,GOV-TASK-000994,packed,21.26,0.7,26.93,,,2026-04-20T13:00:00Z
995,1740,8,Public Works Crew,GOV-TASK-000995,in_transit,78.57,1.5,51,2026-04-19T18:00:00Z,,2026-04-19T14:00:00Z
996,1741,5,Partner Outreach,GOV-TASK-000996,delivered,4.02,0.5,19.69,2026-06-15T19:00:00Z,2026-06-16T15:00:00Z,2026-06-15T15:00:00Z
997,1745,4,Agency Fleet,GOV-TASK-000997,preparing,43.94,1,36.45,,,2026-06-13T11:00:00Z
998,1746,5,Interagency Courier,GOV-TASK-000998,packed,49.07,1.1,38.61,,,2026-06-12T12:00:00Z
999,1747,11,Public Works Crew,GOV-TASK-000999,in_transit,6.05,0.5,20.54,2026-06-11T17:00:00Z,,2026-06-11T13:00:00Z
1000,1748,8,Partner Outreach,GOV-TASK-001000,delivered,19.93,0.7,26.37,2026-06-10T18:00:00Z,2026-06-11T15:00:00Z,2026-06-10T14:00:00Z
1001,1752,24,Agency Fleet,GOV-TASK-001001,preparing,146.25,2.5,79.43,,,2026-06-06T18:00:00Z
1002,1753,17,Interagency Courier,GOV-TASK-001002,packed,9.08,0.5,21.81,,,2026-06-05T11:00:00Z
1003,1754,5,Public Works Crew,GOV-TASK-001003,in_transit,42.67,1,35.92,2026-06-04T16:00:00Z,,2026-06-04T12:00:00Z
1004,1755,2,Partner Outreach,GOV-TASK-001004,delivered,69.66,1.4,47.26,2026-06-03T17:00:00Z,2026-06-04T15:00:00Z,2026-06-03T13:00:00Z
1005,1759,23,Agency Fleet,GOV-TASK-001005,preparing,3.02,0.4,19.27,,,2026-05-30T17:00:00Z
1006,1760,23,Interagency Courier,GOV-TASK-001006,packed,69.53,1.4,47.2,,,2026-05-29T18:00:00Z
1007,1761,27,Public Works Crew,GOV-TASK-001007,in_transit,86.17,1.6,54.19,2026-05-28T15:00:00Z,,2026-05-28T11:00:00Z
1008,1762,26,Partner Outreach,GOV-TASK-001008,delivered,4.01,0.5,19.68,2026-05-27T16:00:00Z,2026-05-28T15:00:00Z,2026-05-27T12:00:00Z
1009,1766,14,Agency Fleet,GOV-TASK-001009,preparing,69.42,1.4,47.16,,,2026-05-23T16:00:00Z
1010,1767,30,Interagency Courier,GOV-TASK-001010,packed,114.88,2,66.25,,,2026-05-22T17:00:00Z
