product_id,sku,product_name,category,core_name,image_file,width,height,source_name,source_query,source_title,source_thumbnail,source_image,source_page
456,SKU-100456,Summitpulse Training Hoodie 456,Activewear,Training Hoodie,0456_SKU-100456_summitpulse-training-hoodie-456.jpg,150,150,duckduckgo-remote,training hoodie product,EVOSHIELD YOUTH PRO TEAM LIGHTWEIGHT TRAINING HOODIE | Red Stitch Sports,https://tse2.mm.bing.net/th/id/OIP.4GZu1gvvmeJwXDFvx3iiFwHaHa?r=0&pid=Api,https://cdn.shopify.com/s/files/1/0048/2895/4735/products/WTV2092NA_5_Evo_Pro_Team_Training_Hoody_NA_Hood_Down_Front.png?v=1674749127,https://redstitchsports.com/products/evoshield-youth-pro-team-lightweight-training-hoodie
488,SKU-100537,Trailforge Training Hoodie 537,Activewear,Training Hoodie,0488_SKU-100537_trailforge-training-hoodie-537.jpg,150,150,duckduckgo-remote,training hoodie product,EVOSHIELD ADULT PRO TEAM LIGHTWEIGHT TRAINING HOODIE | Red Stitch Sports,https://tse4.mm.bing.net/th/id/OIP.afNpQoKYDUee4W83Ytj4OQHaHa?r=0&pid=Api,https://redstitchsports.com/cdn/shop/products/WTV1092CH_2_BB_Evo_Pro_Team_Training_Hoody_CH_hood_down_straight_front_large.png?v=1674746728,https://redstitchsports.com/products/evoshield-adult-pro-team-lightweight-training-hoodie
493,SKU-100595,Aerostride Training Hoodie 595,Activewear,Training Hoodie,0493_SKU-100595_aerostride-training-hoodie-595.jpg,150,150,duckduckgo-remote,training hoodie product,Lululemon Relaxed-Fit Training Hoodie - Black - lulu fanatics,https://tse1.mm.bing.net/th/id/OIP.Q62M4vpjWqptpzy0UPEg9AHaI4?r=0&pid=Api,https://storage.googleapis.com/lulu-fanatics/product/77029/1280/lululemon-relaxed-fit-training-hoodie-black-0001-410294.jpg,https://www.lulufanatics.com/item/77029/lululemon-relaxed-fit-training-hoodie-black
500,SKU-100739,Nordcrest Training Hoodie 739,Activewear,Training Hoodie,0500_SKU-100739_nordcrest-training-hoodie-739.jpg,150,150,duckduckgo-remote,training hoodie product,Training Club Relaxed Fit Hoodie | Black | Pursue Fitness,https://tse4.mm.bing.net/th/id/OIP.uttTZEt-zPzsodhDwkamTwHaJv?r=0&pid=Api,https://www.pursuefitness.com/cdn/shop/files/training-club-relaxed-fit-hoodie-black-mens-2.jpg?v=1729774846,https://www.pursuefitness.com/products/training-club-relaxed-fit-hoodie-black
503,SKU-100773,Peakgear Training Hoodie 773,Activewear,Training Hoodie,0503_SKU-100773_peakgear-training-hoodie-773.jpg,150,150,duckduckgo-remote,training hoodie product,EVOSHIELD ADULT PRO TEAM LIGHTWEIGHT TRAINING HOODIE | Red Stitch Sports,https://tse3.mm.bing.net/th/id/OIP.OXVuPmZp7rfZy71WszedugHaHa?r=0&pid=Api,https://redstitchsports.com/cdn/shop/products/WTV1092GR_0_BB_Evo_Pro_Team_Training_Hoody_GY_Hood_Down_Front_1024x1024.png?v=1674746816,https://redstitchsports.com/products/evoshield-adult-pro-team-lightweight-training-hoodie
518,SKU-100969,Ironkinetic Training Hoodie 969,Activewear,Training Hoodie,0518_SKU-100969_ironkinetic-training-hoodie-969.jpg,150,150,duckduckgo-remote,training hoodie product,EVOSHIELD YOUTH PRO TEAM LIGHTWEIGHT TRAINING HOODIE | Red Stitch Sports,https://tse2.mm.bing.net/th/id/OIP.0yQfBOUX1YJaj4t2kauXLwHaHa?r=0&pid=Api,https://cdn.shopify.com/s/files/1/0048/2895/4735/products/WTV2092BL_0_BB_Evo_Pro_Team_Training_Hoody_BL_Hood_Down_Front_5d0bfa24-8452-438a-bbd2-f2c0b1f44b1f.png?v=1674749340,https://redstitchsports.com/products/evoshield-youth-pro-team-lightweight-training-hoodie
521,SKU-101066,Trailforge Training Hoodie 1066,Activewear,Training Hoodie,0521_SKU-101066_trailforge-training-hoodie-1066.jpg,150,150,duckduckgo-remote,training hoodie product,LFC adidas Mens 25/26 Domestic Training Hoodie White,https://tse1.mm.bing.net/th/id/OIP.xioD9fwdoUQIq_ixM0cH2wHaJQ?r=0&pid=Api,https://store.liverpoolfc.com/media/catalog/product/cache/a8585741965541bd35c89e2a8929f2a6/j/v/jv9018_6_apparel_on_model_detail_view_1_white_1_.jpg,https://store.liverpoolfc.com/cn/lfc-adidas-mens-25-26-domestic-training-hoodie-white
528,SKU-101269,Aerostride Training Hoodie 1269,Activewear,Training Hoodie,0528_SKU-101269_aerostride-training-hoodie-1269.jpg,150,150,duckduckgo-remote,training hoodie product,A.T. Performance Training Hoodie for Tall Men | American Tall,https://tse3.mm.bing.net/th/id/OIP.jqq1i45xRlFEmvR0o50-5gHaKX?r=0&pid=Api,https://americantall.com/cdn/shop/files/American-Tall-Men-Performance-Training-Hoodie-Evening-Blue-Off-Fig_1346x.jpg?v=1719943283,https://americantall.com/products/men-s-performance-training-hoodie-mens-in-evening-blue
531,SKU-101334,Aerostride Training Hoodie 1334,Activewear,Training Hoodie,0531_SKU-101334_aerostride-training-hoodie-1334.jpg,150,150,duckduckgo-remote,training hoodie product,Manchester United Tiro 25 Competition Training Hoodie - Manchester,https://tse1.mm.bing.net/th/id/OIP.XpmOCU4jM89t2kaBLPhIjQHaHa?r=0&pid=Api,https://manchesterunitedgear.com/wp-content/uploads/2025/product/1315-manchester-united-tiro-25-competition-training-hoodie-3.jpg,https://manchesterunitedgear.com/manchester-united-tiro-25-competition-training-hoodie/
534,SKU-101412,Trailforge Training Hoodie 1412,Activewear,Training Hoodie,0534_SKU-101412_trailforge-training-hoodie-1412.jpg,150,150,duckduckgo-remote,training hoodie product,ASICS TRAINING ONE POINT FZ HOODIE FOR MEN,https://tse2.mm.bing.net/th/id/OIP.rQFJu7GPh25IbrqDKpOSQwHaFj?r=0&pid=Api,https://www.asics.co.in/media/catalog/product/2/0/2031e044.400_6.jpg?width=1024,https://www.asics.co.in/one-point-fz-hoodie-2031e044-400.html
537,SKU-101500,Peakgear Training Hoodie 1500,Activewear,Training Hoodie,0537_SKU-101500_peakgear-training-hoodie-1500.jpg,150,150,duckduckgo-remote,training hoodie product,EVOSHIELD ADULT PRO TEAM LIGHTWEIGHT TRAINING HOODIE | Red Stitch Sports,https://tse2.mm.bing.net/th/id/OIP.EuKZr_KgiYxECSGBQjTLWgHaHa?r=0&pid=Api,https://redstitchsports.com/cdn/shop/products/WTV1092CH_4_BB_Evo_Pro_Team_Training_Hoody_CH_Hood_Down_Side_large.png?v=1674746729,https://redstitchsports.com/products/evoshield-adult-pro-team-lightweight-training-hoodie
543,SKU-101674,Canyonridge Training Hoodie 1674,Activewear,Training Hoodie,0543_SKU-101674_canyonridge-training-hoodie-1674.jpg,150,150,duckduckgo-remote,training hoodie product,Nike Therma Pullover Swoosh Training Hoodie 'Dark Grey Heather' CU6238 ...,https://tse3.mm.bing.net/th/id/OIP.pwXuqamTH9sfM36ubfbeTgHaHa?r=0&pid=Api,https://www.kickscrew.com/cdn/shop/products/2_fc68f216-b132-4860-9331-84f1fe2aa28b_540x.jpg?v=1695376158,https://www.kickscrew.com/products/nike-therma-pullover-swoosh-training-hoodie-dark-grey-heather-cu6238-063
567,SKU-102478,Canyonridge Training Hoodie 2478,Activewear,Training Hoodie,0567_SKU-102478_canyonridge-training-hoodie-2478.jpg,150,150,duckduckgo-remote,training hoodie product,adidas Designed for Training Hoodie - Burgundy | adidas UAE,https://tse2.mm.bing.net/th/id/OIP.UVk6MHhsxpUnYoETvG2ONwHaHa?r=0&pid=Api,"https://assets.adidas.com/images/w_1880,f_auto,q_auto/39a3ba9b10244fb18bf89f4b05d11cee_9366/JC6250_41_detail.jpg",https://www.adidas.ae/en/designed-for-training-hoodie/JC6250.html
585,SKU-104172,Summitpulse Training Hoodie 4172,Activewear,Training Hoodie,0585_SKU-104172_summitpulse-training-hoodie-4172.jpg,150,150,duckduckgo-remote,training hoodie product,EVOSHIELD YOUTH PRO TEAM LIGHTWEIGHT TRAINING HOODIE | Red Stitch Sports,https://tse4.mm.bing.net/th/id/OIP.4D-xOSPKejsOkFz8EKp1SwHaHa?r=0&pid=Api,https://redstitchsports.com/cdn/shop/products/WTV2092NA_1_Evo_Pro_Team_Training_Hoody_NA_Hood_Down_Front_large.png?v=1674749126,https://redstitchsports.com/products/evoshield-youth-pro-team-lightweight-training-hoodie
616,SKU-109379,Canyonridge Training Hoodie 9379,Activewear,Training Hoodie,0616_SKU-109379_canyonridge-training-hoodie-9379.jpg,150,150,duckduckgo-remote,training hoodie product,A.T. Performance Training Hoodie for Tall Men | American Tall,https://tse4.mm.bing.net/th/id/OIP.3SflZxTLbEztSGfz1-qE_gHaKX?r=0&pid=Api,https://americantall.com/cdn/shop/files/American-Tall-Men-Performance-Training-Hoodie-Black-back_1100x.jpg?v=1708097274,https://americantall.com/products/performance-training-hoodie-mens-in-black
620,SKU-110144,Trailforge Training Hoodie 10144,Activewear,Training Hoodie,0620_SKU-110144_trailforge-training-hoodie-10144.jpg,150,150,duckduckgo-remote,training hoodie product,EVOSHIELD ADULT PRO TEAM LIGHTWEIGHT TRAINING HOODIE | Red Stitch Sports,https://tse2.mm.bing.net/th/id/OIP.4TThZ318LzkVSTKLQ5gogAHaHa?r=0&pid=Api,https://redstitchsports.com/cdn/shop/products/WTV1092CH_3_BB_Evo_Pro_Team_Training_Hoody_CH_Hood_Down_Straight_Back.png?v=1674746731,https://redstitchsports.com/products/evoshield-adult-pro-team-lightweight-training-hoodie
644,SKU-118550,Canyonridge Training Hoodie 18550,Activewear,Training Hoodie,0644_SKU-118550_canyonridge-training-hoodie-18550.jpg,150,150,duckduckgo-remote,training hoodie product,EVOSHIELD ADULT PRO TEAM LIGHTWEIGHT TRAINING HOODIE | Red Stitch Sports,https://tse2.mm.bing.net/th/id/OIP.Uhm4Rjh7V59n4U0SYUrzMQHaHa?r=0&pid=Api,https://redstitchsports.com/cdn/shop/products/WTV1092CH_1_BB_Evo_Pro_Team_Training_Hoody_CH_Hood_Down_Back_large.png?v=1674746730,https://redstitchsports.com/products/evoshield-adult-pro-team-lightweight-training-hoodie
4,SKU-100004,Hydrawave Bike Light Set 4,Cycling,Bike Light Set,0004_SKU-100004_hydrawave-bike-light-set-4.jpg,150,150,duckduckgo-remote,bike light product,"Amazon.com : YANRI 8 LED 2000 Lumen Bike Lights, Ultra Bright Bike ...",https://tse4.mm.bing.net/th/id/OIP.-ZqI82EO2oxoZ9aWDKLiQgHaI9?pid=Api,https://m.media-amazon.com/images/I/71Q4z90XhWL._AC_SL1500_.jpg,https://www.amazon.com/YANRI-Headlight-Rechargeable-Mountain-Accessories/dp/B0CYWVF1P3
21,SKU-100021,Ironkinetic Bike Light Set 21,Uncategorized,Bike Light Set,0021_SKU-100021_ironkinetic-bike-light-set-21.jpg,150,150,duckduckgo-remote,bike light product,Victagen 12000 Lumens Waterproof Bike Light Set with India | Ubuy,https://tse1.mm.bing.net/th/id/OIP.Tb8zrl5y8fi0NeHq_ibjhAHaHk?pid=Api,https://images-cdn.ubuy.co.in/64751f14078c6d7bca011ac9-victagen-bike-light-6-led-bike-light.jpg,https://www.ubuy.co.in/product/FVDQ4HWZG-victagen-bike-light-12000-lumens-bike-lights-for-night-riding-4cree-led-bike-lights-waterproof-type-c-rechargeable-front-bike-headlight-and
43,SKU-100043,Nordcrest Bike Light Set 43,Cycling,Bike Light Set,0043_SKU-100043_nordcrest-bike-light-set-43.jpg,150,150,duckduckgo-remote,bike light product,"High Lumens Super Bright Bike Light Set - Front and Back, 6+4 Modes USB ...",https://tse2.mm.bing.net/th/id/OIP.hSOu5iJMr020gAk-JwRd3wAAAA?pid=Api,https://m.media-amazon.com/images/I/41pIZkn7pLL._SL500_.jpg,https://www.ypc.co.uk/product/high-lumens-super-bright-bike-light-set-front-and-back-64-modes-usb-rechargeable-ipx4-waterproof-safety-cycling-lights-for-road-and-night-riding/
85,SKU-100085,Trailforge Bike Light Set 85,Cycling,Bike Light Set,0085_SKU-100085_trailforge-bike-light-set-85.jpg,150,150,duckduckgo-remote,bike light product,Bike Lights USB Rechargeable Bike Headlight and Tail light Set - VICTGOAL,https://tse2.mm.bing.net/th/id/OIP.cpnLtpzhUFh0BTygqovbhQHaHa?pid=Api,http://victgoal.com/cdn/shop/products/bike-lights-usb-rechargeable-bike-headlight-and-tail-light-set-223789.jpg?v=1690946988,https://victgoal.com/products/bike-lights-usb-rechargeable-bike-headlight-and-tail-light-set
93,SKU-100093,Velocityworks Bike Light Set 93,Cycling,Bike Light Set,0093_SKU-100093_velocityworks-bike-light-set-93.jpg,150,150,duckduckgo-remote,bike light product,Super Bright LED Bike Lights,https://tse2.mm.bing.net/th/id/OIP.kRrtf6ATbK8BkWOOo1Hm2AHaHa?pid=Api,https://cdn.shopify.com/s/files/1/0043/1246/5494/files/HL_1500x1500_Products_R1_0003_Mega_2400.jpg?v=1731710200,https://ride.lezyne.com/pages/super-bright-led-bike-lights
94,SKU-100094,Summitpulse   Bike Light  Set 94,Cycling,Bike Light Set,0094_SKU-100094_summitpulse-bike-light-set-94.jpg,150,150,duckduckgo-remote,bike light product,Pro 1800 Race (4 Cell) Front Bike Light a Powerful Cycling Headlight ...,https://tse4.mm.bing.net/th/id/OIP.nNFtUGl9cYtkKlmLfSNlOQHaHa?pid=Api,http://www.niterider.com/cdn/shop/products/Pro1800_MountedHB_Revived-1200x1200_1200x1200.jpg?v=1664493847,https://www.niterider.com/products/pro-1800-race-4-cell-front-bike-light
186,SKU-100186,Trailforge Bike Light Set 186,Cycling,Bike Light Set,0186_SKU-100186_trailforge-bike-light-set-186.jpg,150,150,duckduckgo-remote,bike light product,"EBUYFIRE USB Rechargeable Bike Light Set, 3000 Lumens Bike Headlight 3 ...",https://tse1.mm.bing.net/th/id/OIP.i-X7_2co8HziSDbEDtyAjQHaHa?pid=Api,https://m.media-amazon.com/images/I/61faOEAEp6L._SL1500_.jpg,https://www.amazon.in/EBUYFIRE-Rechargeable-Headlight-LED%E3%80%90Upgrade-Bicycles/dp/B081SPFP5L
217,SKU-100217,Velocityworks Bike Light Set 217,Cycling,Bike Light Set,0217_SKU-100217_velocityworks-bike-light-set-217.jpg,150,150,duckduckgo-remote,bike light product,"DARKBEAM Bike Headlight Rechargeable USB-C, Bicycle Nepal | Ubuy",https://tse2.mm.bing.net/th/id/OIP.F7zUstpVDd7rR6CI8p_CDwHaHk?pid=Api,https://m.media-amazon.com/images/I/81iOj+wbYPL._AC_SL1500_.jpg,https://www.nepal.ubuy.com/en/product/I63F06IO4-darkbeam-bike-light-kit-usb-rechargeable-super-bright-bicycle-lights-6-5-mode-cycling-lights-2-led-headlight-and-18-led-taillight-ipx5
235,SKU-100235,Ironkinetic Bike Light Set 235,Cycling,Bike Light Set,0235_SKU-100235_ironkinetic-bike-light-set-235.jpg,150,150,duckduckgo-remote,bike light product,Bike Light USB Rechargeable Bicycle Light Bike Headlight Front Cycling ...,https://tse4.mm.bing.net/th/id/OIP.2KR8Gn0oWd2d3O9-1Trn7gHaHK?pid=Api,https://m.media-amazon.com/images/I/61-IVyZ8gnL._AC_.jpg,https://www.amazon.com.au/Rechargeable-Bicycle-Headlight-Mountain-Waterproof/dp/B0CQ4LBT4M
266,SKU-100266,Ironkinetic Bike Light Set 266,Cycling,Bike Light Set,0266_SKU-100266_ironkinetic-bike-light-set-266.jpg,150,150,duckduckgo-remote,bike light product,Victoper Bike Light Review: Super Bright & Waterproof Set - Flat Iron Bike,https://tse4.mm.bing.net/th/id/OIP.yIQKInvy-6JdlI_g3EpkIwHaHa?pid=Api,https://flatironbike.com/wp-content/uploads/2023/08/61ZRQb-gNYL.jpg,https://flatironbike.com/victoper-bike-light-review/
311,SKU-100311,Summitpulse Bike Light Set 311,Cycling,Bike Light Set,0311_SKU-100311_summitpulse-bike-light-set-311.jpg,150,150,duckduckgo-remote,bike light product,"Snapklik.com : Bike Lights Set Ultra Bright, Cuvccn Bicycle Light ...",https://tse2.mm.bing.net/th/id/OIP.hoMLeIbrPtTUM0qJMZebkgHaHa?pid=Api,https://m.media-amazon.com/images/I/51eONg8BFPL.jpg,https://snapklik.com/en-ca/product/bike-lights-set-ultra-bright-cuvccn-bicycle-light-rechargeable-with-6-spot-and-flood-beams-ip65-waterproof-bike-lights-for-night-riding-diy-4x4-6x6-lightning-modes-bike-headlight-and-tail-light/0PL14PW74HEL5
406,SKU-100406,Aerostride Bike Light Set 406,Cycling,Bike Light Set,0406_SKU-100406_aerostride-bike-light-set-406.jpg,150,150,duckduckgo-remote,bike light product,Amazon.com : Rechargeable Bike Lights with Electric Bell and Tail Light ...,https://tse4.mm.bing.net/th/id/OIP.yCs4K91LmC31KUtk4MjdnQHaHa?pid=Api,https://m.media-amazon.com/images/I/61oaqoL1VVL._AC_SL1500_.jpg,https://www.amazon.com/Rechargeable-Waterproof-Headlight-Quick-Release-Accessories/dp/B0CJJ9VBZ8
436,SKU-100436,Aerostride Bike Light Set 436,Cycling,Bike Light Set,0436_SKU-100436_aerostride-bike-light-set-436.jpg,150,150,duckduckgo-remote,bike light product,Road Cycling Lights Review: Top 5 Picks for Safety,https://tse4.mm.bing.net/th/id/OIP.ttI7yaIEYTwdgPqdKvf54wHaHa?pid=Api,https://m.media-amazon.com/images/I/71LMaYMm2-L.jpg,https://baseballruler.com/road-cycling-lights/
5,SKU-100005,Trailforge Compression Shorts 5,Activewear,Compression Shorts,0005_SKU-100005_trailforge-compression-shorts-5.jpg,150,150,duckduckgo-remote,compression shorts product,"VENUM Compression Shorts, Technical 3.0, grey, M | Clothing",https://tse2.mm.bing.net/th/id/OIP.ByRzB0HpX8zYt07IvzYtQgHaHa?r=0&pid=Api,https://www.khunpon.de/media/73/47/87/1744361163/venum-compression-shorts-technical-3-0-grau.jpg,https://www.khunpon.de/en/clothing/fitness/rashguards/venum-compression-shorts-technical-3.0-grey-m
37,SKU-100037,Trailforge Compression Shorts 37,Activewear,Compression Shorts,0037_SKU-100037_trailforge-compression-shorts-37.jpg,150,150,duckduckgo-remote,compression shorts product,Compression shorts,https://tse1.mm.bing.net/th/id/OIP.3NasarBCnId_RXcuDOFZSgHaHa?r=0&pid=Api,http://www.select-sport.com/cdn/shop/files/8582627_710011_black_Compression_shorts_6407_Profcare_kinesiological_effect.jpg?v=1706105896&width=2048,https://www.select-sport.com/products/compression-shorts-710011
119,SKU-100119,Nordcrest Compression Shorts 119,Activewear,Compression Shorts,0119_SKU-100119_nordcrest-compression-shorts-119.jpg,150,150,duckduckgo-remote,compression shorts product,Kamikaze Differential Compression Short Tights for Men | HOKO Sports,https://tse3.mm.bing.net/th/id/OIP.HYcG2mbje1SbH99VWunzzAHaHa?r=0&pid=Api,https://www.hokosport.com/cdn/shop/products/malla-corta-compresiva-hombre-negro-plomo-kamikaze-1_1024x1024.jpg?v=1718878333,https://www.hokosport.com/en-us/products/malla-corta-compresion-diferencial-kamikaze-h
179,SKU-100179,Nordcrest Compression     Shorts     179,Activewear,Compression Shorts,0179_SKU-100179_nordcrest-compression-shorts-179.jpg,150,150,duckduckgo-remote,compression shorts product,Compression Short with AirCore™ Cup - Shock Doctor,https://tse1.mm.bing.net/th/id/OIP.70cw0Yw4BvuQ2oh0wo6U8AHaHa?r=0&pid=Api,https://www.shockdoctor.com/cdn/shop/products/SD30630-00001_AirCoreCupCompressionShort_hero_2048x.jpg?v=1675333755,https://www.shockdoctor.com/products/compression-short-with-aircore-cup-black
190,SKU-100190,Summitpulse Compression Shorts 190,Activewear,Compression Shorts,0190_SKU-100190_summitpulse-compression-shorts-190.jpg,150,150,duckduckgo-remote,compression shorts product,Under Armour Men's HeatGear Compression Shorts 6 in | Academy,https://tse4.mm.bing.net/th/id/OIP.qzZwplHx4k39KZAfKU8zkAHaHa?r=0&pid=Api,https://academy.scene7.com/is/image/academy/21245223?$pdp-mobile-gallery-ng$,https://www.academy.com/p/under-armour-mens-heatgear-compression-shorts-6-in?sku=red-white-large
228,SKU-100228,Hydrawave Compression Shorts 228,Activewear,Compression Shorts,0228_SKU-100228_hydrawave-compression-shorts-228.jpg,150,150,duckduckgo-remote,compression shorts product,Nike Men's Pro Dri-FIT Compression Shorts | SportChek,https://tse2.mm.bing.net/th/id/OIP.vgylPX0RSOMMRLd0kGuL-wHaHa?r=0&pid=Api,https://apim.sportchek.ca/v1/product/api/v1/product/image/13134188f?baseStoreId=SC&lang=en_CA&subscription-key=c01ef3612328420c9f5cd9277e815a0e&imwidth=1244&impolicy=gZoom,https://www.sportchek.ca/en/pdp/nike-men-s-pro-dri-fit-compression-shorts-13134188f.html
237,SKU-100237,Nordcrest Compression Shorts 237,Activewear,Compression Shorts,0237_SKU-100237_nordcrest-compression-shorts-237.jpg,150,150,duckduckgo-remote,compression shorts product,Men's Medical Grade Compression Shorts at Margaret Burgin blog,https://tse4.mm.bing.net/th/id/OIP.ZyNqp6s5rZ-GKgfEk7wIkgHaHa?r=0&pid=Api,https://www.healthandcare.co.uk/user/products/large/supacore-mens-coretech-injury-recovery-and-prevention-compression-shorts-v1.jpg,https://storage.googleapis.com/dtzcrckhhypmle/men-s-medical-grade-compression-shorts.html
304,SKU-100304,Hydrawave Compression Shorts 304,Activewear,Compression Shorts,0304_SKU-100304_hydrawave-compression-shorts-304.jpg,150,150,duckduckgo-remote,compression shorts product,"McDavid Sport Compression Athletic Shorts, Black, Adult, Men's X-Large ...",https://tse3.explicit.bing.net/th/id/OIP.arl4EnT3HsI8WlobqiXPzgHaHa?r=0&pid=Api,https://i.pinimg.com/originals/79/0d/4d/790d4dc86da943ff89be9a98f82e65dc.jpg,https://ch.pinterest.com/pin/mcdavid-sport-compression-athletic-shorts-black-adult-mens-xlarge-walmartcom--358880664071660401/
313,SKU-100313,Canyonridge Compression Shorts 313,Activewear,Compression Shorts,0313_SKU-100313_canyonridge-compression-shorts-313.jpg,150,150,duckduckgo-remote,compression shorts product,Men's Running Shorts Compression Breathable Workou... - Grandado,https://tse3.mm.bing.net/th/id/OIP.Rm3gNtDycS4zb014MC4dVwHaHa?r=0&pid=Api,https://images.nexusapp.co/assets/78/bf/fa/62042688.jpg,https://au.grandado.com/products/mens-running-shorts-compression-breathable-workout-fitness-bottoms-skin-tight-comouflage-gym-short-pants?variant=UHJvZHVjdFZhcmlhbnQ6MjYyOTA1ODM3
328,SKU-100328,Peakgear Compression Shorts 328,Activewear,Compression Shorts,0328_SKU-100328_peakgear-compression-shorts-328.jpg,150,150,duckduckgo-remote,compression shorts product,Warm compression shorts online,https://tse2.mm.bing.net/th/id/OIP.LrHIsi1_I69Nzamy67YG9AHaHa?r=0&pid=Api,https://mcdavid.eu/cdn/shop/products/mcdavid-cross-compression-short-with-hip-spica-8200-438678.jpg,https://www.namibian.com.na/?n=220582517
