OPPORTUNITY_SK,OPPORTUNITY_ID,PARTNER_CUSTOMER_SK,STAGE_SK,CREATED_DATE_KEY,EXPECTED_CLOSE_DATE_KEY,AMOUNT_AMT,PROBABILITY_PCT,REGION,IS_CLOSED_FLAG,IS_WON_FLAG,SRC_SYSTEM,CREATED_TS,UPDATED_TS
608,OPP-3699,2002,1,,20260430,280000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
609,OPP-3700,2063,1,,20260509,1482000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
610,OPP-3701,2018,4,,20260505,178000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
611,OPP-3702,2090,4,,20261016,1835000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
612,OPP-3703,2066,4,,20260528,935000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
613,OPP-3705,2064,1,,20260228,1188000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
614,OPP-3706,2053,6,,20260104,556000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
615,OPP-3707,2073,3,,20260314,82000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
616,OPP-3708,2062,3,,20260423,1193000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
617,OPP-3709,2094,5,,20251004,1500000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
618,OPP-3710,2011,3,,20261021,1063000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
619,OPP-3711,2081,3,,20260630,972000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
620,OPP-3712,2070,6,,20260220,1302000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
621,OPP-3713,2044,3,,20260324,1855000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
622,OPP-3714,2066,3,,20261023,934000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
623,OPP-3715,2038,3,,20260928,727000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
624,OPP-3716,2077,2,,20260315,1428000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
625,OPP-3717,2008,6,,20260120,538000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
626,OPP-3718,2007,4,,20260522,1178000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
627,OPP-3719,2063,4,,20260310,592000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
628,OPP-3720,2036,1,,20261110,162000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
629,OPP-3721,2033,2,,20260718,568000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
630,OPP-3722,2076,1,,20260525,1868000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
631,OPP-3723,2048,6,,20260213,919000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
632,OPP-3724,2024,1,,20260625,998000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
633,OPP-3725,2019,3,,20260819,177000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
634,OPP-3726,2053,4,,20261105,1546000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
635,OPP-3727,2057,6,,20251028,1358000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
636,OPP-3728,2094,5,,20251021,1188000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
637,OPP-3729,2015,2,,20260710,1552000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
8,OPP-3001,2021,1,,20260521,758000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
9,OPP-3002,2095,2,,20260425,472000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
10,OPP-3003,2002,3,,20260319,1763000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
11,OPP-3004,2050,2,,20261024,750000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
12,OPP-3005,2092,1,,20260315,1137000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
13,OPP-3006,2032,6,,20251025,664000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
14,OPP-3008,2087,3,,20260427,1033000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
15,OPP-3009,2067,1,,20260619,1652000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
16,OPP-3010,2060,1,,20260401,1801000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
17,OPP-3011,2071,2,,20260811,181000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
18,OPP-3013,2048,3,,20260629,955000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
19,OPP-3014,2070,4,,20260605,1505000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
20,OPP-3015,2053,6,,20251006,18000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
21,OPP-3016,2089,1,,20260821,1307000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
22,OPP-3017,2085,1,,20260225,1559000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
23,OPP-3019,2008,2,,20261103,1973000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
24,OPP-3020,2030,1,,20260413,94000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
25,OPP-3021,2096,3,,20260903,943000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
26,OPP-3022,2082,1,,20261110,278000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
27,OPP-3024,2041,1,,20260724,539000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
28,OPP-3026,2100,2,,20260608,283000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
29,OPP-3027,2022,6,,20251007,221000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
30,OPP-3029,2040,3,,20260611,930000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
31,OPP-3031,2078,5,,20260225,1432000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
32,OPP-3032,2012,1,,20260811,308000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
33,OPP-3033,2066,5,,20251128,816000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
34,OPP-3034,2023,1,,20260708,1684000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
35,OPP-3035,2096,1,,20261014,1143000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
36,OPP-3036,2014,3,,20260414,951000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
37,OPP-3037,2100,1,,20260303,131000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
38,OPP-3038,2052,2,,20260606,1691000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
39,OPP-3040,2083,1,,20260606,1853000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
40,OPP-3042,2022,1,,20261019,108000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
41,OPP-3043,2004,3,,20260915,1021000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
42,OPP-3045,2020,1,,20260718,918000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
43,OPP-3046,2053,1,,20260726,1026000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
44,OPP-3047,2036,3,,20260328,184000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
45,OPP-3049,2092,3,,20260306,788000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
46,OPP-3051,2024,3,,20260911,558000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
47,OPP-3052,2100,1,,20260617,65000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
48,OPP-3053,2046,2,,20261024,1089000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
49,OPP-3054,2032,6,,20251008,210000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
50,OPP-3055,2095,4,,20260711,1097000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
51,OPP-3056,2023,1,,20260911,731000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
52,OPP-3057,2095,1,,20260806,1656000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
53,OPP-3058,2091,5,,20260127,62000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
54,OPP-3059,2019,5,,20260121,1159000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
55,OPP-3060,2040,3,,20261104,1115000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
56,OPP-3061,2008,1,,20260316,189000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
57,OPP-3062,2062,2,,20260307,1083000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
58,OPP-3063,2017,1,,20260608,1656000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
59,OPP-3064,2003,2,,20260809,126000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
60,OPP-3065,2068,1,,20260422,1738000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
61,OPP-3068,2082,1,,20261006,1626000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
62,OPP-3069,2072,3,,20260525,1453000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
63,OPP-3070,2076,5,,20251025,1368000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
64,OPP-3071,2089,1,,20260801,1508000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
65,OPP-3072,2001,2,,20260526,1497000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
66,OPP-3073,2024,5,,20260121,71000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
67,OPP-3074,2073,4,,20260618,1314000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
68,OPP-3075,2096,1,,20260508,683000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
69,OPP-3076,2022,1,,20260821,659000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
70,OPP-3077,2002,4,,20260815,919000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
71,OPP-3078,2009,2,,20260702,1424000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
72,OPP-3079,2001,2,,20260421,1480000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
73,OPP-3080,2054,1,,20261007,1505000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
74,OPP-3081,2049,1,,20261104,1810000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
75,OPP-3082,2062,2,,20260417,1702000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
76,OPP-3083,2010,3,,20260519,929000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
77,OPP-3084,2034,1,,20260307,657000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
78,OPP-3085,2049,1,,20260819,353000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
79,OPP-3086,2077,1,,20260413,697000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
80,OPP-3087,2084,4,,20260312,888000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
81,OPP-3088,2013,1,,20260516,114000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
82,OPP-3089,2090,2,,20260602,843000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
83,OPP-3090,2031,3,,20260719,614000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
84,OPP-3091,2071,1,,20260914,1175000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
85,OPP-3092,2001,3,,20260324,743000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
86,OPP-3094,2004,4,,20260607,203000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
87,OPP-3095,2061,2,,20260724,172000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
88,OPP-3096,2063,1,,20260916,969000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
89,OPP-3097,2070,4,,20260412,1319000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
90,OPP-3101,2090,3,,20260513,1545000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
91,OPP-3102,2045,5,,20250919,1373000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
423,OPP-3482,2018,1,,20260827,1488000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
424,OPP-3483,2057,2,,20261031,1452000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
425,OPP-3484,2073,3,,20261102,393000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
426,OPP-3485,2060,1,,20260809,1504000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
427,OPP-3486,2020,2,,20260401,1092000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1265,OPP-4470,2058,2,,20260522,1840000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1266,OPP-4471,2028,1,,20260628,503000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1267,OPP-4472,2092,1,,20260420,895000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1268,OPP-4473,2050,1,,20260811,1853000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1269,OPP-4474,2033,6,,20251024,1477000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1270,OPP-4475,2086,5,,20260216,257000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1271,OPP-4476,2089,1,,20260412,1634000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1272,OPP-4477,2044,2,,20260330,1323000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1273,OPP-4479,2012,2,,20260425,600000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1274,OPP-4480,2076,1,,20260818,1521000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1275,OPP-4481,2041,1,,20260901,265000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1276,OPP-4483,2041,3,,20260911,872000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1277,OPP-4484,2017,6,,20260218,1917000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1278,OPP-4485,2002,3,,20260420,814000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1279,OPP-4486,2038,3,,20260805,301000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1280,OPP-4487,2077,2,,20261016,306000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1281,OPP-4488,2041,2,,20260314,1231000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
92,OPP-3103,2008,3,,20260621,1138000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
93,OPP-3105,2092,3,,20260406,813000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
94,OPP-3106,2097,1,,20260427,1949000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
95,OPP-3108,2011,1,,20260318,872000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
96,OPP-3109,2081,5,,20251019,1689000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
97,OPP-3110,2094,1,,20260807,1870000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
98,OPP-3111,2051,1,,20260911,1144000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
99,OPP-3112,2059,3,,20260716,1069000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
100,OPP-3113,2020,1,,20260423,853000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
101,OPP-3114,2100,1,,20260420,1157000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
102,OPP-3115,2053,1,,20260820,1802000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
103,OPP-3116,2078,2,,20261031,1176000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
104,OPP-3117,2052,3,,20260524,569000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
105,OPP-3118,2043,1,,20260316,815000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
106,OPP-3119,2061,5,,20250910,1532000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
107,OPP-3120,2039,2,,20260307,696000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
108,OPP-3121,2090,2,,20261103,1762000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
109,OPP-3122,2039,5,,20251026,280000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
110,OPP-3123,2094,6,,20251119,556000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
111,OPP-3126,2091,1,,20260330,642000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
112,OPP-3127,2068,3,,20260505,1603000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
113,OPP-3128,2026,3,,20260524,399000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
952,OPP-4099,2022,1,,20260425,32000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1282,OPP-4489,2091,2,,20260715,1741000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1283,OPP-4490,2038,3,,20260615,1018000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1284,OPP-4491,2043,5,,20250913,1664000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1285,OPP-4492,2095,1,,20260620,1439000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1286,OPP-4493,2051,1,,20261101,1494000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1287,OPP-4494,2051,2,,20260308,1127000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1288,OPP-4495,2097,2,,20261025,718000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1289,OPP-4497,2071,2,,20260604,1440000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1290,OPP-4499,2084,3,,20260730,942000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1291,OPP-4500,2062,1,,20261009,1430000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
428,OPP-3489,2080,1,,20260830,1594000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
429,OPP-3490,2069,2,,20260329,1353000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
430,OPP-3492,2042,6,,20260201,584000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
431,OPP-3494,2017,4,,20260319,1715000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
432,OPP-3495,2063,1,,20260608,224000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
433,OPP-3496,2083,1,,20260313,1174000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
434,OPP-3498,2029,4,,20260322,755000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
435,OPP-3499,2027,4,,20260303,1910000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
436,OPP-3500,2082,4,,20260406,963000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
437,OPP-3501,2048,1,,20260925,1688000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
438,OPP-3502,2068,5,,20260202,549000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
439,OPP-3503,2028,1,,20260730,164000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
440,OPP-3504,2030,3,,20260417,1490000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
441,OPP-3505,2068,3,,20260602,400000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
442,OPP-3506,2096,4,,20260527,1148000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
443,OPP-3507,2082,3,,20260420,1574000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
444,OPP-3508,2086,3,,20261017,1443000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
445,OPP-3510,2085,3,,20261110,696000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
446,OPP-3511,2041,1,,20260824,1853000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
447,OPP-3512,2098,3,,20260903,849000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
448,OPP-3513,2031,4,,20260809,1251000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
449,OPP-3514,2071,3,,20260905,1573000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
450,OPP-3515,2058,6,,20251129,1974000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
218,OPP-3247,2096,3,,20260926,1385000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
219,OPP-3248,2002,3,,20260929,1660000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
220,OPP-3249,2019,3,,20260309,785000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
221,OPP-3250,2097,1,,20260607,551000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
222,OPP-3251,2008,1,,20260703,304000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
223,OPP-3252,2070,5,,20251020,1548000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
224,OPP-3253,2079,1,,20261014,214000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
225,OPP-3254,2050,5,,20260210,1154000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
226,OPP-3255,2049,2,,20260321,1902000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
227,OPP-3257,2080,1,,20260703,420000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
228,OPP-3258,2082,6,,20251025,1871000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
229,OPP-3259,2095,5,,20260126,1124000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
230,OPP-3260,2058,4,,20260604,607000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
231,OPP-3261,2023,1,,20260531,1976000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
232,OPP-3262,2055,6,,20251203,88000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
233,OPP-3263,2075,2,,20260502,334000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
234,OPP-3264,2091,2,,20260813,960000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
235,OPP-3265,2042,1,,20260514,1906000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
236,OPP-3266,2074,4,,20260729,1009000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
237,OPP-3267,2091,3,,20260403,1610000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
238,OPP-3268,2009,2,,20260530,1071000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
239,OPP-3269,2069,3,,20260925,1117000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
240,OPP-3271,2038,4,,20260813,743000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
451,OPP-3517,2039,2,,20261117,281000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
452,OPP-3518,2041,1,,20260618,444000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
453,OPP-3519,2074,1,,20261113,1144000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
454,OPP-3520,2059,3,,20260414,82000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
455,OPP-3522,2039,3,,20260624,529000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
456,OPP-3523,2010,1,,20260616,1508000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
457,OPP-3524,2063,5,,20251230,359000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
458,OPP-3525,2039,5,,20260128,1320000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
459,OPP-3526,2008,1,,20260406,1602000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
460,OPP-3527,2056,6,,20251126,1806000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
461,OPP-3529,2040,4,,20260908,115000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
462,OPP-3530,2073,3,,20260807,1110000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
463,OPP-3531,2029,1,,20261109,1434000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
464,OPP-3532,2058,1,,20260914,1993000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
465,OPP-3533,2038,6,,20251024,889000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
466,OPP-3535,2011,3,,20260917,542000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
467,OPP-3537,2084,3,,20261101,814000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
468,OPP-3538,2032,3,,20261120,509000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
469,OPP-3539,2088,1,,20261003,667000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
