B2B_FACT_ID,PARTNER_ID,CONTRACT_ID,OPPORTUNITY_ID,REGION,MARKET_SEGMENT,ACTIVE_FROM,EXPIRES_ON,ANNUAL_CONTRACT_VALUE,PIPELINE_AMOUNT,PIPELINE_STAGE,IS_ACTIVE
248,1674,C-200243,,,MID,2022-01-05T00:00:00Z,2022-12-31T00:00:00Z,1815292.71,,,0
249,1588,C-200244,,,ENT,2024-03-12T00:00:00Z,2025-12-31T00:00:00Z,4448362.28,,,0
250,2380,C-200245,,,SMB,2022-07-12T00:00:00Z,2024-10-12T00:00:00Z,816474.45,,,0
251,2488,C-200246,,,MID,2023-08-27T00:00:00Z,2025-12-31T00:00:00Z,2850679.16,,,0
252,685,C-200247,,,SMB,2024-11-28T00:00:00Z,2025-12-31T00:00:00Z,3787031.16,,,0
253,4193,C-200248,,,SMB,2024-11-11T00:00:00Z,2025-10-02T00:00:00Z,1899243.03,,,0
254,4726,C-200249,,,SMB,2025-05-29T00:00:00Z,2025-12-31T00:00:00Z,285862.75,,,0
255,3877,C-200250,,,SMB,2025-04-09T00:00:00Z,2025-12-31T00:00:00Z,2024676.49,,,0
256,1869,C-200251,,,SMB,2024-12-24T00:00:00Z,2025-09-27T00:00:00Z,4381388.24,,,0
257,3955,C-200252,,,PUBLIC,2022-03-30T00:00:00Z,2023-09-26T00:00:00Z,371368.03,,,0
258,1293,C-200253,,,ENT,2022-11-02T00:00:00Z,2024-06-06T00:00:00Z,248202.23,,,0
259,22,C-200254,,,SMB,2024-05-17T00:00:00Z,2025-03-10T00:00:00Z,2048485.19,,,0
260,1013,C-200255,,,SMB,2023-01-13T00:00:00Z,2025-09-04T00:00:00Z,4223429.78,,,0
261,3086,C-200256,,,MID,2022-08-23T00:00:00Z,2024-06-19T00:00:00Z,1628904.53,,,0
262,1403,C-200257,,,ENT,2022-06-11T00:00:00Z,2024-09-22T00:00:00Z,911022.27,,,0
263,3156,C-200258,,,ENT,2025-07-06T00:00:00Z,2025-12-31T00:00:00Z,367563.68,,,0
264,3834,C-200259,,,SMB,2025-07-10T00:00:00Z,2025-12-31T00:00:00Z,4766176.35,,,0
265,1030,C-200260,,,SMB,2024-11-18T00:00:00Z,2025-12-31T00:00:00Z,4237365.53,,,0
266,291,C-200261,,,SMB,2023-08-29T00:00:00Z,2025-12-31T00:00:00Z,1450312.66,,,0
267,377,C-200262,,,SMB,2024-12-16T00:00:00Z,2025-12-24T00:00:00Z,1283688.32,,,0
268,3049,C-200263,,,MID,2024-12-15T00:00:00Z,2025-07-08T00:00:00Z,4820158.5,,,0
269,2721,C-200264,,,SMB,2023-10-11T00:00:00Z,2024-12-09T00:00:00Z,1524618.07,,,0
270,1806,C-200265,,,ENT,2023-09-08T00:00:00Z,2025-12-31T00:00:00Z,2315728.12,,,0
271,4946,C-200266,,,SMB,2022-10-04T00:00:00Z,2025-06-21T00:00:00Z,4003319.31,,,0
272,1375,C-200267,,,MID,2023-08-11T00:00:00Z,2025-06-23T00:00:00Z,3569122.6,,,0
273,1315,C-200268,,,MID,2025-02-01T00:00:00Z,2025-12-31T00:00:00Z,830904.27,,,0
274,82,C-200269,,,SMB,2023-02-26T00:00:00Z,2023-10-28T00:00:00Z,2704586.01,,,0
275,1749,C-200270,,,SMB,2023-07-21T00:00:00Z,2024-01-17T00:00:00Z,557014,,,0
276,2948,C-200271,,,SMB,2025-09-17T00:00:00Z,2025-12-31T00:00:00Z,3031341.75,,,0
277,403,C-200272,,,SMB,2022-07-02T00:00:00Z,2023-05-23T00:00:00Z,2675395.09,,,0
278,932,C-200273,,,SMB,2024-08-13T00:00:00Z,2025-12-31T00:00:00Z,4013099.84,,,0
279,2898,C-200274,,,ENT,2021-01-23T00:00:00Z,2023-09-15T00:00:00Z,3906556.86,,,0
280,1736,C-200275,,,SMB,2021-08-20T00:00:00Z,2024-08-19T00:00:00Z,1803584.78,,,0
281,1763,C-200276,,,SMB,2021-07-22T00:00:00Z,2022-11-07T00:00:00Z,1742251.2,,,0
282,2924,C-200277,,,ENT,2021-12-17T00:00:00Z,2024-08-07T00:00:00Z,3891074.87,,,0
283,4861,C-200278,,,ENT,2021-10-10T00:00:00Z,2022-09-21T00:00:00Z,146590.15,,,0
284,1137,C-200279,,,SMB,2023-10-02T00:00:00Z,2024-10-06T00:00:00Z,1726661.46,,,0
285,3709,C-200280,,,SMB,2025-05-09T00:00:00Z,2025-12-31T00:00:00Z,3523664.68,,,0
286,1141,C-200281,,,SMB,2025-08-10T00:00:00Z,2025-12-31T00:00:00Z,2524194.64,,,0
287,2350,C-200282,,,SMB,2025-11-01T00:00:00Z,2025-12-31T00:00:00Z,1859886.84,,,0
288,445,C-200283,,,MID,2021-12-10T00:00:00Z,2024-01-26T00:00:00Z,3619626.88,,,0
289,1699,C-200284,,,MID,2025-11-30T00:00:00Z,2025-12-31T00:00:00Z,799643.36,,,0
290,3190,C-200285,,,SMB,2022-05-28T00:00:00Z,2024-08-06T00:00:00Z,1307488.39,,,0
291,2693,C-200286,,,ENT,2021-07-08T00:00:00Z,2022-01-10T00:00:00Z,4478527.46,,,0
292,3763,C-200287,,,SMB,2025-12-05T00:00:00Z,2025-12-31T00:00:00Z,2969210.96,,,0
293,1949,C-200288,,,SMB,2025-12-17T00:00:00Z,2025-12-31T00:00:00Z,1506405.27,,,0
294,718,C-200289,,,SMB,2025-01-11T00:00:00Z,2025-12-31T00:00:00Z,4022180.51,,,0
295,3612,C-200290,,,SMB,2022-01-27T00:00:00Z,2024-06-04T00:00:00Z,244904.09,,,0
296,1077,C-200291,,,ENT,2023-04-16T00:00:00Z,2025-02-11T00:00:00Z,879522.69,,,0
297,4042,C-200292,,,SMB,2025-10-13T00:00:00Z,2025-12-31T00:00:00Z,922401.7,,,0
298,651,C-200293,,,SMB,2021-07-17T00:00:00Z,2022-12-26T00:00:00Z,118845.25,,,0
299,4909,C-200294,,,SMB,2022-10-23T00:00:00Z,2025-03-19T00:00:00Z,1972533.42,,,0
300,605,C-200295,,,SMB,2025-08-01T00:00:00Z,2025-12-31T00:00:00Z,2887259.13,,,0
301,1034,C-200296,,,MID,2024-04-12T00:00:00Z,2025-12-31T00:00:00Z,3163916.95,,,0
302,4695,C-200297,,,MID,2023-08-11T00:00:00Z,2025-11-26T00:00:00Z,2066231.15,,,0
303,2452,C-200298,,,SMB,2025-12-13T00:00:00Z,2025-12-31T00:00:00Z,1593760.93,,,0
304,3211,C-200299,,,SMB,2025-06-16T00:00:00Z,2025-12-31T00:00:00Z,4987958.29,,,0
305,1726,C-200300,,,SMB,2022-06-15T00:00:00Z,2023-01-22T00:00:00Z,4082649.9,,,0
306,2165,C-200301,,,ENT,2022-08-31T00:00:00Z,2025-01-05T00:00:00Z,3241454.66,,,0
307,4057,C-200302,,,SMB,2024-11-07T00:00:00Z,2025-12-31T00:00:00Z,46307.45,,,0
308,4297,C-200303,,,SMB,2025-08-10T00:00:00Z,2025-12-31T00:00:00Z,3321598.64,,,0
309,3686,C-200304,,,SMB,2023-08-16T00:00:00Z,2025-11-22T00:00:00Z,1143503.06,,,0
310,4516,C-200305,,,SMB,2025-02-06T00:00:00Z,2025-12-31T00:00:00Z,2814857.88,,,0
311,1015,C-200306,,,SMB,2025-12-08T00:00:00Z,2025-12-31T00:00:00Z,525118.42,,,0
312,3815,C-200307,,,SMB,2021-12-11T00:00:00Z,2023-10-13T00:00:00Z,4433176.22,,,0
313,196,C-200308,,,MID,2021-08-13T00:00:00Z,2022-03-27T00:00:00Z,3472405.92,,,0
314,3379,C-200309,,,SMB,2021-09-15T00:00:00Z,2023-01-01T00:00:00Z,908633.09,,,0
315,2778,C-200310,,,SMB,2021-06-15T00:00:00Z,2024-03-07T00:00:00Z,4847247.11,,,0
316,4909,C-200311,,,SMB,2021-09-17T00:00:00Z,2023-12-09T00:00:00Z,352645.9,,,0
317,491,C-200312,,,SMB,2023-06-17T00:00:00Z,2023-12-30T00:00:00Z,2010094.92,,,0
318,2422,C-200313,,,SMB,2022-12-13T00:00:00Z,2025-03-11T00:00:00Z,4007845.87,,,0
319,4717,C-200314,,,SMB,2021-01-17T00:00:00Z,2022-07-23T00:00:00Z,1930804.42,,,0
320,528,C-200315,,,SMB,2024-07-06T00:00:00Z,2025-05-11T00:00:00Z,2382409.52,,,0
321,78,C-200316,,,MID,2023-09-09T00:00:00Z,2025-12-31T00:00:00Z,2871936.01,,,0
322,434,C-200317,,,ENT,2023-11-02T00:00:00Z,2025-08-05T00:00:00Z,1489483.78,,,0
323,1693,C-200318,,,SMB,2023-11-12T00:00:00Z,2024-05-23T00:00:00Z,2819923.72,,,0
324,58,C-200319,,,MID,2022-06-27T00:00:00Z,2023-05-12T00:00:00Z,3711028.82,,,0
325,1696,C-200320,,,SMB,2024-06-08T00:00:00Z,2025-08-18T00:00:00Z,634712.01,,,0
326,2808,C-200321,,,PUBLIC,2025-03-03T00:00:00Z,2025-12-31T00:00:00Z,238129.19,,,0
327,449,C-200322,,,SMB,2022-04-21T00:00:00Z,2023-04-21T00:00:00Z,2065811.19,,,0
328,1504,C-200323,,,PUBLIC,2022-05-20T00:00:00Z,2024-11-27T00:00:00Z,1851357.22,,,0
329,4354,C-200324,,,MID,2023-11-05T00:00:00Z,2025-05-13T00:00:00Z,504602.84,,,0
330,2312,C-200325,,,MID,2022-03-19T00:00:00Z,2024-04-29T00:00:00Z,1532145.4,,,0
331,3348,C-200326,,,MID,2023-05-19T00:00:00Z,2023-12-05T00:00:00Z,2330958.42,,,0
332,1200,C-200327,,,PUBLIC,2024-04-11T00:00:00Z,2025-06-01T00:00:00Z,288071.62,,,0
333,3963,C-200328,,,MID,2021-07-20T00:00:00Z,2023-04-18T00:00:00Z,3629904.27,,,0
334,67,C-200329,,,MID,2021-12-27T00:00:00Z,2022-08-22T00:00:00Z,1239927.09,,,0
335,2959,C-200330,,,SMB,2024-06-08T00:00:00Z,2025-12-31T00:00:00Z,4368481.78,,,0
336,4170,C-200331,,,SMB,2021-02-10T00:00:00Z,2023-05-25T00:00:00Z,35950.23,,,0
337,482,C-200332,,,SMB,2025-07-08T00:00:00Z,2025-12-31T00:00:00Z,4256309.06,,,0
338,940,C-200333,,,SMB,2022-09-24T00:00:00Z,2024-03-08T00:00:00Z,249186.79,,,0
339,3096,C-200334,,,SMB,2021-07-03T00:00:00Z,2022-01-30T00:00:00Z,3518869.31,,,0
340,4248,C-200335,,,SMB,2023-12-09T00:00:00Z,2025-12-31T00:00:00Z,3091012.04,,,0
341,2608,C-200336,,,SMB,2025-01-09T00:00:00Z,2025-08-08T00:00:00Z,2621686.36,,,0
342,726,C-200337,,,SMB,2022-07-11T00:00:00Z,2025-05-04T00:00:00Z,2231357.1,,,0
343,3653,C-200338,,,PUBLIC,2023-10-19T00:00:00Z,2025-03-24T00:00:00Z,2531009.62,,,0
344,2500,C-200339,,,SMB,2025-12-30T00:00:00Z,2025-12-31T00:00:00Z,4869532.61,,,0
345,919,C-200340,,,ENT,2024-01-25T00:00:00Z,2025-06-06T00:00:00Z,2798416.69,,,0
346,4945,C-200341,,,SMB,2021-07-02T00:00:00Z,2024-03-23T00:00:00Z,2250592.99,,,0
347,31,C-200342,,,SMB,2021-10-06T00:00:00Z,2022-07-31T00:00:00Z,3440496.12,,,0
348,2439,C-200343,,,SMB,2024-05-10T00:00:00Z,2024-11-10T00:00:00Z,3496326.48,,,0
349,4189,C-200344,,,SMB,2021-08-04T00:00:00Z,2022-10-30T00:00:00Z,4737344.62,,,0
350,4255,C-200345,,,MID,2025-01-03T00:00:00Z,2025-12-31T00:00:00Z,1180947.55,,,0
351,240,C-200346,,,PUBLIC,2025-01-20T00:00:00Z,2025-12-31T00:00:00Z,4206574.98,,,0
352,164,C-200347,,,SMB,2025-11-02T00:00:00Z,2025-12-31T00:00:00Z,772876.81,,,0
353,4280,C-200348,,,ENT,2024-05-04T00:00:00Z,2025-02-18T00:00:00Z,1040263.83,,,0
354,3046,C-200349,,,ENT,2021-08-17T00:00:00Z,2022-03-14T00:00:00Z,2580895.62,,,0
355,4174,C-200350,,,SMB,2021-03-15T00:00:00Z,2022-10-04T00:00:00Z,1781005.06,,,0
356,1921,C-200351,,,SMB,2025-03-14T00:00:00Z,2025-12-31T00:00:00Z,1610208.81,,,0
357,3785,C-200352,,,SMB,2024-08-12T00:00:00Z,2025-12-31T00:00:00Z,4116070.95,,,0
358,4707,C-200353,,,MID,2025-06-05T00:00:00Z,2025-12-31T00:00:00Z,2854529.5,,,0
359,2707,C-200354,,,MID,2025-11-28T00:00:00Z,2025-12-31T00:00:00Z,4101546.13,,,0
360,3137,C-200355,,,SMB,2022-08-04T00:00:00Z,2023-10-04T00:00:00Z,4262396.09,,,0
361,1415,C-200356,,,ENT,2023-05-27T00:00:00Z,2025-10-24T00:00:00Z,437998.07,,,0
362,4738,C-200357,,,SMB,2021-12-10T00:00:00Z,2024-08-07T00:00:00Z,4748618.54,,,0
363,1280,C-200358,,,SMB,2024-05-26T00:00:00Z,2025-12-31T00:00:00Z,3416392.16,,,0
364,3715,C-200359,,,SMB,2022-12-01T00:00:00Z,2025-07-06T00:00:00Z,3166899.76,,,0
365,4179,C-200360,,,MID,2023-04-27T00:00:00Z,2023-12-19T00:00:00Z,2604897.77,,,0
366,3031,C-200361,,,SMB,2024-02-20T00:00:00Z,2025-08-15T00:00:00Z,3085574.19,,,0
367,1318,C-200362,,,MID,2021-08-03T00:00:00Z,2023-12-03T00:00:00Z,4238465.37,,,0
368,463,C-200363,,,SMB,2025-05-03T00:00:00Z,2025-12-31T00:00:00Z,4054940.05,,,0
369,208,C-200364,,,MID,2025-06-20T00:00:00Z,2025-12-31T00:00:00Z,3666984.31,,,0
370,2818,C-200365,,,PUBLIC,2023-09-01T00:00:00Z,2025-03-12T00:00:00Z,1856277.71,,,0
371,2702,C-200366,,,ENT,2022-01-21T00:00:00Z,2022-11-15T00:00:00Z,2967842.86,,,0
372,2373,C-200367,,,MID,2021-03-25T00:00:00Z,2024-01-20T00:00:00Z,352149.18,,,0
373,1551,C-200368,,,SMB,2023-11-22T00:00:00Z,2025-12-31T00:00:00Z,4377201.9,,,0
374,4278,C-200369,,,SMB,2023-03-14T00:00:00Z,2024-02-08T00:00:00Z,793910.61,,,0
375,2587,C-200370,,,MID,2025-06-11T00:00:00Z,2025-12-31T00:00:00Z,2656498.93,,,0
376,4151,C-200371,,,SMB,2025-11-11T00:00:00Z,2025-12-31T00:00:00Z,1181174.43,,,0
377,700,C-200372,,,ENT,2025-04-15T00:00:00Z,2025-12-31T00:00:00Z,2108153.98,,,0
378,3857,C-200373,,,SMB,2022-07-05T00:00:00Z,2024-12-11T00:00:00Z,4585382,,,0
379,4639,C-200374,,,SMB,2022-10-28T00:00:00Z,2023-08-17T00:00:00Z,3603106.14,,,0
380,2318,C-200375,,,MID,2024-08-09T00:00:00Z,2025-12-31T00:00:00Z,4239949.86,,,0
381,3081,C-200376,,,MID,2025-04-08T00:00:00Z,2025-12-31T00:00:00Z,3509536.7,,,0
382,150,C-200377,,,SMB,2023-07-03T00:00:00Z,2025-01-12T00:00:00Z,1832232.79,,,0
383,112,C-200378,,,SMB,2025-03-23T00:00:00Z,2025-12-31T00:00:00Z,4001319.87,,,0
384,3045,C-200379,,,MID,2021-08-15T00:00:00Z,2024-03-23T00:00:00Z,1382439.13,,,0
385,2708,C-200380,,,ENT,2025-05-30T00:00:00Z,2025-12-31T00:00:00Z,3763303.65,,,0
386,4737,C-200381,,,SMB,2024-08-27T00:00:00Z,2025-12-31T00:00:00Z,626789.54,,,0
387,1998,C-200382,,,SMB,2021-01-27T00:00:00Z,2023-09-15T00:00:00Z,499158.96,,,0
388,1464,C-200383,,,SMB,2024-05-19T00:00:00Z,2025-12-31T00:00:00Z,2685064.55,,,0
389,3805,C-200384,,,SMB,2025-09-30T00:00:00Z,2025-12-31T00:00:00Z,1487349.89,,,0
390,231,C-200385,,,SMB,2025-07-18T00:00:00Z,2025-12-31T00:00:00Z,3921252.01,,,0
391,1067,C-200386,,,ENT,2022-02-03T00:00:00Z,2025-01-23T00:00:00Z,1000381.5,,,0
392,1378,C-200387,,,MID,2021-07-28T00:00:00Z,2024-07-23T00:00:00Z,1521525.34,,,0
393,1912,C-200388,,,SMB,2022-03-10T00:00:00Z,2023-07-04T00:00:00Z,3422818.07,,,0
394,375,C-200389,,,ENT,2021-07-31T00:00:00Z,2022-06-20T00:00:00Z,3125226.62,,,0
395,541,C-200390,,,MID,2022-06-05T00:00:00Z,2023-07-08T00:00:00Z,4727314.99,,,0
396,290,C-200391,,,SMB,2022-06-07T00:00:00Z,2023-03-02T00:00:00Z,4254923.51,,,0
397,1471,C-200392,,,SMB,2021-08-02T00:00:00Z,2023-03-03T00:00:00Z,2612897.22,,,0
398,3313,C-200393,,,ENT,2025-11-01T00:00:00Z,2025-12-31T00:00:00Z,1932352.1,,,0
399,4372,C-200394,,,ENT,2021-01-25T00:00:00Z,2023-10-09T00:00:00Z,3478552.18,,,0
400,2521,C-200395,,,SMB,2022-08-19T00:00:00Z,2024-12-19T00:00:00Z,4162829.97,,,0
401,399,C-200396,,,PUBLIC,2022-07-16T00:00:00Z,2023-09-19T00:00:00Z,3344193.51,,,0
402,1112,C-200397,,,SMB,2021-05-26T00:00:00Z,2023-07-25T00:00:00Z,3941225.72,,,0
403,316,C-200398,,,SMB,2022-11-21T00:00:00Z,2023-11-26T00:00:00Z,426749.53,,,0
404,1013,C-200399,,,SMB,2021-08-14T00:00:00Z,2024-02-16T00:00:00Z,3407664.85,,,0
405,299,C-200400,,,ENT,2024-09-01T00:00:00Z,2025-04-03T00:00:00Z,3308628.69,,,0
406,396,C-200401,,,SMB,2025-11-25T00:00:00Z,2025-12-31T00:00:00Z,1298425.19,,,0
407,3937,C-200402,,,MID,2021-05-22T00:00:00Z,2022-08-22T00:00:00Z,337077.39,,,0
408,4523,C-200403,,,MID,2022-12-09T00:00:00Z,2023-10-18T00:00:00Z,4321078.99,,,0
409,67,C-200404,,,MID,2024-06-17T00:00:00Z,2025-03-29T00:00:00Z,4025901.47,,,0
410,2004,C-200405,,,SMB,2025-12-28T00:00:00Z,2025-12-31T00:00:00Z,1412893.9,,,0
411,1869,C-200406,,,SMB,2023-05-30T00:00:00Z,2025-02-27T00:00:00Z,4947666.66,,,0
412,2404,C-200407,,,MID,2022-11-15T00:00:00Z,2025-01-20T00:00:00Z,2930384.08,,,0
413,4713,C-200408,,,MID,2022-04-27T00:00:00Z,2024-11-12T00:00:00Z,2938897.46,,,0
414,250,C-200409,,,SMB,2024-12-28T00:00:00Z,2025-12-31T00:00:00Z,3796368.27,,,0
415,3136,C-200410,,,MID,2023-03-04T00:00:00Z,2025-05-25T00:00:00Z,4569306.62,,,0
416,3885,C-200411,,,SMB,2022-08-04T00:00:00Z,2023-12-20T00:00:00Z,3358689.94,,,0
417,887,C-200412,,,SMB,2024-09-05T00:00:00Z,2025-05-24T00:00:00Z,4197751.31,,,0
418,4135,C-200413,,,MID,2023-09-26T00:00:00Z,2024-08-02T00:00:00Z,1035170.61,,,0
419,4311,C-200414,,,SMB,2022-10-14T00:00:00Z,2025-06-09T00:00:00Z,4201090.12,,,0
420,4526,C-200415,,,SMB,2024-09-23T00:00:00Z,2025-05-31T00:00:00Z,2439187.97,,,0
421,1029,C-200416,,,MID,2022-06-11T00:00:00Z,2025-04-23T00:00:00Z,1923018.6,,,0
422,2283,C-200417,,,ENT,2022-05-01T00:00:00Z,2023-11-22T00:00:00Z,4694168.73,,,0
423,2882,C-200418,,,PUBLIC,2024-06-21T00:00:00Z,2025-08-29T00:00:00Z,3239981.64,,,0
424,1449,C-200419,,,SMB,2022-04-21T00:00:00Z,2022-11-01T00:00:00Z,2142112.42,,,0
425,2754,C-200420,,,ENT,2025-01-18T00:00:00Z,2025-12-31T00:00:00Z,2538821.86,,,0
426,2109,C-200421,,,MID,2024-06-04T00:00:00Z,2025-12-13T00:00:00Z,3189530.71,,,0
427,764,C-200422,,,SMB,2025-03-11T00:00:00Z,2025-12-31T00:00:00Z,614623.26,,,0
428,2773,C-200423,,,SMB,2025-09-28T00:00:00Z,2025-12-31T00:00:00Z,2680107.3,,,0
429,1828,C-200424,,,SMB,2024-12-05T00:00:00Z,2025-12-31T00:00:00Z,504968.28,,,0
430,4893,C-200425,,,SMB,2021-10-16T00:00:00Z,2022-08-28T00:00:00Z,561615.43,,,0
431,4564,C-200426,,,SMB,2022-12-18T00:00:00Z,2024-10-21T00:00:00Z,2357387.34,,,0
432,3588,C-200427,,,SMB,2025-03-04T00:00:00Z,2025-12-31T00:00:00Z,2900560.98,,,0
433,1394,C-200428,,,SMB,2022-05-02T00:00:00Z,2022-12-20T00:00:00Z,3091908.29,,,0
434,2892,C-200429,,,MID,2023-01-10T00:00:00Z,2024-10-27T00:00:00Z,441227.31,,,0
435,2772,C-200430,,,MID,2022-06-20T00:00:00Z,2024-01-19T00:00:00Z,3135011.06,,,0
436,669,C-200431,,,MID,2025-06-29T00:00:00Z,2025-12-31T00:00:00Z,1188832.23,,,0
437,2443,C-200432,,,SMB,2021-08-18T00:00:00Z,2023-05-09T00:00:00Z,1760421.96,,,0
438,137,C-200433,,,SMB,2022-07-01T00:00:00Z,2024-04-28T00:00:00Z,1971573.87,,,0
439,4024,C-200434,,,SMB,2021-05-06T00:00:00Z,2021-11-23T00:00:00Z,4498250.83,,,0
440,574,C-200435,,,MID,2022-08-10T00:00:00Z,2025-05-16T00:00:00Z,852746.24,,,0
441,2487,C-200436,,,SMB,2025-07-19T00:00:00Z,2025-12-31T00:00:00Z,767266.57,,,0
442,3927,C-200437,,,ENT,2021-03-12T00:00:00Z,2022-01-03T00:00:00Z,1668125.05,,,0
443,1273,C-200438,,,MID,2022-11-03T00:00:00Z,2023-12-20T00:00:00Z,3021893.19,,,0
444,4466,C-200439,,,MID,2024-03-11T00:00:00Z,2025-12-31T00:00:00Z,3714073.52,,,0
445,3861,C-200440,,,SMB,2022-06-18T00:00:00Z,2024-03-19T00:00:00Z,3150998.5,,,0
446,2887,C-200441,,,MID,2021-10-24T00:00:00Z,2024-09-27T00:00:00Z,1624672.75,,,0
447,1780,C-200442,,,ENT,2022-06-11T00:00:00Z,2025-02-25T00:00:00Z,2166032.4,,,0
448,4054,C-200443,,,MID,2025-04-25T00:00:00Z,2025-10-22T00:00:00Z,4228134.9,,,0
449,2245,C-200444,,,SMB,2025-12-22T00:00:00Z,2025-12-31T00:00:00Z,2891540.26,,,0
450,1321,C-200445,,,ENT,2022-02-09T00:00:00Z,2024-06-02T00:00:00Z,3920874.32,,,0
451,1604,C-200446,,,ENT,2025-09-27T00:00:00Z,2025-12-31T00:00:00Z,2494544.92,,,0
452,2349,C-200447,,,ENT,2025-08-01T00:00:00Z,2025-12-31T00:00:00Z,4501879.96,,,0
453,4696,C-200448,,,SMB,2024-10-31T00:00:00Z,2025-12-31T00:00:00Z,2769185.21,,,0
454,2772,C-200449,,,MID,2022-01-03T00:00:00Z,2024-03-04T00:00:00Z,4535851.46,,,0
455,3695,C-200450,,,MID,2024-08-20T00:00:00Z,2025-12-31T00:00:00Z,1210977.95,,,0
456,116,C-200451,,,SMB,2022-06-24T00:00:00Z,2023-02-10T00:00:00Z,4039651.24,,,0
457,1961,C-200452,,,ENT,2023-02-04T00:00:00Z,2023-08-18T00:00:00Z,439401.03,,,0
458,2740,C-200453,,,SMB,2024-02-02T00:00:00Z,2024-10-10T00:00:00Z,3210433.55,,,0
459,2996,C-200454,,,MID,2021-02-05T00:00:00Z,2024-01-15T00:00:00Z,2789199.91,,,0
460,4621,C-200455,,,SMB,2023-07-02T00:00:00Z,2024-11-22T00:00:00Z,3774228.35,,,0
461,450,C-200456,,,SMB,2023-01-07T00:00:00Z,2023-11-24T00:00:00Z,2976132.31,,,0
462,1394,C-200457,,,SMB,2021-10-07T00:00:00Z,2023-02-18T00:00:00Z,3799976.8,,,0
463,4770,C-200458,,,ENT,2024-10-15T00:00:00Z,2025-12-31T00:00:00Z,4553612.27,,,0
464,2169,C-200459,,,SMB,2023-02-08T00:00:00Z,2024-09-25T00:00:00Z,2605233.57,,,0
465,4202,C-200460,,,SMB,2022-06-24T00:00:00Z,2024-04-13T00:00:00Z,3316453.95,,,0
466,844,C-200461,,,SMB,2023-07-16T00:00:00Z,2025-05-12T00:00:00Z,1346592.05,,,0
467,3634,C-200462,,,PUBLIC,2022-04-01T00:00:00Z,2024-08-14T00:00:00Z,4651829.17,,,0
468,2098,C-200463,,,SMB,2022-11-07T00:00:00Z,2025-05-11T00:00:00Z,1217298.11,,,0
469,3296,C-200464,,,SMB,2024-11-22T00:00:00Z,2025-12-31T00:00:00Z,4775613.2,,,0
470,4835,C-200465,,,SMB,2022-07-30T00:00:00Z,2023-10-26T00:00:00Z,1042203.39,,,0
471,3003,C-200466,,,SMB,2025-07-19T00:00:00Z,2025-12-31T00:00:00Z,4935493.1,,,0
472,4237,C-200467,,,SMB,2025-01-05T00:00:00Z,2025-10-09T00:00:00Z,1358611.35,,,0
473,4917,C-200468,,,SMB,2024-10-24T00:00:00Z,2025-12-31T00:00:00Z,555685.53,,,0
474,2008,C-200469,,,SMB,2025-04-09T00:00:00Z,2025-12-31T00:00:00Z,1140474.43,,,0
475,674,C-200470,,,SMB,2022-01-18T00:00:00Z,2022-08-31T00:00:00Z,4479456.86,,,0
476,4505,C-200471,,,ENT,2025-09-03T00:00:00Z,2025-12-31T00:00:00Z,4789454.84,,,0
477,3960,C-200472,,,SMB,2024-03-22T00:00:00Z,2025-12-10T00:00:00Z,772200.46,,,0
478,815,C-200473,,,SMB,2021-09-15T00:00:00Z,2023-09-30T00:00:00Z,1151832.24,,,0
479,693,C-200474,,,SMB,2023-01-18T00:00:00Z,2025-02-01T00:00:00Z,4718418.28,,,0
480,1824,C-200475,,,MID,2024-06-22T00:00:00Z,2025-12-31T00:00:00Z,1479056.2,,,0
481,2919,C-200476,,,ENT,2025-01-09T00:00:00Z,2025-12-31T00:00:00Z,2404363.51,,,0
482,4209,C-200477,,,MID,2021-11-05T00:00:00Z,2023-05-28T00:00:00Z,4522724.48,,,0
483,3989,C-200478,,,MID,2022-11-22T00:00:00Z,2023-06-30T00:00:00Z,3972129.23,,,0
484,301,C-200479,,,PUBLIC,2022-03-11T00:00:00Z,2024-11-20T00:00:00Z,4547066.69,,,0
485,138,C-200480,,,MID,2021-03-24T00:00:00Z,2023-06-14T00:00:00Z,1077152.61,,,0
486,1301,C-200481,,,SMB,2025-11-03T00:00:00Z,2025-12-31T00:00:00Z,390393.8,,,0
487,4323,C-200482,,,SMB,2024-12-05T00:00:00Z,2025-09-16T00:00:00Z,920537.01,,,0
488,1445,C-200483,,,SMB,2023-04-06T00:00:00Z,2025-12-19T00:00:00Z,1421005.69,,,0
489,3351,C-200484,,,SMB,2022-11-01T00:00:00Z,2025-05-18T00:00:00Z,1111749.06,,,0
490,1139,C-200485,,,SMB,2021-10-18T00:00:00Z,2023-05-30T00:00:00Z,4593711.2,,,0
491,1503,C-200486,,,MID,2024-03-29T00:00:00Z,2025-05-22T00:00:00Z,4534137.8,,,0
492,1932,C-200487,,,PUBLIC,2022-07-20T00:00:00Z,2023-09-06T00:00:00Z,1757672.21,,,0
493,818,C-200488,,,SMB,2024-11-05T00:00:00Z,2025-12-31T00:00:00Z,2943637.89,,,0
494,4269,C-200489,,,SMB,2021-09-14T00:00:00Z,2023-04-19T00:00:00Z,1276570.39,,,0
495,996,C-200490,,,PUBLIC,2024-05-06T00:00:00Z,2025-12-31T00:00:00Z,3273035.86,,,0
496,3872,C-200491,,,SMB,2021-03-06T00:00:00Z,2021-11-09T00:00:00Z,2569439.01,,,0
