PRODUCT_SK,SOURCE_SYSTEM,SOURCE_PRODUCT_ID,SKU,PRODUCT_NAME,CATEGORY,CURRENT_COST_PRICE,CURRENT_RETAIL_PRICE,INSERT_DT,UPDATE_DT
958,NetSuite,1142,SKU-101142,Peakgear Kettlebell 1142,STRENGTH_TRAINING,66.48,102.99,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
959,NetSuite,1143,SKU-101143,Hydrawave Hiking Boot 1143,FOOTWEAR,75.25,145.75,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
960,NetSuite,1144,SKU-101144,Summitpulse Repair Kit 1144,CYCLING,179.58,351.53,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
961,NetSuite,1145,SKU-101145,Velocityworks Thermal Gloves 1145,WINTER_SPORTS,295.73,512.01,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
962,NetSuite,1146,SKU-101146,Ironkinetic Camping Stove 1146,CAMPING_HIKING,241.99,439.81,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
963,NetSuite,1147,SKU-101147,Summitpulse Resistance Band Set 1147,,95.77,163.81,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
964,NetSuite,1148,SKU-101148,Aerostride Daypack 1148,OUTDOOR,68.46,112.08,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
965,NetSuite,1149,SKU-101149,Canyonridge   Soccer Ball 1149,TEAM_SPORTS,26.14,44.2,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
966,NetSuite,1150,SKU-101150,Ironkinetic Sleeping Bag 1150,CAMPING_HIKING,231.96,364.16,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
967,NetSuite,1151,SKU-101151,Nordcrest Grip Tape 1151,RACQUET_SPORTS,120.54,245.92,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
968,NetSuite,1152,SKU-101152,Aerostride Volleyball 1152,TEAM_SPORTS,87.24,163.27,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
969,NetSuite,1153,SKU-101153,Trailforge Cycling Computer 1153,FITNESS_DEVICES,432.98,633.72,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
970,NetSuite,1154,SKU-101154,Nordcrest Trail Runner 1154,FOOTWEAR,39.23,78.38,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
971,NetSuite,1155,SKU-101155,Aerostride Soccer Ball 1155,TEAM_SPORTS,94.35,139.96,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
972,NetSuite,1156,SKU-101156,Trailforge Camping Stove 1156,CAMPING_HIKING,195.44,259.93,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
973,NetSuite,1157,SKU-101157,Aerostride Baseball Glove 1157,,138.82,281.25,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
974,NetSuite,1158,SKU-101158,Aerostride Pickleball Paddle 1158,RACQUET_SPORTS,75.34,134.11,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
975,NetSuite,1159,SKU-101159,Velocityworks Running Shoe 1159,,57.8,103.91,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
976,NetSuite,1160,SKU-101160,Trailforge Tennis Racket 1160,RACQUET_SPORTS,166.74,322.65,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
977,NetSuite,1161,SKU-101161,Hydrawave Camping Stove 1161,CAMPING_HIKING,138.91,208.49,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
978,NetSuite,1162,SKU-101162,Nordcrest Compression Shorts 1162,ACTIVEWEAR,23.88,43.96,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
979,NetSuite,1163,SKU-101163,Canyonridge Foam Roller 1163,RUNNING,86.87,124.18,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
980,NetSuite,1164,SKU-101164,Summitpulse Foam Roller 1164,RUNNING,59.53,96.03,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
981,NetSuite,1165,SKU-101165,Ironkinetic Reflective Vest 1165,RUNNING,47.07,89.56,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
982,NetSuite,1166,SKU-101166,Aerostride Performance Tee 1166,ACTIVEWEAR,62.79,124.83,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
983,NetSuite,1167,SKU-101167,Hydrawave Heart Rate Strap 1167,,76.75,115.56,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
984,NetSuite,1168,SKU-101168,Summitpulse Baseball Glove 1168,TEAM_SPORTS,15.26,30.44,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
985,NetSuite,1169,SKU-101169,Peakgear Swim Goggles 1169,WATER_SPORTS,73.28,109.67,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
986,NetSuite,1170,SKU-101170,Summitpulse Trekking Poles 1170,OUTDOOR,237.08,325.87,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
987,NetSuite,1171,SKU-101171,Peakgear Climbing Harness 1171,CLIMBING,82.16,139.29,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
988,NetSuite,1172,SKU-101172,Hydrawave Basketball 1172,TEAM_SPORTS,116.76,249.6,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
989,NetSuite,1173,SKU-101173,Nordcrest Grip Tape 1173,RACQUET_SPORTS,42.15,89.33,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
990,NetSuite,1174,SKU-101174,Velocityworks    Repair Kit   1174,CYCLING,80.45,171.26,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
991,NetSuite,1175,SKU-101175,Canyonridge Weightlifting Gloves 1175,STRENGTH_TRAINING,106.27,208.85,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
992,NetSuite,1176,SKU-101176,Peakgear Cross-Training Shoe 1176,,49.63,71.15,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
993,NetSuite,1177,SKU-101177,Canyonridge Adjustable Dumbbells 1177,STRENGTH_TRAINING,88.25,159.87,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
994,NetSuite,1178,SKU-101178,Trailforge Trekking Poles 1178,OUTDOOR,183.9,329.74,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
995,NetSuite,1179,SKU-101179,Velocityworks Water Filter 1179,CAMPING_HIKING,264.4,441.25,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
996,NetSuite,1180,SKU-101180,Aerostride Daypack 1180,OUTDOOR,201.73,304.16,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
997,NetSuite,1181,SKU-101181,Hydrawave Paddle Leash 1181,WATER_SPORTS,2.69,3.8,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
998,NetSuite,1182,SKU-101182,Velocityworks Cross-Training Shoe 1182,FOOTWEAR,43.4,80.65,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
999,NetSuite,1183,SKU-101183,Peakgear Tent 1183,CAMPING_HIKING,77.08,145.31,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
1000,NetSuite,1184,SKU-101184,Peakgear Recovery Powder 1184,NUTRITION,71.84,110.96,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
1,NetSuite,185,SKU-100185,Aerostride Resistance Band Set 185,STRENGTH_TRAINING,122.61,171.14,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
2,NetSuite,186,SKU-100186,Trailforge Bike Light Set 186,CYCLING,50.45,86.74,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
3,NetSuite,187,SKU-100187,Ironkinetic Repair Kit 187,CYCLING,208.08,327.2,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
4,NetSuite,188,SKU-100188,Summitpulse Training Hoodie 188,ACTIVEWEAR,10.77,26.71,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
5,NetSuite,189,SKU-100189,Hydrawave Kettlebell 189,STRENGTH_TRAINING,137.71,238.05,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
6,NetSuite,190,SKU-100190,Summitpulse Compression Shorts 190,ACTIVEWEAR,52.69,123.51,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
7,NetSuite,191,SKU-100191,Nordcrest Reflective Vest 191,RUNNING,195.94,291.13,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
8,NetSuite,192,SKU-100192,Velocityworks      Water        Filter        192,,146.73,276.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
9,NetSuite,193,SKU-100193,Ironkinetic Performance Tee 193,ACTIVEWEAR,43.07,69.29,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
10,NetSuite,194,SKU-100194,Trailforge Outdoor Jacket 194,OUTDOOR,263.47,490.71,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11,NetSuite,195,SKU-100195,Peakgear Base Layer Top 195,ACTIVEWEAR,47.3,93.66,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
12,NetSuite,196,SKU-100196,Velocityworks Carabiner Set 196,CLIMBING,73.48,98.66,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
13,NetSuite,197,SKU-100197,Peakgear Hydration Belt 197,RUNNING,179.43,369.09,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
14,NetSuite,198,SKU-100198,Hydrawave Baseball Glove 198,TEAM_SPORTS,123.02,247.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
15,NetSuite,199,SKU-100199,Nordcrest Volleyball 199,TEAM_SPORTS,181.06,282.16,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
16,NetSuite,200,SKU-100200,Aerostride Daypack 200,OUTDOOR,200.33,296.99,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
17,NetSuite,201,SKU-100201,Peakgear Training Hoodie 201,ACTIVEWEAR,35.15,79.25,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18,NetSuite,202,SKU-100202,Peakgear Hiking Boot 202,FOOTWEAR,68.62,113.3,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
19,NetSuite,203,SKU-100203,Nordcrest Outdoor Jacket 203,OUTDOOR,280.98,394.7,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
20,NetSuite,204,SKU-100204,Trailforge Soccer Ball 204,TEAM_SPORTS,77.76,112.48,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
21,NetSuite,205,SKU-100205,Hydrawave Cycling Jersey 205,CYCLING,197.19,393.17,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
22,NetSuite,206,SKU-100206,Peakgear Base Layer Top 206,ACTIVEWEAR,67.91,132.08,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
23,NetSuite,207,SKU-100207,Trailforge Water Filter 207,CAMPING_HIKING,253.07,332.74,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
24,NetSuite,208,SKU-100208,Nordcrest Adjustable Dumbbells 208,STRENGTH_TRAINING,173.46,302.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
25,NetSuite,209,SKU-100209,Canyonridge Foam Roller 209,RUNNING,97.31,164.36,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
26,NetSuite,210,SKU-100210,Canyonridge Training Hoodie 210,ACTIVEWEAR,63.94,110.93,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
27,NetSuite,211,SKU-100211,Summitpulse Kettlebell 211,STRENGTH_TRAINING,144.92,311.6,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
28,NetSuite,212,SKU-100212,Velocityworks Reflective Vest 212,RUNNING,202.28,299.61,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
29,NetSuite,213,SKU-100213,Summitpulse Repair Kit 213,CYCLING,8.06,13.6,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
30,NetSuite,214,SKU-100214,Aerostride Volleyball 214,TEAM_SPORTS,218.2,395.49,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
31,NetSuite,215,SKU-100215,Velocityworks Trail Runner 215,FOOTWEAR,98.8,162.01,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
32,NetSuite,216,SKU-100216,Hydrawave Trail Runner 216,FOOTWEAR,39.42,71.34,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
33,NetSuite,217,SKU-100217,Velocityworks Bike Light Set 217,CYCLING,175.59,376.71,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
34,NetSuite,218,SKU-100218,Hydrawave Daypack 218,OUTDOOR,92.79,163,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
35,NetSuite,219,SKU-100219,Peakgear Base Layer Top 219,ACTIVEWEAR,12.19,20.54,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
36,NetSuite,220,SKU-100220,Peakgear Trekking Poles 220,OUTDOOR,273.86,346.04,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
37,NetSuite,221,SKU-100221,Canyonridge Camping Stove 221,,255.24,346.71,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
38,NetSuite,222,SKU-100222,Hydrawave Training Hoodie 222,ACTIVEWEAR,59.17,128.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
39,NetSuite,223,SKU-100223,Velocityworks Energy Gel Pack 223,NUTRITION,84.47,157.02,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
40,NetSuite,224,SKU-100224,Canyonridge Headlamp 224,OUTDOOR,131.12,176.81,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
41,NetSuite,225,SKU-100225,Trailforge Soccer Ball 225,TEAM_SPORTS,161.9,264.82,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
42,NetSuite,226,SKU-100226,Ironkinetic Training Hoodie 226,ACTIVEWEAR,30.11,55.74,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
43,NetSuite,227,SKU-100227,Trailforge Foam Roller 227,RUNNING,211.1,325.52,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
44,NetSuite,228,SKU-100228,Hydrawave Compression Shorts 228,ACTIVEWEAR,43.47,97.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
45,NetSuite,229,SKU-100229,Trailforge Hiking Boot 229,FOOTWEAR,65.74,101.05,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
46,NetSuite,230,SKU-100230,Summitpulse Basketball 230,TEAM_SPORTS,173.82,243.16,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
47,NetSuite,231,SKU-100231,Velocityworks Outdoor Jacket 231,OUTDOOR,241.38,394.45,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
48,NetSuite,232,SKU-100232,Hydrawave Performance  Tee   232,ACTIVEWEAR,70,165.54,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
49,NetSuite,233,SKU-100233,Aerostride Base Layer Top 233,ACTIVEWEAR,30.62,72.1,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
50,NetSuite,234,SKU-100234,Trailforge Cross-Training Shoe 234,FOOTWEAR,78.04,125.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
51,NetSuite,235,SKU-100235,Ironkinetic Bike Light Set 235,CYCLING,156.36,214,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
52,NetSuite,236,SKU-100236,Summitpulse Headlamp 236,OUTDOOR,266.12,376.74,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
53,NetSuite,237,SKU-100237,Nordcrest Compression Shorts 237,ACTIVEWEAR,62.05,152.7,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
54,NetSuite,238,SKU-100238,Summitpulse Soccer Ball 238,TEAM_SPORTS,188.46,355.89,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
55,NetSuite,239,SKU-100239,Aerostride Hiking Boot 239,FOOTWEAR,32.83,66.78,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
56,NetSuite,240,SKU-100240,Velocityworks Pickleball Paddle 240,RACQUET_SPORTS,179.8,331.12,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
57,NetSuite,241,SKU-100241,Summitpulse Trekking Poles 241,OUTDOOR,345.26,557.86,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
58,NetSuite,242,SKU-100242,Hydrawave Pickleball Paddle 242,RACQUET_SPORTS,61.81,116.99,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
59,NetSuite,243,SKU-100243,Hydrawave Pickleball Paddle 243,RACQUET_SPORTS,188.74,410.05,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
60,NetSuite,244,SKU-100244,Velocityworks     Outdoor     Jacket     244,OUTDOOR,101.02,132.69,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
61,NetSuite,245,SKU-100245,Trailforge Sleeping Bag 245,,199.35,308.01,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
62,NetSuite,246,SKU-100246,Aerostride Base Layer Top 246,ACTIVEWEAR,62.78,130.88,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
63,NetSuite,247,SKU-100247,Aerostride Climbing Harness 247,CLIMBING,11.1,21.06,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
64,NetSuite,248,SKU-100248,Canyonridge Sleeping Bag 248,CAMPING_HIKING,335.25,548.79,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
65,NetSuite,249,SKU-100249,Hydrawave Hiking Boot 249,FOOTWEAR,81.66,125.59,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
66,NetSuite,250,SKU-100250,Summitpulse Resistance Band Set 250,STRENGTH_TRAINING,199.67,347.36,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
67,NetSuite,251,SKU-100251,Trailforge Sleeping Bag 251,CAMPING_HIKING,300,558.01,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
68,NetSuite,252,SKU-100252,Hydrawave Hydration Belt 252,RUNNING,217.96,449.04,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
69,NetSuite,253,SKU-100253,Velocityworks Resistance Band Set 253,STRENGTH_TRAINING,89.19,189.07,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
70,NetSuite,254,SKU-100254,Peakgear Running Socks 254,RUNNING,7.76,12.49,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
71,NetSuite,255,SKU-100255,Trailforge Headlamp 255,OUTDOOR,30.53,50.21,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
72,NetSuite,256,SKU-100256,Nordcrest Outdoor Jacket 256,OUTDOOR,141.73,225.05,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
73,NetSuite,257,SKU-100257,Summitpulse  Performance Tee 257,ACTIVEWEAR,45.59,73.53,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
74,NetSuite,258,SKU-100258,Nordcrest Chalk Bag 258,CLIMBING,90.53,120.18,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
75,NetSuite,259,SKU-100259,Summitpulse Weightlifting Gloves 259,STRENGTH_TRAINING,197.58,280.8,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
76,NetSuite,260,SKU-100260,Nordcrest Helmet 260,CYCLING,203.28,431.64,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
77,NetSuite,261,SKU-100261,Trailforge Adjustable Dumbbells 261,,131.35,222.43,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
78,NetSuite,262,SKU-100262,Velocityworks Camping Stove 262,CAMPING_HIKING,348.51,628.61,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
79,NetSuite,263,SKU-100263,Peakgear Soccer Ball 263,TEAM_SPORTS,169.79,264.81,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
80,NetSuite,264,SKU-100264,Velocityworks Headlamp 264,OUTDOOR,204.23,337.41,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
81,NetSuite,265,SKU-100265,Trailforge Training Hoodie 265,ACTIVEWEAR,34.55,59.21,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
82,NetSuite,266,SKU-100266,Ironkinetic Bike Light Set 266,CYCLING,49.49,78.47,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
83,NetSuite,267,SKU-100267,Hydrawave Reflective Vest 267,RUNNING,174.08,354.98,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
84,NetSuite,268,SKU-100268,Hydrawave Running Shoe 268,FOOTWEAR,85.19,139.52,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
85,NetSuite,269,SKU-100269,Hydrawave Heart Rate Strap 269,FITNESS_DEVICES,35.16,51.88,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
86,NetSuite,270,SKU-100270,Peakgear Daypack 270,OUTDOOR,346.33,526.9,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
87,NetSuite,271,SKU-100271,Hydrawave Running Shoe 271,FOOTWEAR,104.24,197.16,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
88,NetSuite,272,SKU-100272,Hydrawave Volleyball 272,TEAM_SPORTS,43.82,92.8,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
89,NetSuite,273,SKU-100273,Trailforge Running Shoe 273,FOOTWEAR,106.03,182.46,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
90,NetSuite,274,SKU-100274,Nordcrest Outdoor Jacket 274,OUTDOOR,122.54,229.96,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
91,NetSuite,275,SKU-100275,Aerostride Daypack 275,OUTDOOR,12.77,20.02,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
92,NetSuite,276,SKU-100276,Hydrawave Running Shoe 276,FOOTWEAR,19.12,37,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
93,NetSuite,277,SKU-100277,Trailforge    Performance  Tee  277,ACTIVEWEAR,71.26,126.86,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
94,NetSuite,278,SKU-100278,Aerostride Running Socks 278,RUNNING,113.27,184.2,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
95,NetSuite,279,SKU-100279,Summitpulse Wetsuit 279,WATER_SPORTS,72.13,104.59,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
96,NetSuite,280,SKU-100280,Velocityworks Volleyball 280,TEAM_SPORTS,82.51,145.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
97,NetSuite,281,SKU-100281,Velocityworks Chalk Bag 281,CLIMBING,41.99,76.32,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
98,NetSuite,282,SKU-100282,Hydrawave Hiking Boot 282,FOOTWEAR,134.14,265.94,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
99,NetSuite,283,SKU-100283,Hydrawave Volleyball 283,TEAM_SPORTS,133.59,264.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
100,NetSuite,284,SKU-100284,Canyonridge Carabiner Set 284,CLIMBING,21.51,32.58,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
101,NetSuite,285,SKU-100285,Ironkinetic Outdoor Jacket 285,OUTDOOR,215.72,305.99,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
102,NetSuite,286,SKU-100286,Peakgear Cycling Computer 286,FITNESS_DEVICES,216.74,280.07,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
103,NetSuite,287,SKU-100287,Aerostride Cycling Jersey 287,CYCLING,203.91,395.96,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
104,NetSuite,288,SKU-100288,Velocityworks Volleyball 288,TEAM_SPORTS,15.72,22.71,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
105,NetSuite,289,SKU-100289,Peakgear Camping Stove 289,CAMPING_HIKING,264.98,459.03,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
106,NetSuite,290,SKU-100290,Peakgear Smart Scale 290,FITNESS_DEVICES,165.41,229.2,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
107,NetSuite,291,SKU-100291,Peakgear Trekking Poles 291,OUTDOOR,253.07,370.4,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
108,NetSuite,292,SKU-100292,Summitpulse Pickleball Paddle 292,RACQUET_SPORTS,172.71,276.36,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
109,NetSuite,293,SKU-100293,Nordcrest Adjustable Dumbbells 293,STRENGTH_TRAINING,9.88,18.75,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
110,NetSuite,294,SKU-100294,Hydrawave Badminton Set 294,RACQUET_SPORTS,69.34,115.89,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
111,NetSuite,295,SKU-100295,Canyonridge Climbing Harness 295,CLIMBING,112.95,183.68,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
112,NetSuite,296,SKU-100296,Peakgear Trail Runner 296,FOOTWEAR,94.83,148.93,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
113,NetSuite,297,SKU-100297,Aerostride Adjustable Dumbbells 297,STRENGTH_TRAINING,159.54,255.96,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
114,NetSuite,298,SKU-100298,Nordcrest Tennis Racket 298,RACQUET_SPORTS,157.94,305.51,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
115,NetSuite,299,SKU-100299,Trailforge Foam Roller 299,RUNNING,10.74,17.88,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
116,NetSuite,300,SKU-100300,Hydrawave Cycling Jersey 300,CYCLING,72.6,135.27,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
117,NetSuite,301,SKU-100301,Ironkinetic Baseball Glove 301,TEAM_SPORTS,96.78,199.92,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
118,NetSuite,302,SKU-100302,Canyonridge Daypack 302,OUTDOOR,179.39,325.71,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
